city,state_abbr,elec_score,gas_score,num_establishments,elec_1kdollars,elec_mwh,gas_1kdollars,gas_mcf,elec_lb_ghg,gas_lb_ghg
Andover,IA,213.0469156,610.5774365,158.25,2461.5,26954,680.25,108912.5,29174085.5,13074184.75
Andover,IL,633.3735317,686.1308192,3,30,333,8,1404,340285,168586
Andover,KS,99598.09128,224664.4725,153,2928,29426,455,64214,52991392,7708433
Andover,MA,731014.0026,1245369.782,540,20597,139149,2498,293992,151013456,35291578
Andover,ME,7036.294931,11201.17004,9,62,518,0,0,561975,0
Andover,MN,144534.5147,247685.4631,341,3847,37393,835,138802,40472322,16662198
Andover,NH,22996.67163,38584.48995,66,427,2907,0,3,3154925,330
Andover,NJ,27125.40489,51770.31609,161,1337,11424,577,69053,22015629,8289400
Andover,NY,8189.716437,13613.56514,28,159,1500,56,10553,2700776,1266772
Andover,OH,3585.470462,5860.15622,59,710,6807,17,4394,11605188,527453
Andover,VT,3589.9976,6062.376494,9,63,437,0,0,474270,0
Andrew,IA,547.0822719,458.8145733,14,81,883,36,5647,955724,677918
Andrews,IN,167.4682911,344.5486839,29,134,1512,12,1812,2577167,217517
Andrews,TX,25008.20565,55648.5893,152,2462,29348,160,23947,39296798,2874624
Aneta,ND,3212.649119,5617.412208,6,100,1254,6,1179,1357361,141511
Angel Fire,NM,11678.98308,19274.8845,26,275,2828,0,2,3632496,187
Angelica,NY,9189.797775,13174.96935,28,170,1519,29,5141,2734463,617111
Angels,CA,11528.09758,20910.92166,81,1489,8030,192,23164,10752562,2780645
Angie,LA,132.6892022,197.2049005,7,81,999,7,870,1593532,104382
Angleton,TX,43094.32214,91813.50149,341,4759,56720,542,83402,75948389,10011814
Angola,IN,42467.77713,86087.54476,300,7561,64345,0,0,109700671,0
Angoon,AK,346.0805274,361.3568241,1,31,183,0,0,252308,0
Anguilla,MS,1125.792743,1594.264283,10,80,1020,0,2,1618864,212
Anita,IA,3203.476423,5275.74636,40,169,1854,84,13844,2006794,1661813
Aniwa,WI,198.4538467,434.4259502,3,26,260,9,1548,339942,185873
Ankeny,IA,415233.248,686741.408,542,15308,167615,3655,615862,181419998,73929707
Ann Arbor,MI,292146.4584,540090.3552,2207,55751,579463,8820,1352009,756339261,162298797
Anna,IL,50038.97617,121544.8573,153,3826,43006,243,35568,43935765,4269640
Anna,OH,1437.068209,2073.401863,21,139,1554,40,8036,2649281,964674
Anna,TX,30340.01115,44792.34455,67,1023,12196,97,14529,16331014,1744144
Annabella,UT,379.968559,568.7371718,14,100,1131,71,9588,1394905,1151026
Annandale,MN,8725.90942,15223.03729,104,1075,10834,471,77089,11726455,9253969
Annapolis,MD,281680.2285,501952.1553,1001,20607,193740,5378,635175,373363073,76248085
Annawan,IL,4586.42757,7665.405013,25,166,1889,11,1921,1929612,230566
Annetta,TX,36.02480646,61.66843856,20,233,2779,20,3060,3721159,367282
Annetta South,TX,318.1110672,385.5259183,10,122,1448,11,1595,1939511,191432
Annin,PA,2844.527459,4770.160758,4,22,244,6,797,469602,95615
Annsville,NY,9773.536084,15212.73898,36,226,2148,0,0,3868032,12
Annville,PA,9319.305924,15334.66796,77,420,4361,232,28504,8403716,3421664
Anoka,MN,143275.4329,247204.8691,353,7709,75394,2414,401168,81604270,48157266
Ansley,NE,1828.265896,2323.101016,13,105,904,7,1251,978563,150145
Anson,ME,21976.87794,37809.98155,21,113,950,0,0,1031494,21
Anson,TX,13128.64342,37114.23513,49,392,4673,35,5211,6257397,625598
Ansonia,CT,79318.80192,133905.1416,264,3822,24058,935,100923,26108955,12115028
Ansonia,OH,2705.713352,2847.08821,36,223,2492,31,5366,4249046,644139
Antelope,OR,36.02480646,61.66843856,2,12,132,0,0,162658,7
Anthon,IA,1829.957883,2367.882405,18,90,983,32,5393,1063522,647348
Anthony,KS,18588.19055,45645.06259,79,1604,11705,150,22832,21079321,2740863
Anthony,NM,8202.587189,9614.531443,74,955,11385,157,23442,14621870,2814010
Anthony,TX,16405.17438,19229.06289,74,955,11385,157,23442,14621870,2814010
Antigo,WI,32364.27934,70603.21482,210,4642,49804,985,149820,65007844,17984807
Antimony,UT,758.6350961,1402.383986,1,14,159,4,484,196013,58062
Antioch,CA,569432.5226,1195463.512,953,23761,128117,2963,358021,171549273,42977752
Antioch,IL,16472.72839,25556.23409,251,3754,42991,1297,203201,73295876,24392821
Antioch,OH,333.1376882,1016.176807,4,22,214,5,924,364944,110941
Antioch,WI,32945.45679,51112.46818,251,3754,42991,1297,203201,73295876,24392821
Antlers,OK,20388.75735,50459.96011,70,1123,14766,90,13078,31330397,1569955
Antoine,AR,175.5950144,221.7603521,1,6,80,2,266,126979,31927
Anton,TX,1148.893108,1402.418597,6,45,542,3,514,1148977,61701
Antonito,CO,359.2674068,732.9723443,16,74,807,14,2540,1414388,304961
Antrim,MD,17711.39096,27748.65107,131,12932,149723,3214,412302,255261253,49493893
Antrim,NH,16316.83615,26683.15197,80,577,3997,0,0,4337884,0
Antrim,PA,70845.56383,110994.6043,131,12932,149723,3214,412302,255261253,49493893
Antwerp,NY,7579.01662,10265.6099,23,117,1116,0,0,2009745,38
Antwerp,OH,3341.371059,4771.159945,22,176,1743,0,0,2972018,0
Apache,OK,3832.897382,5682.691411,29,281,3698,71,10343,7846742,1241566
Apache Junction,AZ,163371.1347,330811.4312,380,7375,79260,563,63060,101795087,7569867
Aplington,IA,3414.645588,4958.847964,26,112,1227,45,7500,1328530,900266
Apolacon,NY,578.4182175,989.3037275,6,79,784,0,0,1510790,0
Apolacon,PA,867.6273263,1483.955591,6,79,784,0,0,1510790,0
Apple Creek,OH,772.4039582,920.7667989,28,273,2695,22,3612,4594394,433566
Apple River,IL,747.9647074,1051.375309,11,56,641,30,4942,693249,593309
Apple River,WI,747.9647074,1051.375309,11,56,641,30,4942,693249,593309
Apple Valley,CA,278377.9636,601289.5499,690,17938,139428,3683,323891,186695765,38880701
Apple Valley,MN,381787.7458,745256.0474,579,10752,112543,2688,446704,121812065,53623610
Apple Valley,UT,729.6318291,1276.611934,4,63,719,9,1224,886418,146943
Appleby,TX,706.4826676,2122.607738,4,32,380,3,435,508827,52271
Applegate,MI,62.10187746,67.36009315,6,53,548,21,3182,715190,382035
Appleton,ME,16338.10232,27403.85709,24,133,1111,0,0,1205564,0
Appleton,MN,13041.63519,36528.12624,60,972,11645,0,7,12603882,881
Appleton,WI,376941.2123,720345.5279,1119,23647,203872,3990,670588,347580125,80499171
Aquilla,OH,311.1735995,739.6059682,2,13,117,0,0,199886,0
Aquilla,TX,26.37442591,57.36197099,1,9,108,1,120,144757,14356
Aquinnah,MA,1136.641451,2241.989713,11,102,620,0,0,673340,0
Aransas Pass,TX,107159.6735,229629.5361,200,2728,32511,300,46282,43532747,5555762
Arapaho,OK,228.307131,431.8829634,6,100,1309,14,2107,2778416,252897
Arapahoe,NE,3919.543526,6998.676037,55,397,3800,0,0,4112885,0
Ararat,PA,843.0811731,1438.503797,4,18,202,0,0,389687,43
Arcade,NY,74694.9878,110349.3317,107,4130,38350,308,57556,69051925,6909151
Arcadia,CA,1815010.959,3312602.287,1053,19570,152111,2057,240758,203678645,28901258
Arcadia,IA,1231.174772,1754.033341,10,33,365,26,4368,395105,524332
Arcadia,IN,3669.494666,7332.705734,27,159,1787,13,1792,3045977,215141
Arcadia,LA,4433.381536,6790.47301,77,1630,20216,107,13469,32256823,1616863
Arcadia,MI,26.37442591,57.36197099,9,64,535,0,0,698562,0
Arcadia,NE,1019.733858,1183.545651,47,746,6866,0,12,7431495,1490
Arcadia,NY,246387.2729,535880.9721,258,4752,44390,1629,283017,79927247,33974131
Arcadia,OH,1434.262201,1924.665519,12,146,1437,26,4690,2450037,563026
Arcadia,OK,521.2870036,1026.842757,6,246,3232,53,7655,6857423,918945
Arcadia,WI,7943.123517,12648.43043,59,680,6713,157,23228,7266334,2788299
Arcanum,OH,1828.655843,2867.505157,62,387,4329,47,8102,7380302,972579
Arcata,CA,185849.2377,378842.9456,327,6250,33697,886,107044,45120472,12849909
Archbold,OH,19650.02484,49174.38563,111,1085,10082,0,0,17188006,0
Archer City,TX,1322.295986,1694.032131,50,449,5347,39,5817,7159579,698331
Arco,ID,13551.34274,36614.03415,41,325,3533,0,11,4358270,1345
Arco,MN,99.22692333,217.2129751,0,7,85,0,0,91960,3
Arcola,IL,7918.967319,13283.25275,62,594,6658,0,0,6802310,0
Arcola,MO,362.2628146,358.095523,7,101,914,0,0,933803,0
Arcola,MS,198.3168515,376.7611163,8,58,739,0,1,1173221,113
Arcola,TX,1593.524619,2434.988569,36,414,4930,51,7889,6601028,946977
Arden,DE,2520.594048,4371.839037,8,100,993,35,3473,1912966,416968
Arden Hills,MN,30680.08262,56047.38864,106,3743,37722,665,113384,40828821,13610879
Ardencroft,DE,1034.07795,1932.00758,7,84,835,29,2921,1608542,350612
Ardentown,DE,7275.321969,12157.25086,10,125,1241,43,4271,2392089,512656
Ardmore,OK,201981.9567,382437.6017,518,8910,117146,1298,188544,248568026,22633350
Ardmore,TN,4401.747023,7267.191862,38,656,5601,0,0,9388884,0
Arena,WI,264.0629926,471.6490255,13,85,753,42,7146,983034,857792
Arendtsville,PA,26.37442591,57.36197099,27,67,693,92,11807,1336035,1417375
Arenzville,IL,1818.038348,2350.684743,27.75,302,3391.75,102,13387.25,3464672.75,1607052.25
Argenta,IL,610.3579218,777.3922185,10,84,936,0,0,956397,0
Argentine,MI,2933.200393,6318.940633,45,377,3173,83,12686,4140889,1522913
Argonia,KS,1623.167307,2250.141837,15,613,5863,52,7382,10557845,886149
Argonne,WI,64.55430888,122.2189641,1,10,89,1,134,116653,16065
Argos,IN,2857.419119,3380.616108,56,469,3973,140,23430,6773885,2812566
Argusville,ND,306.2309111,567.7609495,1,10,111,0,87,120308,10415
Argyle,MN,3079.971198,5780.177715,22,440,5121,69,6933,5542464,832207
Argyle,MO,361.1323025,581.5638005,1,13,151,3,349,153866,41899
Argyle,NY,20484.33724,34210.68547,53,219,2078,10,2091,3742109,250955
Argyle,TX,17327.94947,29407.01767,53,819,9759,63,9373,13067560,1125218
Argyle,WI,490.2611224,838.6570057,25,162,1436,23,3998,1554602,479950
Arietta,NY,4556.478435,8384.530732,8,96,909,0,0,1636324,0
Arion,IA,129.1086178,244.4379282,0,1,14,0,65,14684,7835
Arispe,IA,72.85249743,159.8510041,4,15,161,6,911,174078,109344
Arkadelphia,AR,32902.49174,69868.4642,197,2326,28347,746,117353,45231236,14087369
Arkansas City,AR,3131.665207,2955.037178,474.5,5993.25,74560.5,1512.25,230665.5,118729277.3,27689722
Arkansas City,KS,29904.16569,66033.44616,235,3414,34345,546,76397,61849293,9170937
Arkansaw,WI,334.9365822,689.0973678,1,4,43,0,42,46228,4996
Arkoma,AR,1244.482053,2580.32823,31,265,3483,4075,587768,7390811,70557224
Arkoma,OK,3733.446158,7740.98469,31,265,3483,4075,587768,7390811,70557224
Arlington,GA,13499.43315,34904.43991,24,513,5232,14,1222,8301881,146747
Arlington,IA,100.5791153,183.8874027,12,58,633,22,3417,684789,410156
Arlington,KS,737.7093664,1133.023199,19,237,2340,29,4111,4213090,493510
Arlington,KY,369.1483611,457.3994425,9,100,749,0,2,1255199,280
Arlington,MA,533416.7006,1025552.184,871,9877,60518,3300,371043,65678067,44540976
Arlington,MN,14113.12415,39159.56635,48,327,3309,145,24180,3581327,2902604
Arlington,NE,2092.347766,3688.485146,32,158,1849,27,4642,2001724,557294
Arlington,NY,11844.13067,17914.86108,56,1133,7898,0,0,8571427,0
Arlington,OH,5084.80329,9197.466476,26,162,1600,16,2846,2727990,341604
Arlington,OR,3259.66281,4718.948163,16,177,1935,0,0,2386405,0
Arlington,SD,3453.570855,5979.534583,18,227,3705,25,4290,4010390,514992
Arlington,TN,39127.17319,67005.70424,106,1808,18332,220,28154,30729594,3379713
Arlington,TX,3995129.807,7591813.466,4871,103005,1227693,7104,1065277,1643882787,127878702
Arlington,VT,23688.26135,35829.72216,56,1133,7898,0,0,8571427,0
Arlington,WA,63887.41208,115030.1004,328,6571,76380,224,26688,94208642,3203757
Arlington,WI,1538.045919,2139.556453,31,189,1680,69,11693,2192228,1403700
Arlington Heights,IL,2061519.585,3966910.768,1325,17974,205867,6508,1078300,350980775,129442081
Arlington Heights,OH,1813.972791,2790.104228,12,172,1968,58,7829,3354813,939821
Arma,KS,3592.721776,5948.29999,48,360,3613,52,7213,6505591,865869
Armada,MI,4017.768736,7912.750105,47,307,3187,111,16974,4160286,2037655
Armagh,PA,26819.0523,37491.53483,51,232,2654,210,26930,5115126,3232703
Armington,IL,64.55430888,122.2189641,4,51,571,74,9698,583545,1164172
Armour,SD,2579.38705,4650.384322,25,239,2399,0,7,2596398,887
Armstrong,IA,3524.838508,5174.213374,30,180,1972,55,9020,2134799,1082844
Arnaudville,LA,2004.737067,3469.701443,33,403,3871,45,5649,6176828,678099
Arnegard,ND,193.5410698,361.0671794,2,595,6296,12,2147,6814584,257766
Arnett,OK,1878.695472,2607.402041,23,128,1688,20,2967,3582118,356192
Arnold,IL,43526.2753,73322.67844,304,6357,75939,1248,161538,77579956,19391448
Arnold,MN,5507.126664,11984.40033,46,521,5738,28,4661,6210964,559563
Arnold,NE,1938.281132,2586.99182,17,101,979,19,3357,1059095,403005
Arnold,PA,9071.404254,16992.87699,86,1650,19099,399,53867,32562557,6466354
Arnolds Park,IA,19838.05666,34018.87592,33,184,2011,62,9755,2176983,1171019
Aroma Park,IL,1799.025798,2790.717847,9,128,1464,45,7502,2495363,900560
Arp,TX,219.3549426,373.649375,8,60,719,5,803,963011,96343
Arpin,WI,1510.014915,3810.585656,16,72,644,77,12002,840733,1440775
Arriba,CO,150.9923886,255.4292426,9,141,1379,13,2262,2416576,271531
Arrowsic,ME,105.4977036,229.447884,5,30,252,0,0,273036,27
Arroyo Grande,CA,194449.506,421849.9377,340,8219,44314,548,64124,59336498,7697590
Artesia,CA,177930.9429,323757.8561,288,5755,44734,740,86653,59898948,10402041
Artesia,NM,14291.0119,22697.80315,220,2742,28200,484,89864,59835875,10787502
Arthur,IA,155.4830437,301.7998992,6,31,344,9,1569,372038,188368
Arthur,IL,11543.7186,16666.22385,52,1243,13943,241,31735,14243953,3809495
Arthur,ND,2304.906593,4550.273207,11,147,1582,7,1235,1712435,148246
Arthur,NE,72.85249743,159.8510041,0,8,68,0,0,119833,0
Arundel,ME,52030.75672,81863.31177,81,836,7006,160,15024,7603532,1803529
Arvada,CO,824076.2721,1418363.228,1652,18878,205195,3062,560662,359565616,67303335
Arvin,CA,11773.74254,15519.59739,77,1953,10528,119,13949,14097576,1674458
Asbury,IA,5276.544097,9871.195539,23,464,5079,125,20556,5497766,2467621
Asbury Park,NJ,142248.5278,241849.8503,318,9208,78687,3920,374991,151641035,45014965
Ash Flat,AR,18058.37384,32390.72151,55,896,10901,0,0,17394209,0
Ash Grove,MO,3971.895356,5822.0565,42,497,4541,0,0,4639375,0
Ashburnham,MA,34456.02347,54249.08405,108,987,6653,0,0,7220085,7
Ashburnham,NH,11485.34116,18083.02802,108,987,6653,0,0,7220085,7
Ashby,MA,15982.12788,28619.42189,69,339,1866,216,18241,2024846,2189739
Ashby,MN,2052.73116,3615.36196,8,198,2341,0,0,2533475,8
Ashby,NH,6392.851154,11447.76876,69,339,1866,216,18241,2024846,2189739
Ashdown,AR,16477.17811,43139.01443,118,991,13134,346,54434,27869319,6534371
Asher,OK,1203.798284,1995.252615,6,54,705,8,1137,1496228,136470
Asherton,TX,835.3369175,1741.021901,1,12,141,0,0,188864,0
Ashfield,MA,12415.95614,18024.91381,48,324,2178,0,0,2364246,1
Ashford,CT,28976.97231,49817.3586,91,685,4302,0,0,4668991,0
Ashford,NY,3719.560702,5394.657107,49,239,2265,124,23254,4078027,2791462
Ashippun,WI,675.0960509,1593.935878,3,32,275,5,754,469038,90496
Ashkum,IL,2652.230548,2625.165477,22,178,1993,92,15278,2036201,1834067
Ashland,IL,1720.791496,2093.569959,37,298,3350,0,0,3422659,0
Ashland,KS,11877.86553,34191.51949,24,792,7065,49,6895,12723041,827669
Ashland,KY,175447.1801,386319.1669,636,15859,132661,2072,282677,226173694,33933361
Ashland,LA,193.6629266,366.6568923,3,44,521,4,448,831257,53803
Ashland,MA,181505.2823,276351.7459,300,4128,25398,1812,233366,27563414,28013934
Ashland,ME,4445.475509,6677.572163,33,133,1099,0,0,1192439,0
Ashland,MS,959.0694431,1432.674207,16,173,1448,10,1357,2427272,162850
Ashland,NE,2186.766409,3251.722099,73,389,4562,83,14498,4937450,1740432
Ashland,NH,22438.42112,37969.55924,50,680,4079,0,0,4427205,0
Ashland,NY,6982.449066,9874.04909,34,290,2685,100,17205,4833836,2065393
Ashland,OH,48777.11196,97539.78829,398,4398,43598,991,180587,74329301,21678110
Ashland,OR,90094.75396,200222.4196,602,10603,115669,1530,159260,142668203,19118050
Ashland,PA,2206.062193,3024.931357,105,738,8413,333,48297,16045521,5797757
Ashland,VA,37770.18164,52378.18686,178,4803,60538,908,148772,75048549,17859006
Ashland,WI,38627.31652,86097.62232,244,5590,55141,339,53826,59682629,6461437
Ashley,IL,452.8186525,719.3369461,5,69,770,0,0,787003,3
Ashley,IN,7493.523167,7283.654748,28,1334,13032,0,0,22218827,0
Ashley,MI,575.9311141,1007.416597,25,138,1159,36,5570,1512349,668582
Ashley,ND,11243.48018,33695.10601,39,550,5704,21,3951,6173301,474274
Ashley,OH,1260.227174,2553.542734,23,136,1347,25,4638,2296523,556728
Ashley,PA,1183.194858,1620.689954,29,140,1680,45,6586,3237721,790630
Ashmore,IL,920.8252784,1235.49489,16,98,1098,0,0,1121905,0
Ashtabula,OH,27155.76577,48864.56845,465,7727,71762,920,189115,122346169,22701862
Ashton,IA,385.4847589,558.3878637,8,38,417,12,2037,451819,244558
Ashton,ID,2518.311713,3469.949162,21,178,2003,21,2968,2470569,356239
Ashton,IL,3226.595848,6262.264265,39,217,2491,108,17865,4246052,2144581
Ashton,NE,808.1913848,1237.278244,5,32,301,5,944,325541,113329
Ashville,OH,4452.103272,6708.714712,35,3632,35807,271,49430,61047834,5933726
Ashwaubenon,WI,212489.4658,325575.2709,331,9550,102494,3458,570310,133782116,68461596
Askov,MN,1752.031802,2170.669544,7,64,672,0,1,727073,170
Asotin,ID,540.9414973,1010.752359,14,125,1448,7,802,1786064,96246
Asotin,WA,1081.882995,2021.504718,14,125,1448,7,802,1786064,96246
Aspen,CO,58767.42008,113822.8485,434,7992,86831,772,142773,152155733,17138801
Aspermont,TX,829.2857516,1421.602763,6,103,1224,5,745,1639012,89393
Aspinwall,IA,140.6362351,245.1523038,3,14,153,5,771,165069,92507
Aspinwall,PA,4753.222635,9318.14691,75,869,9258,401,54141,15783083,6499246
Assaria,KS,918.2724852,1446.415086,2,64,638,4,491,1149405,58925
Assumption,IL,2233.904231,3648.124834,26,1148,12902,0,0,13180489,0
Aston,PA,67845.64557,106623.1928,219,1814,17864,567,68560,34425879,8230113
Astoria,IL,1697.494741,2375.565005,36,322,3626,0,0,3704376,0
Astoria,OR,38383.17424,85908.63163,228,5073,55291,482,51166,68197475,6142138
Astoria,SD,182.2624184,333.974354,1,16,209,2,320,226574,38421
Asylum,PA,826.3384439,2188.823538,8,196,1952,0,0,3761310,2
Atascadero,CA,149229.0364,311205.6351,398,8301,44760,634,74196,59933443,8906647
Atchison,KS,77669.96195,163255.8727,178,3430,34532,606,82841,62185481,9944444
Atglen,PA,62.39923236,119.0304095,10,164,1822,27,3217,3511713,386166
Athena,OR,1678.327746,3101.89048,19,161,1751,4,531,2159265,63787
Athens,IL,3120.710981,3341.217515,16,402,4512,18,2017,4609436,242172
Athens,ME,4965.592028,11445.71841,9,68,572,0,0,620949,0
Athens,MI,632.8947045,1069.08056,23,175,1472,35,5437,1921834,652652
Athens,NY,50048.45323,82258.82549,156,2170,21168,0,1,39896654,61
Athens,OH,115132.4555,239011.904,438,7308,72231,1179,214865,123146752,25792980
Athens,PA,22231.26815,39610.31059,159,2012,20045,37,4865,38629323,583954
Athens,TX,47613.94349,102125.3869,361,5390,64239,401,60138,86016333,7219075
Athens,VT,10120.24175,16145.93923,2,27,190,0,0,206266,0
Athens,WI,1726.224334,2643.415045,26,234,2425,23,3604,3165689,432685
Atherton,CA,44447.38809,93455.45046,134,1579,8511,208,25160,11396860,3020293
Athol,ID,1004.14597,1624.615104,16,130,1461,27,3722,1802355,446753
Athol,KS,309.2528364,263.1742585,2,29,246,1,84,443856,10041
Athol,MA,108437.1375,240125.8647,243,5884,39755,0,0,43144480,0
Atkins,AR,13397.46724,21492.69751,49,407,4969,132,20690,7928810,2483632
Atkins,IA,247.7110012,280.5337851,18,79,863,24,4016,934234,482105
Atkinson,IL,2735.161955,3270.986005,30,135,1537,19,3231,1570245,387864
Atkinson,MA,8077.844018,13024.59694,108,910,6257,331,29214,6790981,3506925
Atkinson,ME,560.7776728,1802.905729,1,16,134,0,0,145874,0
Atkinson,NE,15812.88773,40854.74998,54,19,151,0,0,163197,0
Atkinson,NH,32311.37607,52098.38775,108,910,6257,331,29214,6790981,3506925
Atlanta,IL,3142.897335,3951.772252,27,168,1888,226,29760,1928544,3572514
Atlanta,IN,36.02480646,61.66843856,17,100,1121,8,1125,1911774,135031
Atlanta,KS,90.92873479,179.5809351,4,57,561,0,1,1011114,110
Atlanta,MI,1149.17979,2173.616317,42,444,3734,117,17865,4874015,2144546
Atlanta,TX,32213.11411,56650.32934,188,2781,33142,260,40183,70323315,4823617
Atlantic,IA,31341.7008,70175.48558,243,1512,16561,489,80898,17925420,9711164
