,city,housing_units,total_pop,elec_1kdollars,elec_mwh,gas_1kdollars,gas_mcf,elec_lb_ghg,gas_lb_ghg,state_id
55677,Junction City,193.0,379.0,254.0,2949.0,36.0,3006.0,4706153.0,360805.0,LA
55678,Lillie,38.0,193.0,50.0,576.0,7.0,610.0,919353.0,73264.0,LA
55679,Mangham,224.0,720.0,310.0,3608.0,45.0,3498.0,5756977.0,419878.0,LA
55680,Marion,288.0,985.0,376.0,4376.0,45.0,3701.0,6982236.0,444218.0,LA
55681,Mer Rouge,190.0,555.0,241.0,2803.0,36.0,2823.0,4471904.0,338822.0,LA
55682,Forest,106.0,223.0,141.0,1647.0,19.0,1506.0,2628131.0,180771.0,LA
55684,Oak Grove,694.0,1538.0,885.0,10297.0,152.0,12339.0,16430263.0,1481204.0,LA
55685,Oak Ridge,59.0,137.0,76.0,879.0,11.0,885.0,1402950.0,106297.0,LA
55688,Pioneer,52.0,96.0,69.0,802.0,9.0,727.0,1279259.0,87234.0,LA
55689,East Hodge,116.0,280.0,152.0,1773.0,27.0,2202.0,2828412.0,264370.0,LA
55690,Quitman,69.0,156.0,90.0,1044.0,16.0,1297.0,1666051.0,155725.0,LA
55691,North Hodge,162.0,353.0,212.0,2465.0,37.0,3062.0,3932655.0,367582.0,LA
55693,Rayville,1393.0,3708.0,1721.0,20035.0,335.0,26012.0,31968283.0,3122569.0,LA
55697,Simsboro,303.0,1153.0,430.0,5002.0,68.0,5647.0,7980807.0,677837.0,LA
55703,Spearsville,50.0,136.0,65.0,754.0,10.0,799.0,1203516.0,95909.0,LA
55705,Richmond,146.0,506.0,179.0,2084.0,30.0,2343.0,3325065.0,281207.0,LA
55706,Mound,7.0,4.0,9.0,105.0,1.0,112.0,167511.0,13414.0,LA
55707,Tallulah,2709.0,7144.0,3070.0,35735.0,875.0,67885.0,57019807.0,8149101.0,LA
55709,Vicksburg,9310.0,23320.0,11209.0,136859.0,2103.0,180711.0,218378662.0,21693029.0,LA
55715,Winnsboro,1848.0,4788.0,2187.0,25455.0,529.0,41091.0,40616996.0,4932655.0,LA
55716,Alexandria,17862.0,48044.0,30874.0,272539.0,4597.0,365664.0,578288795.0,43895257.0,LA
55717,Pineville,4870.0,14477.0,8389.0,73970.0,1017.0,82021.0,156954409.0,9846076.0,LA
55721,Evergreen,136.0,281.0,233.0,2043.0,34.0,2776.0,4334273.0,333225.0,LA
55722,Bunkie,1526.0,4083.0,2590.0,22743.0,405.0,32716.0,48256609.0,3927297.0,LA
55723,Cheneyville,210.0,548.0,381.0,3348.0,64.0,5189.0,7103788.0,622908.0,LA
55724,Clayton,209.0,490.0,272.0,3160.0,55.0,4260.0,5042242.0,511382.0,LA
55725,Moreauville,382.0,859.0,655.0,5748.0,97.0,7812.0,12197090.0,937729.0,LA
55727,Plaucheville,109.0,196.0,186.0,1632.0,24.0,1901.0,2604106.0,228209.0,LA
55728,Cottonport,755.0,1780.0,1296.0,11379.0,192.0,15463.0,24144126.0,1856233.0,LA
55730,Ridgecrest,249.0,632.0,332.0,3866.0,67.0,5229.0,6168215.0,627754.0,LA
55732,Ferriday,1295.0,3402.0,1637.0,19037.0,337.0,26139.0,30375584.0,3137855.0,LA
55733,Gilbert,196.0,417.0,251.0,2922.0,30.0,2295.0,4661824.0,275445.0,LA
55734,Wisner,358.0,894.0,438.0,5092.0,64.0,4958.0,8125050.0,595194.0,LA
55735,Harrisonburg,123.0,323.0,173.0,2009.0,25.0,1914.0,3205164.0,229755.0,LA
55736,Hessmer,333.0,831.0,572.0,5020.0,75.0,6074.0,10652663.0,729132.0,LA
55737,Jena,1286.0,3410.0,1730.0,20111.0,230.0,17882.0,32090691.0,2146614.0,LA
55738,Jonesville,790.0,2176.0,1058.0,12300.0,241.0,18727.0,19626591.0,2248043.0,LA
55739,Woodworth,472.0,1201.0,933.0,8194.0,66.0,5299.0,17385800.0,636094.0,LA
55740,Lecompte,390.0,904.0,708.0,6216.0,119.0,9596.0,13189297.0,1151876.0,LA
55741,Mansura,603.0,1796.0,1036.0,9102.0,136.0,11012.0,19313365.0,1321922.0,LA
55743,Marksville,1961.0,5560.0,2711.0,29404.0,586.0,47318.0,46918568.0,5680199.0,LA
55745,Melville,451.0,1357.0,766.0,6724.0,77.0,6229.0,10728482.0,747776.0,LA
55747,Newellton,286.0,1274.0,344.0,4002.0,66.0,5123.0,6386398.0,615038.0,LA
55750,Ball,1445.0,4014.0,2717.0,23864.0,252.0,20342.0,50636045.0,2441859.0,LA
55754,St. Joseph,381.0,961.0,418.0,4855.0,120.0,9292.0,7747492.0,1115381.0,LA
55755,Sicily Island,187.0,468.0,264.0,3066.0,38.0,2921.0,4892092.0,350678.0,LA
55758,Vidalia,1669.0,4148.0,2255.0,26250.0,543.0,42132.0,41885045.0,5057669.0,LA
55759,Natchez,6235.0,15345.0,7343.0,88781.0,2100.0,208311.0,140880520.0,25006228.0,LA
55760,Waterproof,283.0,790.0,311.0,3611.0,89.0,6911.0,5762369.0,829590.0,LA
55762,Anacoco,293.0,1040.0,537.0,5028.0,40.0,3188.0,10668702.0,382716.0,LA
55763,Atlanta,73.0,140.0,114.0,1235.0,11.0,931.0,1971233.0,111730.0,LA
55766,Boyce,400.0,1439.0,625.0,6347.0,71.0,5693.0,13467550.0,683447.0,LA
55768,Calvin,98.0,239.0,155.0,1671.0,15.0,1259.0,2665645.0,151089.0,LA
55769,Campti,385.0,845.0,638.0,5970.0,60.0,4695.0,12667807.0,563589.0,LA
55770,Colfax,539.0,1817.0,900.0,8420.0,123.0,9872.0,17866490.0,1185053.0,LA
55772,Columbia,150.0,478.0,198.0,2305.0,28.0,2157.0,3677188.0,258899.0,LA
55773,Grayson,214.0,397.0,282.0,3284.0,39.0,3007.0,5239872.0,360946.0,LA
55774,Noble,76.0,269.0,126.0,1180.0,16.0,1246.0,2503590.0,149599.0,LA
55775,Converse,138.0,372.0,227.0,2122.0,29.0,2241.0,4501868.0,269003.0,LA
55776,Dodson,108.0,433.0,163.0,1847.0,18.0,1378.0,2947777.0,165399.0,LA
55777,Creola,58.0,228.0,106.0,995.0,11.0,880.0,2111717.0,105641.0,LA
55778,Dry Prong,177.0,524.0,275.0,2963.0,28.0,2244.0,6288013.0,269405.0,LA
55779,Pollock,244.0,428.0,392.0,4111.0,40.0,3212.0,8723861.0,385588.0,LA
55780,Fisher,71.0,264.0,110.0,1188.0,12.0,945.0,2520525.0,113485.0,LA
55781,Florien,196.0,569.0,306.0,3301.0,33.0,2637.0,7003703.0,316520.0,LA
55783,Forest Hill,230.0,829.0,431.0,3839.0,29.0,2335.0,8145850.0,280282.0,LA
55784,Georgetown,117.0,392.0,178.0,1917.0,18.0,1412.0,3059638.0,169522.0,LA
55785,Glenmora,550.0,1231.0,1028.0,9159.0,69.0,5570.0,19433672.0,668674.0,LA
55786,McNary,85.0,153.0,158.0,1412.0,11.0,859.0,2996509.0,103104.0,LA
55787,Clarks,211.0,926.0,278.0,3235.0,38.0,2962.0,5161372.0,355538.0,LA
55789,Hornbeck,188.0,501.0,344.0,3221.0,25.0,2042.0,6833736.0,245145.0,LA
55791,Leesville,2510.0,6551.0,4172.0,39128.0,393.0,36289.0,83024441.0,4356172.0,LA
55792,Simpson,225.0,563.0,424.0,3967.0,22.0,1774.0,8416803.0,213012.0,LA
55793,New Llano,956.0,2432.0,1629.0,15300.0,161.0,14919.0,32464462.0,1790869.0,LA
55796,Many,1033.0,2830.0,1401.0,15125.0,222.0,17205.0,32094060.0,2065375.0,LA
55797,Montgomery,260.0,702.0,385.0,4153.0,40.0,3091.0,6626489.0,371026.0,LA
55798,Natchez,207.0,472.0,311.0,3355.0,25.0,2009.0,5353880.0,241145.0,LA
55799,Clarence,131.0,341.0,191.0,2061.0,21.0,1710.0,3288029.0,205241.0,LA
55800,Provencal,225.0,572.0,329.0,3547.0,43.0,3314.0,7526561.0,397850.0,LA
55801,Powhatan,56.0,192.0,84.0,909.0,12.0,917.0,1451039.0,110114.0,LA
55803,Natchitoches,6407.0,18402.0,8573.0,90691.0,1689.0,131110.0,144710997.0,15738851.0,LA
55807,Zwolle,727.0,2069.0,1134.0,10617.0,174.0,13505.0,22528834.0,1621134.0,LA
55808,Oakdale,2013.0,7693.0,2928.0,25890.0,350.0,30391.0,54934446.0,3648237.0,LA
55810,Urania,224.0,1206.0,320.0,3725.0,46.0,3556.0,5943507.0,426826.0,LA
55811,Olla,456.0,1363.0,653.0,7591.0,93.0,7246.0,12112718.0,869861.0,LA
55815,Robeline,71.0,102.0,104.0,1121.0,13.0,1047.0,2378184.0,125710.0,LA
55816,Sikes,42.0,212.0,64.0,726.0,7.0,542.0,1158664.0,65012.0,LA
55817,Tullos,136.0,495.0,195.0,2258.0,27.0,2131.0,3602339.0,255808.0,LA
55820,Winnfield,1810.0,4610.0,2511.0,28799.0,463.0,35899.0,45952347.0,4309408.0,LA
55823,Pine Bluff,17302.0,45404.0,22541.0,219420.0,6953.0,600464.0,350116388.0,72081262.0,AR
55825,White Hall,1921.0,5243.0,2835.0,27602.0,610.0,52668.0,44043120.0,6322397.0,AR
55827,Arkansas City,170.0,548.0,237.0,2306.0,34.0,2954.0,3679338.0,354610.0,AR
55828,Banks,42.0,119.0,60.0,583.0,4.0,388.0,931021.0,46585.0,AR
55829,Crossett,2095.0,5272.0,2842.0,27680.0,765.0,66056.0,44167677.0,7929548.0,AR
55830,Dermott,877.0,2757.0,1160.0,11297.0,295.0,25489.0,18026555.0,3059754.0,AR
55831,Jerome,14.0,55.0,21.0,207.0,2.0,138.0,330810.0,16601.0,AR
55832,Mitchellville,146.0,400.0,205.0,1993.0,35.0,3045.0,3179868.0,365579.0,AR
55833,Dumas,1753.0,4416.0,2372.0,23043.0,512.0,44217.0,36768307.0,5307902.0,AR
55834,Eudora,882.0,1867.0,1168.0,11373.0,262.0,22611.0,18147512.0,2714246.0,AR
55835,Kilbourne,170.0,389.0,211.0,2452.0,41.0,3402.0,3912039.0,408377.0,AR
55836,Fountain Hill,73.0,102.0,119.0,1157.0,0.0,0.0,1845861.0,0.0,AR
55837,Gould,350.0,666.0,462.0,4492.0,85.0,7354.0,7167805.0,882790.0,AR
55838,Grady,157.0,389.0,207.0,2014.0,38.0,3297.0,3213154.0,395733.0,AR
55840,Hamburg,1105.0,2783.0,1598.0,15567.0,346.0,29863.0,24839693.0,3584812.0,AR
55841,Hermitage,249.0,816.0,355.0,3438.0,26.0,2287.0,5485860.0,274494.0,AR
55842,Kingsland,170.0,410.0,266.0,2588.0,35.0,2990.0,4130106.0,358925.0,AR
55843,Greenville,12044.0,32612.0,14392.0,174290.0,4935.0,489426.0,276569679.0,58751965.0,AR
55844,Lake Village,1055.0,2674.0,1569.0,15280.0,298.0,25774.0,24381903.0,3093920.0,AR
55846,McGehee,1741.0,3991.0,2323.0,22603.0,542.0,46791.0,36066896.0,5616967.0,AR
55847,Reed,75.0,152.0,104.0,1014.0,21.0,1795.0,1617572.0,215447.0,AR
55848,Monticello,3502.0,9752.0,4838.0,46999.0,1007.0,86979.0,74993506.0,10441162.0,AR
55849,Montrose,141.0,275.0,207.0,2012.0,37.0,3210.0,3209783.0,385278.0,AR
55850,Parkdale,100.0,165.0,145.0,1412.0,26.0,2210.0,2252492.0,265257.0,AR
55852,Portland,165.0,434.0,241.0,2347.0,43.0,3744.0,3744746.0,449491.0,AR
55854,Rison,513.0,1262.0,790.0,7674.0,108.0,9320.0,12245022.0,1118848.0,AR
55855,Star City,829.0,2145.0,1158.0,11251.0,201.0,17341.0,17952980.0,2081693.0,AR
55856,Winchester,61.0,230.0,92.0,895.0,7.0,597.0,1427704.0,71648.0,AR
55857,Tillar,81.0,274.0,121.0,1175.0,11.0,961.0,1875670.0,115415.0,AR
55861,Warren,2360.0,5804.0,3299.0,32039.0,721.0,62243.0,51122177.0,7471777.0,AR
55863,Watson,78.0,191.0,109.0,1056.0,16.0,1352.0,1684319.0,162333.0,AR
55864,Wilmar,237.0,362.0,365.0,3544.0,42.0,3658.0,5654650.0,439152.0,AR
55866,Wilmot,215.0,482.0,303.0,2949.0,50.0,4336.0,4705375.0,520556.0,AR
55868,East Camden,315.0,979.0,432.0,4200.0,93.0,8065.0,6702315.0,968177.0,AR
55869,Camden,4715.0,11515.0,5990.0,58225.0,2040.0,176186.0,92906893.0,21149784.0,AR
55870,Bearden,388.0,953.0,533.0,5180.0,115.0,9946.0,8265634.0,1194005.0,AR
55871,Bluff City,57.0,93.0,84.0,811.0,16.0,1367.0,1293440.0,164141.0,AR
55872,Calion,226.0,369.0,328.0,3191.0,80.0,6947.0,5091290.0,833899.0,AR
55873,Carthage,93.0,483.0,132.0,1276.0,23.0,1977.0,2036472.0,237380.0,AR
55874,Chidester,141.0,294.0,186.0,1810.0,42.0,3653.0,2888032.0,438471.0,AR
55875,Smackover,720.0,1968.0,1013.0,9864.0,287.0,24828.0,15739164.0,2980411.0,AR
55877,Norphlet,279.0,702.0,406.0,3949.0,100.0,8598.0,6301806.0,1032169.0,AR
55878,El Dorado,7435.0,18393.0,9749.0,94950.0,3006.0,259573.0,151505666.0,31159900.0,AR
55879,Emerson,141.0,310.0,208.0,2023.0,42.0,3589.0,3228165.0,430832.0,AR
55880,Fordyce,1690.0,4096.0,2255.0,21960.0,642.0,55434.0,35040940.0,6654408.0,AR
55881,Sparkman,169.0,384.0,256.0,2487.0,26.0,2251.0,3968518.0,270213.0,AR
55883,Whelen Springs,31.0,29.0,42.0,411.0,7.0,621.0,656182.0,74570.0,AR
55884,Gurdon,835.0,2090.0,1132.0,10980.0,192.0,16586.0,17520065.0,1991011.0,AR
55885,Hampton,496.0,1331.0,696.0,6765.0,138.0,11880.0,10793855.0,1426129.0,AR
55886,Harrell,101.0,327.0,138.0,1343.0,27.0,2348.0,2142841.0,281809.0,AR
55887,Tinsman,33.0,44.0,45.0,438.0,9.0,766.0,698752.0,91894.0,AR
55888,Felsenthal,177.0,64.0,247.0,2398.0,47.0,4056.0,3826078.0,486912.0,AR
55889,Huttig,208.0,456.0,290.0,2814.0,55.0,4761.0,4490840.0,571511.0,AR
55890,Junction City,193.0,379.0,254.0,2949.0,36.0,3006.0,4706153.0,360805.0,AR
55891,Louann,58.0,130.0,80.0,778.0,19.0,1672.0,1242019.0,200725.0,AR
55893,McNeil,202.0,415.0,291.0,2832.0,69.0,5923.0,4518325.0,711024.0,AR
55894,Magnolia,4434.0,11651.0,6104.0,59453.0,1682.0,145275.0,94865948.0,17439170.0,AR
55899,Stephens,374.0,1017.0,516.0,5011.0,125.0,10766.0,7996558.0,1292339.0,AR
55900,Strong,200.0,418.0,278.0,2703.0,53.0,4573.0,4313570.0,548951.0,AR
55902,Thornton,152.0,641.0,224.0,2177.0,45.0,3858.0,3473543.0,463071.0,AR
55903,Willisville,77.0,338.0,115.0,1118.0,17.0,1444.0,1783532.0,173317.0,AR
55904,Waldo,551.0,1411.0,794.0,7738.0,187.0,16185.0,12346585.0,1942915.0,AR
55905,Oakhaven,19.0,98.0,27.0,268.0,5.0,403.0,568806.0,48335.0,AR
55906,Hope,3342.0,9968.0,3620.0,32147.0,1239.0,107133.0,68211992.0,12860539.0,AR
55907,Patmos,28.0,92.0,43.0,423.0,7.0,603.0,898188.0,72334.0,AR
55908,Washington,58.0,208.0,79.0,800.0,16.0,1342.0,1696465.0,161040.0,AR
55909,Perrytown,91.0,378.0,131.0,1291.0,22.0,1939.0,2738697.0,232725.0,AR
55910,Ogden,73.0,187.0,93.0,988.0,22.0,1934.0,2097394.0,232188.0,AR
55911,Wilton,136.0,285.0,193.0,2042.0,22.0,1869.0,4332362.0,224408.0,AR
55912,Ashdown,1831.0,4533.0,2266.0,23970.0,555.0,47908.0,50860993.0,5750965.0,AR
55913,Ben Lomond,69.0,110.0,84.0,884.0,10.0,821.0,1876667.0,98599.0,AR
55914,Blevins,91.0,306.0,130.0,1281.0,22.0,1924.0,2717630.0,230935.0,AR
55915,Bradley,178.0,561.0,248.0,2411.0,36.0,3128.0,3847333.0,375523.0,AR
55916,Buckner,101.0,272.0,142.0,1386.0,31.0,2711.0,2211479.0,325412.0,AR
55917,De Queen,1867.0,6657.0,2222.0,23502.0,396.0,34210.0,49866954.0,4106684.0,AR
55918,Horatio,388.0,1079.0,499.0,5279.0,45.0,3928.0,11201951.0,471515.0,AR
55919,Dierks,403.0,1150.0,509.0,5241.0,69.0,5923.0,8362672.0,711032.0,AR
55920,Ida,93.0,198.0,141.0,1443.0,29.0,2441.0,3061869.0,293042.0,AR
55921,Emmet,169.0,608.0,246.0,2386.0,46.0,3992.0,3807059.0,479162.0,AR
55922,Winthrop,62.0,156.0,87.0,925.0,10.0,847.0,1963102.0,101685.0,AR
55923,Foreman,420.0,983.0,539.0,5706.0,134.0,11582.0,12108085.0,1390327.0,AR
55924,Fouke,320.0,905.0,498.0,4913.0,60.0,5177.0,10424829.0,621512.0,AR
55925,McNab,19.0,66.0,25.0,262.0,6.0,492.0,555093.0,59022.0,AR
55926,Fulton,64.0,228.0,82.0,856.0,19.0,1609.0,1816670.0,193163.0,AR
55927,Garland,139.0,302.0,228.0,2253.0,28.0,2417.0,3594448.0,290175.0,AR
55928,Grannis,211.0,707.0,261.0,2759.0,29.0,2506.0,4401820.0,300800.0,AR
55929,Gillham,76.0,284.0,100.0,1044.0,6.0,553.0,2215261.0,66334.0,AR
55931,Lewisville,455.0,979.0,641.0,6237.0,149.0,12882.0,9952742.0,1546380.0,AR
55932,Lockesburg,308.0,732.0,376.0,3974.0,43.0,3691.0,8432815.0,443057.0,AR
55934,McCaskill,31.0,69.0,44.0,437.0,8.0,656.0,926944.0,78768.0,AR
55935,Mineral Springs,425.0,975.0,513.0,5424.0,86.0,7436.0,11508279.0,892616.0,AR
55936,Tollette,110.0,317.0,133.0,1402.0,22.0,1923.0,2975525.0,230790.0,AR
55939,Nashville,1691.0,4530.0,1728.0,18283.0,375.0,32421.0,29173491.0,3891884.0,AR
55941,Texarkana,11594.0,30155.0,13961.0,148588.0,3283.0,289569.0,315283496.0,34760662.0,AR
55943,Ozan,35.0,79.0,49.0,492.0,9.0,805.0,1044203.0,96634.0,AR
55945,Prescott,1195.0,3176.0,1573.0,15289.0,414.0,35742.0,24396570.0,4290542.0,AR
55946,Rosston,93.0,346.0,135.0,1309.0,26.0,2208.0,2088204.0,264999.0,AR
55949,Cale,35.0,97.0,51.0,498.0,10.0,840.0,794764.0,100858.0,AR
55950,Bodcaw,70.0,157.0,104.0,1010.0,15.0,1305.0,1611626.0,156611.0,AR
55951,Stamps,663.0,1822.0,935.0,9096.0,222.0,19136.0,14514362.0,2297180.0,AR
55953,Springhill,2192.0,5149.0,2427.0,28206.0,750.0,61970.0,45006819.0,7439093.0,AR
55954,Taylor,202.0,729.0,312.0,3032.0,49.0,4203.0,4837398.0,504584.0,AR
55958,Lonsdale,37.0,145.0,55.0,531.0,6.0,476.0,847544.0,57195.0,AR
55959,Fountain Lake,182.0,375.0,261.0,2543.0,31.0,2679.0,4058042.0,321566.0,AR
55960,Hot Springs,15294.0,36711.0,18606.0,181220.0,4627.0,399632.0,289162015.0,47972926.0,AR
55963,Mountain Pine,252.0,805.0,357.0,3476.0,42.0,3613.0,5545840.0,433745.0,AR
55965,Amity,297.0,633.0,418.0,4062.0,45.0,3889.0,6482273.0,466792.0,AR
55966,Glenwood,807.0,2215.0,1167.0,11340.0,185.0,15947.0,18094895.0,1914338.0,AR
55967,Antoine,57.0,88.0,82.0,807.0,17.0,1441.0,1288196.0,172952.0,AR
55968,Arkadelphia,3671.0,10728.0,4222.0,41040.0,1033.0,89208.0,65484541.0,10708773.0,AR
55969,Friendship,73.0,186.0,104.0,1009.0,10.0,886.0,1610803.0,106409.0,AR
55970,Gum Springs,62.0,173.0,75.0,726.0,19.0,1601.0,1159126.0,192240.0,AR
55971,Caddo Valley,294.0,683.0,372.0,3617.0,68.0,5840.0,5771828.0,701071.0,AR
55972,Norman,158.0,352.0,209.0,2030.0,23.0,1996.0,3239180.0,239552.0,AR
55974,Vandervoort,33.0,89.0,36.0,380.0,5.0,447.0,806855.0,53684.0,AR
55975,Cove,140.0,389.0,155.0,1618.0,22.0,1903.0,3433426.0,228443.0,AR
55976,Delight,133.0,322.0,189.0,1868.0,39.0,3334.0,2981253.0,400260.0,AR
55978,Donaldson,129.0,334.0,177.0,1721.0,26.0,2239.0,2745564.0,268743.0,AR
55980,Midway,147.0,380.0,209.0,2031.0,21.0,1783.0,3240556.0,214071.0,AR
55982,Wickes,241.0,895.0,297.0,3147.0,33.0,2858.0,5020825.0,343100.0,AR
55984,Hatfield,161.0,396.0,192.0,2068.0,17.0,1490.0,4388076.0,178901.0,AR
55985,Daisy,67.0,120.0,94.0,929.0,8.0,699.0,1482910.0,83889.0,AR
55986,Mena,2341.0,5674.0,2569.0,27673.0,412.0,35567.0,44156542.0,4269617.0,AR
55988,Mount Ida,292.0,1218.0,384.0,3737.0,51.0,4412.0,5963436.0,529623.0,AR
55990,Murfreesboro,630.0,1734.0,898.0,8857.0,183.0,15807.0,14133348.0,1897528.0,AR
55991,Black Springs,35.0,43.0,46.0,445.0,5.0,437.0,709535.0,52473.0,AR
55993,Oden,72.0,229.0,96.0,930.0,7.0,568.0,1483879.0,68155.0,AR
55994,Okolona,78.0,122.0,110.0,1067.0,12.0,1021.0,1702049.0,122565.0,AR
56002,Adona,61.0,143.0,88.0,859.0,0.0,27.0,1371327.0,3236.0,AR
56003,Bryant,7192.0,19529.0,9704.0,94594.0,2095.0,180943.0,150937808.0,21720858.0,AR
56004,Benton,12180.0,33613.0,16067.0,156704.0,4260.0,367911.0,250043720.0,44164997.0,AR
56005,Bauxite,208.0,470.0,275.0,2681.0,56.0,4793.0,4277349.0,575422.0,AR
56006,Alexander,1078.0,2794.0,1529.0,14892.0,348.0,30042.0,23761736.0,3606318.0,AR
56007,Shannon Hills,1158.0,3614.0,1727.0,16822.0,343.0,29592.0,26841455.0,3552245.0,AR
56008,Little Rock,79361.0,197640.0,96172.0,936697.0,31014.0,2678414.0,1494635160.0,321523968.0,AR
56009,Almyra,106.0,307.0,145.0,1409.0,33.0,2873.0,2247784.0,344896.0,AR
56010,Wabbaseka,95.0,281.0,133.0,1299.0,31.0,2636.0,2073323.0,316459.0,AR
56011,Altheimer,298.0,1028.0,421.0,4102.0,96.0,8322.0,6544894.0,998971.0,AR
56012,Amagon,42.0,69.0,53.0,516.0,11.0,946.0,823750.0,113585.0,AR
56013,Augusta,890.0,2387.0,1059.0,10314.0,241.0,20790.0,16457655.0,2495675.0,AR
56014,Austin,794.0,3108.0,1250.0,12173.0,140.0,12112.0,19423062.0,1453962.0,AR
56015,Ward,1732.0,4608.0,2586.0,25183.0,256.0,22096.0,40183151.0,2652467.0,AR
56016,Cabot,9174.0,25407.0,12944.0,126062.0,1871.0,161575.0,201149792.0,19395862.0,AR
56017,Russell,90.0,236.0,135.0,1315.0,13.0,1135.0,2097541.0,136275.0,AR
56018,Bald Knob,1120.0,2906.0,1491.0,14522.0,214.0,18450.0,23171812.0,2214781.0,AR
56022,Beebe,2991.0,7952.0,4106.0,39988.0,748.0,64614.0,63807260.0,7756434.0,AR
56026,Haskell,1212.0,4376.0,1792.0,17478.0,331.0,28578.0,27889208.0,3430559.0,AR
56027,Tull,184.0,585.0,273.0,2650.0,59.0,5103.0,4228049.0,612637.0,AR
56028,Traskwood,205.0,395.0,303.0,2960.0,56.0,4840.0,4723000.0,580961.0,AR
56029,Fourche,22.0,74.0,33.0,321.0,1.0,81.0,512418.0,9683.0,AR
56030,Bigelow,104.0,377.0,158.0,1537.0,4.0,386.0,2452285.0,46339.0,AR
56031,Houston,75.0,311.0,114.0,1113.0,3.0,279.0,1775162.0,33544.0,AR
56032,Fredonia (Biscoe),139.0,441.0,200.0,1945.0,30.0,2621.0,3103336.0,314609.0,AR
56035,Bradford,336.0,787.0,507.0,4933.0,49.0,4260.0,7870591.0,511346.0,AR
56036,Fargo,42.0,117.0,53.0,517.0,13.0,1127.0,824518.0,135307.0,AR
56037,Brinkley,1232.0,2937.0,1566.0,15246.0,381.0,32938.0,24326624.0,3953990.0,AR
56044,Jacksonville,10246.0,28661.0,12805.0,124709.0,3438.0,296920.0,198991621.0,35643126.0,AR
56045,Hazen,633.0,1460.0,840.0,8185.0,116.0,10047.0,13059750.0,1206091.0,AR
56046,Carlisle,771.0,2123.0,1095.0,10663.0,184.0,15901.0,17013807.0,1908833.0,AR
56047,Casa,58.0,207.0,84.0,819.0,0.0,0.0,1306924.0,0.0,AR
56048,Holly Grove,180.0,581.0,257.0,2499.0,41.0,3546.0,3987146.0,425657.0,AR
56049,Clarendon,666.0,1655.0,840.0,8180.0,216.0,18656.0,13052881.0,2239556.0,AR
56050,Clinton,800.0,2565.0,1062.0,10336.0,125.0,10830.0,16492332.0,1300052.0,AR
56051,Conway,23567.0,64184.0,29966.0,296258.0,5189.0,448089.0,472722765.0,53789845.0,AR
56052,Mayflower,909.0,1885.0,1453.0,14154.0,143.0,12337.0,22585481.0,1481011.0,AR
56053,Holland,187.0,582.0,297.0,2898.0,19.0,1649.0,4624223.0,197990.0,AR
56057,Cotton Plant,325.0,653.0,411.0,4005.0,78.0,6705.0,6391048.0,804943.0,AR
56058,Hunter,51.0,113.0,64.0,625.0,12.0,1046.0,997284.0,125606.0,AR
56059,Coy,41.0,105.0,62.0,604.0,10.0,867.0,963257.0,104085.0,AR
56060,Damascus,141.0,455.0,207.0,2012.0,20.0,1717.0,3209647.0,206138.0,AR
56061,Twin Groves,125.0,364.0,195.0,1898.0,17.0,1501.0,3028820.0,180192.0,AR
56062,Guy,244.0,653.0,381.0,3706.0,34.0,2931.0,5913410.0,351803.0,AR
56063,Des Arc,660.0,1855.0,914.0,8901.0,130.0,11194.0,14202752.0,1343714.0,AR
56066,De Valls Bluff,270.0,597.0,389.0,3791.0,59.0,5109.0,6049762.0,613311.0,AR
56067,DeWitt,1302.0,3197.0,1865.0,18163.0,449.0,38778.0,28982267.0,4655047.0,AR
56068,Gillett,259.0,794.0,381.0,3699.0,76.0,6584.0,5902235.0,790399.0,AR
56069,St. Charles,114.0,324.0,176.0,1711.0,20.0,1721.0,2730057.0,206607.0,AR
56070,Humphrey,223.0,494.0,310.0,3016.0,71.0,6136.0,4813206.0,736575.0,AR
56071,Greers Ferry,427.0,926.0,601.0,5857.0,32.0,2809.0,9344916.0,337196.0,AR
56072,Fairfield Bay,1285.0,2416.0,1748.0,17006.0,133.0,11500.0,27135556.0,1380486.0,AR
56074,Allport,42.0,189.0,63.0,615.0,10.0,883.0,980771.0,105978.0,AR
56075,Keo,110.0,270.0,154.0,1496.0,26.0,2242.0,2387566.0,269089.0,AR
56076,Humnoke,101.0,215.0,152.0,1482.0,25.0,2128.0,2364359.0,255482.0,AR
56077,England,1062.0,2793.0,1410.0,13728.0,309.0,26716.0,21904352.0,3207099.0,AR
56078,Enola,115.0,316.0,183.0,1776.0,11.0,981.0,2833790.0,117781.0,AR
56081,Wooster,294.0,1061.0,466.0,4534.0,49.0,4266.0,7234509.0,512110.0,AR
56083,Greenbrier,1724.0,5164.0,2663.0,25934.0,236.0,20401.0,41381953.0,2449032.0,AR
56085,Griffithville,86.0,116.0,118.0,1149.0,21.0,1833.0,1833691.0,220019.0,AR
56088,Higden,96.0,111.0,131.0,1279.0,12.0,1032.0,2040159.0,123861.0,AR
56091,Higginson,204.0,689.0,279.0,2713.0,50.0,4328.0,4329549.0,519489.0,AR
56094,Perryville,481.0,1616.0,649.0,6322.0,65.0,5633.0,10087870.0,676245.0,AR
56101,Sherwood,11874.0,30251.0,14758.0,143740.0,4611.0,398236.0,229357165.0,47805358.0,AR
56102,Redfield,534.0,1682.0,789.0,7683.0,155.0,13367.0,12259554.0,1604577.0,AR
