state_id,city,housing_units,total_pop,elec_1kdollars,elec_mwh,gas_1kdollars,gas_mcf,elec_lb_ghg,gas_lb_ghg,elec_degree,gas_degree
AL,Ethelsville,35.0,171.0,68.0,539.0,3.0,221.0,855765.0,26550.0,1,1
AL,Eufaula,4726.0,12688.0,8879.0,70199.0,399.0,23875.0,111394714.0,2866002.0,2,1
AL,Eutaw,921.0,2789.0,1686.0,13339.0,239.0,18146.0,21166908.0,2178297.0,1,1
AL,Eva,221.0,601.0,398.0,3515.0,19.0,1563.0,5891519.0,187659.0,1,1
AL,Evergreen,1349.0,3783.0,2514.0,19870.0,185.0,10587.0,31531115.0,1270909.0,1,1
AL,Excel,248.0,985.0,501.0,3961.0,19.0,740.0,6284808.0,88874.0,1,1
AL,Fairfield,4318.0,10937.0,7709.0,60902.0,1905.0,144559.0,102089869.0,17353249.0,2,1
AL,Fairhope,6657.0,17996.0,11038.0,92886.0,920.0,43591.0,147393854.0,5232810.0,2,1
AL,Fairview,170.0,512.0,298.0,2606.0,44.0,3376.0,4367961.0,405273.0,1,1
AL,Falkville,370.0,1288.0,741.0,6514.0,39.0,2704.0,10919018.0,324541.0,1,1
AL,Faunsdale,26.0,46.0,53.0,419.0,4.0,268.0,664701.0,32143.0,1,1
AL,Fayette,1719.0,4491.0,3195.0,25234.0,388.0,29527.0,40041626.0,3544518.0,1,1
AL,Five Points,55.0,180.0,106.0,836.0,4.0,288.0,1326866.0,34530.0,1,1
AL,Flomaton,499.0,1670.0,1024.0,8105.0,52.0,2733.0,12860763.0,328061.0,1,1
AL,Florala,786.0,1912.0,1560.0,12319.0,49.0,2799.0,19548794.0,335959.0,1,1
AL,Florence,17266.0,39938.0,25441.0,148728.62,3031.0,228117.0,222856152.36,27383808.0,3,1
AL,Foley,6852.0,16741.0,12642.0,106002.0,367.0,15435.0,168206767.0,1852859.0,3,1
AL,Forkland,207.0,729.0,414.0,3274.0,24.0,1813.0,5195413.0,217654.0,1,1
AL,Fort Deposit,464.0,1519.0,846.0,6666.0,71.0,5282.0,10577677.0,634072.0,1,1
AL,Fort Gaines,318.0,1040.0,579.0,4783.0,7.0,492.0,7590496.0,59050.0,1,1
AL,Fort Payne,4913.0,14101.0,7559.0,68598.0,570.0,32619.0,114990669.0,3915696.0,2,1
AL,Franklin,73.0,198.0,136.0,1072.0,15.0,1121.0,1700574.0,134609.0,1,1
AL,Frisco City,523.0,1206.0,1057.0,8364.0,40.0,1564.0,13272663.0,187691.0,1,1
AL,Fruithurst,110.0,279.0,203.0,1601.0,0.0,0.0,2540992.0,0.0,1,1
AL,Fulton,84.0,188.0,156.0,1234.0,9.0,361.0,1957945.0,43354.0,1,1
AL,Fultondale,3785.0,8854.0,6274.0,49567.0,1363.0,102962.0,83089333.0,12359817.0,1,1
AL,Fyffe,378.0,1465.0,602.0,5573.0,38.0,2777.0,9342734.0,333313.0,1,1
AL,Gadsden,14244.0,36235.0,23332.0,148728.62,5293.0,401563.0,222856152.36,48204736.0,3,1
AL,Gainesville,72.0,274.0,150.0,1184.0,0.0,0.0,1878399.0,0.0,1,1
AL,Gantt,89.0,188.0,190.0,1263.0,4.0,244.0,2004570.0,29332.0,1,1
AL,Garden City,200.0,461.0,430.0,3406.0,37.0,2574.0,5709970.0,308936.0,1,1
AL,Gardendale,5544.0,13750.0,10379.0,81995.0,1722.0,130126.0,137449773.0,15620631.0,2,1
AL,Gattman,43.0,103.0,72.0,672.0,7.0,697.0,1126238.0,83625.0,1,1
AL,Gaylesville,44.0,163.0,76.0,643.0,3.0,172.0,1078223.0,20651.0,1,1
AL,Geiger,43.0,296.0,90.0,712.0,0.0,0.0,1130364.0,0.0,1,1
AL,Geneva,1766.0,4456.0,3554.0,28073.0,129.0,8729.0,44546496.0,1047869.0,1,1
AL,Georgetown-Quitman County,916.0,2095.0,1699.0,14041.0,75.0,4805.0,22280201.0,576801.0,1,1
AL,Georgiana,562.0,1681.0,1113.0,8777.0,26.0,1479.0,13927029.0,177553.0,1,1
AL,Geraldine,335.0,793.0,518.0,4795.0,25.0,1883.0,8038092.0,226043.0,1,1
AL,Gilbertown,93.0,167.0,193.0,1531.0,4.0,171.0,2429735.0,20503.0,1,1
AL,Glen Allen,187.0,474.0,384.0,3033.0,32.0,2076.0,5084240.0,249263.0,1,1
AL,Glencoe,2088.0,5122.0,3786.0,29908.0,772.0,58550.0,50134237.0,7028481.0,1,1
AL,Glenwood,91.0,220.0,160.0,1158.0,9.0,483.0,1836846.0,58017.0,1,1
AL,Goldville,21.0,27.0,40.0,320.0,3.0,207.0,507306.0,24892.0,1,1
AL,Good Hope,842.0,2499.0,1516.0,13220.0,212.0,16072.0,22161049.0,1929296.0,1,1
AL,Goodwater,513.0,1523.0,945.0,7468.0,78.0,5935.0,11849713.0,712419.0,1,1
AL,Gordo,713.0,1748.0,1482.0,11725.0,103.0,7793.0,18604891.0,935492.0,1,1
AL,Gordon,112.0,255.0,233.0,1837.0,2.0,135.0,2914828.0,16247.0,1,1
AL,Gordonville,131.0,257.0,246.0,1936.0,12.0,904.0,3071394.0,108463.0,1,1
AL,Goshen,124.0,343.0,249.0,1971.0,12.0,863.0,3127046.0,103632.0,1,1
AL,Grant,300.0,961.0,499.0,4687.0,50.0,4138.0,7857598.0,496793.0,1,1
AL,Graysville,913.0,1911.0,1710.0,13510.0,316.0,23934.0,21438527.0,2873045.0,1,1
AL,Greensboro,972.0,2482.0,1718.0,13596.0,240.0,18243.0,21574099.0,2189928.0,1,1
AL,Greenville,2999.0,7896.0,5667.0,44687.0,304.0,17211.0,70911398.0,2066097.0,1,1
AL,Grimes,220.0,663.0,424.0,3370.0,8.0,428.0,5347063.0,51406.0,1,1
AL,Grove Hill,544.0,1583.0,1035.0,8174.0,44.0,1701.0,12970204.0,204198.0,1,1
AL,Gu-Win,80.0,142.0,136.0,1072.0,23.0,1431.0,1701728.0,171729.0,1,1
AL,Guin,1022.0,2458.0,1747.0,13800.0,295.0,18373.0,21898312.0,2205548.0,1,1
AL,Gulf Shores,4894.0,11252.0,7096.0,61064.0,142.0,5553.0,96897915.0,666566.0,2,1
AL,Guntersville,3238.0,8360.0,5057.0,47842.0,575.0,47451.0,80198796.0,5696115.0,1,1
AL,Gurley,328.0,775.0,529.0,5467.0,32.0,3219.0,9165014.0,386367.0,1,1
AL,Hackleburg,581.0,1343.0,1106.0,8733.0,153.0,9533.0,14639656.0,1144364.0,1,1
AL,Haleburg,45.0,119.0,90.0,714.0,0.0,0.0,1133568.0,0.0,1,1
AL,Haleyville,1695.0,4057.0,3296.0,26041.0,378.0,28517.0,43653063.0,3423317.0,1,1
AL,Hamilton,2672.0,6784.0,5046.0,39854.0,656.0,40792.0,66807617.0,4896834.0,1,1
AL,Hammondville,133.0,603.0,216.0,1971.0,12.0,676.0,3304067.0,81125.0,1,1
AL,Hanceville,1122.0,3223.0,2058.0,17019.0,183.0,12809.0,28528615.0,1537676.0,1,1
AL,Harpersville,566.0,1760.0,1126.0,8898.0,69.0,5233.0,14120154.0,628137.0,1,1
AL,Hartford,987.0,2641.0,1997.0,15772.0,69.0,4643.0,25028036.0,557368.0,1,1
AL,Hartselle,5507.0,14475.0,10340.0,91889.0,732.0,53110.0,154034673.0,6375504.0,2,1
AL,Hayden,375.0,1222.0,777.0,6136.0,75.0,5665.0,10286618.0,680001.0,1,1
AL,Hayneville,367.0,1073.0,708.0,5588.0,40.0,2966.0,8866569.0,356055.0,1,1
AL,Headland,1859.0,4691.0,3863.0,30541.0,89.0,5029.0,48463179.0,603728.0,1,1
AL,Heath,109.0,306.0,190.0,1335.0,15.0,827.0,2118817.0,99279.0,1,1
AL,Heflin,1286.0,3489.0,2305.0,18209.0,199.0,15123.0,28895305.0,1815369.0,1,1
AL,Helena,6325.0,17630.0,12744.0,100691.0,1866.0,141598.0,159779816.0,16997820.0,3,1
AL,Henagar,818.0,2280.0,1285.0,11745.0,48.0,2775.0,19688738.0,333173.0,1,1
AL,Highland Lake,220.0,397.0,437.0,3452.0,25.0,1892.0,5786035.0,227062.0,1,1
AL,Hillsboro,224.0,561.0,410.0,3899.0,25.0,1538.0,6535495.0,184591.0,1,1
AL,Hobson City,305.0,904.0,497.0,3930.0,79.0,6010.0,6587828.0,721495.0,1,1
AL,Hodges,118.0,301.0,218.0,1724.0,26.0,1645.0,2890424.0,197431.0,1,1
AL,Hokes Bluff,1589.0,4299.0,3140.0,24807.0,474.0,35990.0,41583437.0,4320342.0,1,1
AL,Holly Pond,324.0,1146.0,697.0,5524.0,43.0,3031.0,9260026.0,363907.0,1,1
AL,Hollywood,365.0,1114.0,608.0,5494.0,80.0,6340.0,9210025.0,761052.0,1,1
AL,Homewood,9717.0,25652.0,15283.0,120740.0,3592.0,272537.0,202397951.0,32716079.0,3,1
AL,Hoover,31282.47,84100.0,37072.95,148728.62,11722.0,889263.0,222856152.36,106749506.0,3,2
AL,Horn Hill,93.0,279.0,185.0,1364.0,6.0,346.0,2163752.0,41541.0,1,1
AL,Hueytown,6004.0,15797.0,11212.0,88575.0,2521.0,191272.0,140553086.0,22960767.0,2,1
AL,Huntsville,31282.47,84618.63,37072.95,148728.62,11165.0,1120286.0,222856152.36,134482122.0,3,2
AL,Hurtsboro,216.0,582.0,400.0,3163.0,15.0,1141.0,5018479.0,136949.0,1,1
AL,Hytop,124.0,424.0,196.0,1864.0,12.0,879.0,3124484.0,105568.0,1,1
AL,Ider,282.0,918.0,441.0,4034.0,18.0,1023.0,6762485.0,122784.0,1,1
AL,Indian Springs Village,847.0,2529.0,1769.0,13979.0,384.0,29126.0,22181701.0,3496380.0,1,1
AL,Irondale,5015.0,12388.0,8683.0,68595.0,2124.0,161139.0,114986499.0,19343594.0,2,1
AL,Jackson,1899.0,5002.0,3635.0,28710.0,227.0,8838.0,45558695.0,1060898.0,1,1
AL,Jacksons' Gap,244.0,924.0,500.0,3959.0,17.0,1292.0,6282791.0,155136.0,1,1
AL,Jacksonville,4308.0,12827.0,7560.0,59722.0,581.0,44087.0,100113121.0,5292310.0,2,1
AL,Jasper,5332.0,14137.0,10638.0,84041.0,751.0,56950.0,133359073.0,6836447.0,2,1
AL,Jemison,997.0,2622.0,2063.0,16310.0,92.0,6993.0,25880568.0,839499.0,1,1
AL,Kansas,91.0,202.0,172.0,1359.0,14.0,1036.0,2156074.0,124320.0,1,1
AL,Kellyton,80.0,228.0,147.0,1160.0,12.0,922.0,1841057.0,110687.0,1,1
AL,Kennedy,188.0,436.0,346.0,2732.0,24.0,1798.0,4335330.0,215784.0,1,1
AL,Killen,388.0,1129.0,672.0,6718.0,64.0,4887.0,11261361.0,586613.0,1,1
AL,Kimberly,910.0,2840.0,1803.0,14244.0,267.0,20287.0,23877089.0,2435312.0,1,1
AL,Kinsey,769.0,2227.0,1528.0,12127.0,18.0,1003.0,19243899.0,120383.0,1,1
AL,Kinston,223.0,664.0,444.0,3266.0,9.0,488.0,5182015.0,58630.0,1,1
AL,La Fayette,1116.0,2975.0,2154.0,17052.0,123.0,9342.0,27059025.0,1121457.0,1,1
AL,Lake View,633.0,2801.0,1386.0,10950.0,106.0,8030.0,17376368.0,963915.0,1,1
AL,Lakeview,52.0,133.0,83.0,770.0,5.0,384.0,1291436.0,46073.0,1,1
AL,Lanett,2732.0,6454.0,5122.0,40493.0,554.0,41971.0,64255396.0,5038365.0,1,1
AL,Langston,166.0,253.0,269.0,2456.0,13.0,956.0,4117013.0,114774.0,1,1
AL,Leeds,4450.0,11701.0,7640.0,60357.0,1745.0,132413.0,95775996.0,15895198.0,2,1
AL,Leesburg,406.0,1181.0,815.0,6435.0,48.0,3601.0,10787439.0,432333.0,1,1
AL,Leighton,343.0,934.0,622.0,5572.0,55.0,3413.0,9339673.0,409714.0,1,1
AL,Lester,38.0,131.0,63.0,643.0,2.0,151.0,1078499.0,18171.0,1,1
AL,Level Plains,723.0,2430.0,1492.0,11772.0,24.0,1378.0,18680702.0,165470.0,1,1
AL,Lexington,306.0,683.0,490.0,4894.0,43.0,3246.0,8204232.0,389702.0,1,1
AL,Libertyville,58.0,133.0,118.0,826.0,6.0,339.0,1310286.0,40678.0,1,1
AL,Lincoln,2556.0,6429.0,5325.0,42081.0,284.0,21579.0,66775390.0,2590448.0,1,1
AL,Linden,782.0,2292.0,1556.0,12314.0,155.0,11685.0,19539672.0,1402671.0,1,1
AL,Lineville,876.0,2590.0,1736.0,13746.0,139.0,10532.0,21812271.0,1264337.0,1,1
AL,Lipscomb,755.0,2437.0,1415.0,11188.0,331.0,25122.0,18754624.0,3015706.0,1,1
AL,Lisman,181.0,543.0,355.0,2811.0,17.0,1266.0,4460419.0,152021.0,1,1
AL,Littleville,389.0,1045.0,637.0,5793.0,83.0,5178.0,9710951.0,621637.0,1,1
AL,Livingston,957.0,3485.0,1640.0,12976.0,140.0,10614.0,20591406.0,1274143.0,1,1
AL,Loachapoka,91.0,234.0,180.0,1423.0,9.0,678.0,2257735.0,81418.0,1,1
AL,Lockhart,181.0,412.0,359.0,2838.0,11.0,645.0,4503110.0,77389.0,1,1
AL,Locust Fork,406.0,1404.0,842.0,6652.0,49.0,3717.0,11151333.0,446236.0,1,1
AL,Louisville,195.0,480.0,363.0,2873.0,10.0,546.0,4558579.0,65531.0,1,1
AL,Lowndesboro,48.0,95.0,96.0,757.0,4.0,303.0,1200619.0,36334.0,1,1
AL,Loxley,639.0,1837.0,1078.0,9148.0,33.0,1353.0,14515632.0,162470.0,1,1
AL,Luverne,1049.0,2824.0,1881.0,13488.0,95.0,5414.0,21402442.0,649887.0,1,1
AL,Lynn,257.0,476.0,548.0,4327.0,19.0,1462.0,7252849.0,175533.0,1,1
AL,Madison,17538.0,46396.0,25611.0,148728.62,3351.0,272042.0,222856152.36,32656632.0,3,1
AL,Madrid,146.0,411.0,307.0,2439.0,3.0,183.0,3870127.0,22012.0,1,1
AL,Magnolia Springs,308.0,740.0,511.0,4394.0,12.0,483.0,6971796.0,57948.0,1,1
AL,Malvern,605.0,1785.0,1258.0,9935.0,0.0,6.0,15765147.0,731.0,1,1
AL,Maplesville,267.0,786.0,533.0,4214.0,31.0,2325.0,6687393.0,279128.0,1,1
AL,Margaret,1523.0,4530.0,3149.0,24874.0,266.0,20184.0,39470725.0,2422882.0,1,1
AL,Marion,924.0,3507.0,1788.0,14152.0,241.0,18249.0,22456556.0,2190618.0,1,1
AL,Maytown,165.0,349.0,328.0,2588.0,57.0,4317.0,4105990.0,518228.0,1,1
AL,McIntosh,72.0,339.0,159.0,1255.0,7.0,266.0,1991337.0,31939.0,1,1
AL,McKenzie,170.0,473.0,341.0,2686.0,10.0,575.0,4262593.0,69057.0,1,1
AL,McMullen,7.0,7.0,12.0,95.0,2.0,132.0,150299.0,15849.0,1,1
AL,Memphis,16.0,47.0,29.0,232.0,4.0,323.0,367397.0,38742.0,1,1
AL,Mentone,222.0,383.0,358.0,3276.0,19.0,1094.0,5492010.0,131311.0,1,1
AL,Midfield,1971.0,5260.0,3630.0,28680.0,937.0,71107.0,48076786.0,8535890.0,1,1
AL,Midland City,851.0,2041.0,1648.0,13089.0,30.0,1678.0,20769589.0,201425.0,1,1
AL,Midway,227.0,702.0,418.0,3302.0,16.0,1225.0,5240496.0,147069.0,1,1
AL,Millbrook,5810.0,15045.0,10895.0,86140.0,1125.0,85234.0,136689634.0,10231689.0,2,1
AL,Millport,424.0,1056.0,779.0,6153.0,53.0,4048.0,9763601.0,485967.0,1,1
AL,Millry,229.0,563.0,354.0,2775.0,13.0,516.0,4402832.0,61955.0,1,1
AL,Minor Hill,227.0,610.0,396.0,3363.0,10.0,1142.0,5638059.0,137128.0,1,1
AL,Mobile,31282.47,84618.63,37072.95,148728.62,20893.07,1408033.0,222856152.36,169024067.0,3,3
AL,Monroeville,2273.0,6203.0,4346.0,34388.0,222.0,11800.0,54568362.0,1416452.0,1,1
AL,Montevallo,2200.0,6633.0,3905.0,30846.0,324.0,24594.0,48947574.0,2952323.0,1,1
AL,Montgomery,31282.47,84618.63,37072.95,148728.62,20893.07,1794249.7,222856152.36,215386679.56,3,3
AL,Moody,4789.0,12464.0,9107.0,71948.0,1040.0,78845.0,114169930.0,9464784.0,2,1
AL,Mooresville,33.0,69.0,58.0,597.0,5.0,459.0,1000203.0,55111.0,1,1
AL,Morris,694.0,1775.0,1373.0,10849.0,204.0,15474.0,18186732.0,1857506.0,1,1
AL,Mosses,374.0,1104.0,706.0,5563.0,34.0,2564.0,8827295.0,307849.0,1,1
AL,Moulton,1451.0,3367.0,2575.0,22616.0,226.0,14451.0,37912078.0,1734755.0,1,1
AL,Moundville,869.0,2580.0,1897.0,15010.0,178.0,13487.0,23818961.0,1619054.0,1,1
AL,Mount Vernon,476.0,1329.0,989.0,7814.0,38.0,1487.0,12399293.0,178506.0,1,1
AL,Mountain Brook,7265.0,20532.0,13018.0,102840.0,3705.0,281107.0,172391788.0,33744817.0,3,1
AL,Mulga,318.0,967.0,640.0,5055.0,129.0,9783.0,8021315.0,1174371.0,1,1
AL,Munford,513.0,1356.0,1033.0,8163.0,75.0,5681.0,12953827.0,681942.0,1,1
AL,Muscle Shoals,5321.0,13585.0,8538.0,84247.0,2968.0,232937.0,141224269.0,27962345.0,2,1
AL,Myrtlewood,61.0,135.0,121.0,960.0,12.0,911.0,1523824.0,109389.0,1,1
AL,Napier Field,185.0,512.0,356.0,2828.0,6.0,359.0,4488097.0,43148.0,1,1
AL,Natural Bridge,31.0,34.0,67.0,528.0,2.0,178.0,885020.0,21419.0,1,1
AL,Nauvoo,113.0,169.0,239.0,1888.0,11.0,869.0,2995188.0,104306.0,1,1
AL,Nectar,120.0,333.0,239.0,1891.0,14.0,963.0,3170275.0,115606.0,1,1
AL,Needham,46.0,121.0,97.0,766.0,2.0,85.0,1214867.0,10252.0,1,1
AL,New Brockton,532.0,1280.0,1165.0,9178.0,28.0,1605.0,14563903.0,192694.0,1,1
AL,New Hope,1479.0,3869.0,2382.0,23801.0,189.0,18170.0,39897383.0,2181146.0,1,1
AL,New Site,291.0,790.0,569.0,4501.0,38.0,2920.0,7142864.0,350481.0,1,1
AL,Newbern,68.0,172.0,142.0,1127.0,10.0,756.0,1788357.0,90706.0,1,1
AL,Newton,633.0,1516.0,1279.0,10146.0,23.0,1300.0,16099895.0,156113.0,1,1
AL,Newville,200.0,540.0,414.0,3275.0,6.0,315.0,5196959.0,37872.0,1,1
AL,North Courtland,261.0,722.0,468.0,4195.0,32.0,2384.0,7032688.0,286226.0,1,1
AL,North Johns,49.0,252.0,99.0,779.0,6.0,451.0,1236221.0,54084.0,1,1
AL,Northport,9031.0,24544.0,17120.0,135256.0,1953.0,148149.0,214628742.0,17784146.0,3,1
AL,Notasulga,420.0,951.0,804.0,6355.0,52.0,3922.0,10084259.0,470820.0,1,1
AL,Oak Grove,231.0,562.0,462.0,3654.0,45.0,3425.0,5798540.0,411099.0,1,1
AL,Oak Hill,12.0,10.0,22.0,176.0,1.0,86.0,280020.0,10383.0,1,1
AL,Oakman,330.0,666.0,685.0,5413.0,36.0,2708.0,8589112.0,325120.0,1,1
AL,Odenville,1292.0,3700.0,2674.0,21121.0,204.0,15497.0,33516020.0,1860288.0,1,1
AL,Ohatchee,461.0,999.0,966.0,7636.0,34.0,2602.0,12799627.0,312357.0,1,1
AL,Oneonta,2357.0,6645.0,4566.0,36068.0,280.0,21227.0,60461573.0,2548193.0,1,1
AL,Onycha,73.0,182.0,146.0,1074.0,5.0,270.0,1704335.0,32401.0,1,1
AL,Opelika,11573.0,29030.0,18730.0,148154.0,2337.0,177009.0,222856152.36,21248673.0,3,1
AL,Opp,2599.0,6635.0,4924.0,34214.0,279.0,15807.0,54291619.0,1897459.0,1,1
AL,Orange Beach,2807.0,5791.0,4355.0,37477.0,115.0,4467.0,59469109.0,536232.0,1,1
AL,Orme,53.0,108.0,88.0,795.0,2.0,192.0,1333164.0,23091.0,1,1
AL,Orrville,79.0,144.0,152.0,1195.0,8.0,622.0,1896360.0,74645.0,1,1
AL,Owens Cross Roads,684.0,1799.0,1154.0,11926.0,70.0,6692.0,19990931.0,803285.0,1,1
AL,Oxford,7737.0,21202.0,14340.0,113296.0,1909.0,144821.0,179781140.0,17384704.0,3,1
AL,Ozark,5858.0,14721.0,10841.0,85704.0,345.0,19559.0,135997924.0,2347878.0,2,1
AL,Paint Rock,80.0,221.0,127.0,1303.0,7.0,575.0,2183924.0,69074.0,1,1
AL,Parrish,356.0,914.0,754.0,5956.0,50.0,3758.0,9451134.0,451144.0,1,1
AL,Paxton,262.0,638.0,495.0,3764.0,14.0,1003.0,5972184.0,120425.0,1,1
AL,Pelham,8243.0,22596.0,15378.0,121490.0,2305.0,174840.0,192784713.0,20988259.0,3,1
AL,Pell City,5370.0,13489.0,10230.0,80825.0,756.0,57363.0,128255366.0,6886060.0,2,1
AL,Pennington,101.0,216.0,198.0,1568.0,9.0,706.0,2487542.0,84781.0,1,1
AL,Perdido Beach,309.0,596.0,497.0,4279.0,11.0,438.0,6789740.0,52530.0,1,1
AL,Petrey,30.0,56.0,61.0,480.0,3.0,197.0,761297.0,23641.0,1,1
AL,Phenix City,14222.0,36990.0,24745.0,148728.62,2053.0,154268.0,222856152.36,18518804.0,3,1
AL,Phil Campbell,465.0,1433.0,924.0,7303.0,82.0,6156.0,12241254.0,738987.0,1,1
AL,Pickensville,280.0,827.0,533.0,4215.0,53.0,3995.0,6689257.0,479593.0,1,1
AL,Piedmont,1949.0,4728.0,3440.0,27171.0,406.0,30684.0,45547415.0,3683417.0,1,1
AL,Pike Road,2639.0,7790.0,5399.0,42700.0,605.0,45340.0,67758327.0,5442771.0,1,1
AL,Pinckard,256.0,471.0,514.0,4079.0,10.0,560.0,6472944.0,67269.0,1,1
AL,Pine Apple,43.0,109.0,82.0,644.0,4.0,316.0,1022682.0,37920.0,1,1
AL,Pine Hill,261.0,940.0,489.0,3869.0,31.0,2310.0,6139599.0,277317.0,1,1
AL,Pine Ridge,94.0,204.0,144.0,1311.0,11.0,655.0,2196849.0,78678.0,1,1
AL,Pinson,2876.0,7451.0,5265.0,41597.0,977.0,74101.0,69729690.0,8895261.0,1,1
AL,Pisgah,274.0,756.0,451.0,4114.0,22.0,1247.0,6896309.0,149736.0,1,1
AL,Pleasant Grove,3714.0,10284.0,7205.0,56920.0,1710.0,129718.0,95415093.0,15571660.0,2,1
AL,Pleasant Groves,162.0,541.0,256.0,2619.0,14.0,1157.0,4391081.0,138883.0,1,1
AL,Pollard,51.0,284.0,105.0,831.0,5.0,248.0,1319340.0,29769.0,1,1
AL,Powell,320.0,1127.0,512.0,4682.0,27.0,1549.0,7848335.0,185926.0,1,1
AL,Prattville,13008.0,35107.0,23684.0,148728.62,3270.0,247554.0,222856152.36,29717025.0,3,1
AL,Priceville,990.0,3060.0,1863.0,17284.0,192.0,13591.0,28973440.0,1631546.0,1,1
AL,Prichard,7670.0,22340.0,13957.0,110258.0,3625.0,170731.0,174961682.0,20495050.0,3,1
AL,Providence,96.0,230.0,190.0,1507.0,19.0,1430.0,2391826.0,171699.0,1,1
AL,Ragland,665.0,1921.0,1323.0,10450.0,83.0,6274.0,16582255.0,753132.0,1,1
AL,Rainbow City,3872.0,9590.0,6693.0,52875.0,977.0,74106.0,83903770.0,8895895.0,2,1
AL,Rainsville,1854.0,4986.0,2987.0,27310.0,162.0,9266.0,45779617.0,1112344.0,1,1
AL,Ranburne,174.0,455.0,336.0,2656.0,11.0,823.0,4215288.0,98778.0,1,1
AL,Red Bay,1319.0,3127.0,2089.0,16960.0,259.0,24185.0,28430728.0,2903214.0,1,1
AL,Red Level,201.0,331.0,383.0,2813.0,10.0,570.0,4464300.0,68403.0,1,1
AL,Reece City,223.0,841.0,425.0,3356.0,53.0,4042.0,5625174.0,485255.0,1,1
AL,Reform,693.0,1763.0,1283.0,10135.0,126.0,9539.0,16082445.0,1145140.0,1,1
AL,Rehobeth,459.0,1732.0,951.0,7547.0,11.0,621.0,11976143.0,74495.0,1,1
AL,Repton,91.0,192.0,139.0,1241.0,8.0,422.0,1968805.0,50604.0,1,1
AL,Ridgeville,48.0,114.0,97.0,765.0,11.0,852.0,1282118.0,102304.0,1,1
AL,River Falls,224.0,729.0,427.0,3133.0,11.0,649.0,4970986.0,77937.0,1,1
AL,Riverside,807.0,2018.0,1646.0,13006.0,98.0,7435.0,20639025.0,892531.0,1,1
AL,Riverview,62.0,152.0,116.0,918.0,6.0,306.0,1457075.0,36768.0,1,1
AL,Roanoke,2430.0,5987.0,4459.0,35294.0,246.0,19490.0,56005110.0,2339633.0,1,1
AL,Robertsdale,2036.0,5776.0,3220.0,27712.0,86.0,3449.0,43974220.0,413973.0,1,1
AL,Rockford,144.0,618.0,272.0,2152.0,17.0,1322.0,3415131.0,158686.0,1,1
AL,Rogersville,493.0,1161.0,871.0,8239.0,84.0,6346.0,13810335.0,761772.0,1,1
AL,Rosa,115.0,423.0,225.0,1774.0,16.0,1165.0,2973805.0,139838.0,1,1
AL,Russellville,3352.0,9804.0,5363.0,44925.0,971.0,65903.0,75307688.0,7911144.0,1,1
AL,Rutledge,190.0,318.0,363.0,2531.0,16.0,910.0,4015890.0,109207.0,1,1
AL,Samson,799.0,2120.0,1567.0,12348.0,31.0,1768.0,19593625.0,212190.0,1,1
AL,Sand Rock,153.0,526.0,304.0,2401.0,18.0,1339.0,4024843.0,160702.0,1,1
AL,Sanford,99.0,218.0,201.0,1478.0,5.0,287.0,2345138.0,34416.0,1,1
AL,Saraland,5027.0,13778.0,9651.0,76308.0,1447.0,68067.0,121088427.0,8170993.0,2,1
AL,Sardis City,609.0,1570.0,1240.0,9790.0,115.0,8668.0,16411379.0,1040579.0,1,1
AL,Satsuma,2132.0,6159.0,4235.0,33463.0,786.0,37016.0,53100832.0,4443518.0,1,1
AL,Scottsboro,6110.0,14748.0,9861.0,88934.0,1463.0,116493.0,149080204.0,13984117.0,2,1
AL,Section,268.0,988.0,434.0,3958.0,21.0,1541.0,6635007.0,184970.0,1,1
AL,Selma,7511.0,19650.0,13172.0,104064.0,2728.0,206983.0,165131954.0,24846760.0,3,1
AL,Semmes,1457.0,3786.0,2984.0,23573.0,416.0,19589.0,37407087.0,2351529.0,1,1
AL,Sheffield,3950.0,9067.0,6056.0,59492.0,894.0,68002.0,99727052.0,8163148.0,2,1
AL,Shiloh,107.0,344.0,172.0,1584.0,10.0,634.0,2655784.0,76146.0,1,1
AL,Shorter,161.0,581.0,319.0,2522.0,9.0,679.0,4001395.0,81464.0,1,1
AL,Silas,174.0,419.0,252.0,2244.0,10.0,395.0,3560209.0,47454.0,1,1
AL,Silverhill,303.0,809.0,466.0,4008.0,11.0,461.0,6360776.0,55349.0,1,1
AL,Sipsey,150.0,416.0,319.0,2519.0,12.0,936.0,3998016.0,112411.0,1,1
AL,Skyline,294.0,984.0,477.0,4538.0,42.0,3196.0,7607775.0,383636.0,1,1
AL,Slocomb,738.0,1589.0,1545.0,12211.0,26.0,1453.0,19376996.0,174428.0,1,1
AL,Smiths Station,1969.0,5235.0,3699.0,29239.0,213.0,15929.0,46397334.0,1912101.0,1,1
AL,Snead,351.0,710.0,679.0,5362.0,28.0,2127.0,8988550.0,255320.0,1,1
AL,Somerville,277.0,751.0,541.0,4808.0,24.0,1660.0,8060400.0,199223.0,1,1
AL,South Pittsburg,1304.0,3092.0,1989.0,17960.0,272.0,30009.0,30107253.0,3602411.0,1,1
AL,South Vinemont,281.0,589.0,540.0,4417.0,112.0,8519.0,7403625.0,1022596.0,1,1
AL,Southside,3277.0,8563.0,6496.0,51327.0,957.0,72633.0,81447557.0,8719087.0,2,1
AL,Spanish Fort,3138.0,7825.0,5677.0,46106.0,609.0,28779.0,73162140.0,3454701.0,1,1
