,city,housing_units,total_pop,elec_1kdollars,elec_mwh,gas_1kdollars,gas_mcf,elec_lb_ghg,gas_lb_ghg,state_id,lof_score_100,lof_score_500,lof_score_1000
763,Boxborough,2157.0,4957.0,3307.0,16634.0,634.0,49452.0,18052364.0,5936299.0,MA,-1.0075238444158192,-1.143035861622609,-1.1372840259185863
769,Princeton,1226.0,3412.0,2069.0,10747.0,155.0,12018.0,11663410.0,1442690.0,MA,-1.0432398989391882,-0.991091712333058,-1.0039264442666915
776,Sterling,2762.0,7768.0,4588.0,23836.0,308.0,24049.0,25868634.0,2886897.0,MA,-1.005530225287175,-1.0063201467796226,-1.0388522865545493
779,Acton,8638.0,21656.0,13736.0,66677.0,5527.0,424982.0,72361846.0,51015933.0,MA,-0.9926117343037413,-1.0799738317250718,-1.1619337634594495
793,Brookline,1669.0,4930.0,2943.0,15599.0,221.0,16191.0,16928948.0,1943557.0,MA,-1.0258196874680379,-0.9939846218435193,-1.014968411901709
797,Hollis,2989.0,7653.0,5030.0,26661.0,308.0,22613.0,28933909.0,2714512.0,MA,-0.9755337111454395,-1.0069472756495768,-1.0471974794714531
833,Millbury,5267.0,13250.0,8556.0,44403.0,1749.0,142741.0,48189544.0,17135049.0,MA,-1.0611038857812978,-1.0620210670308858,-1.0654038241630923
834,Oxford,5335.0,13702.0,8827.0,45814.0,668.0,51328.0,49719928.0,6161560.0,MA,-1.0142647337389648,-1.0222917809833307,-1.084394660555802
835,Auburn,6533.0,16183.0,10086.0,52347.0,2044.0,166421.0,56810860.0,19977670.0,MA,-1.0371683411535502,-1.0722794918369403,-1.063905037065792
836,Worcester,69204.0,183677.0,90302.0,468687.0,38341.0,3243623.0,508650261.0,389373292.0,MA,-1.2893232563342465,-1.8410499498646096,-2.4050602599456745
837,Hudson,7605.0,18845.0,10453.0,61171.0,5690.0,484130.0,66386751.0,58116221.0,MA,-1.0584555976971366,-1.1501060034713204,-1.2490920972393702
838,Berlin,1129.0,2819.0,2003.0,10393.0,251.0,19607.0,11279122.0,2353699.0,MA,-1.0540613433753372,-1.106423189055126,-1.0239407286068127
839,Marlborough,15442.0,39545.0,23288.0,120089.0,8495.0,711586.0,130328313.0,85420678.0,MA,-1.032846487727234,-1.091115368614588,-1.1952316420263833
840,Clinton,5602.0,13614.0,7829.0,40650.0,2452.0,187778.0,44115816.0,22541366.0,MA,-1.0073990139142244,-1.045576729287402,-1.0998075774316776
842,Boylston,1723.0,4320.0,2831.0,14786.0,379.0,29597.0,16046501.0,3552862.0,MA,-1.02162894626803,-1.1144039567493074,-1.040514687506327
843,Northborough,5117.0,14180.0,8621.0,44743.0,1988.0,169134.0,48558345.0,20303330.0,MA,-1.0765140408669633,-1.0628239032281253,-1.080218793344411
844,North Smithfield,4483.0,11852.0,6948.0,37296.0,1520.0,110142.0,40476217.0,13221688.0,MA,-1.0224103604864188,-1.060590817143221,-1.048145340614522
845,Millville,1073.0,3154.0,1870.0,9703.0,154.0,13062.0,10530109.0,1567985.0,MA,-1.0426778244456494,-1.0107493340390032,-1.00684694592299
846,Mendon,2012.0,5787.0,3891.0,20195.0,302.0,26014.0,21917153.0,3122825.0,MA,-1.0104112128377962,-0.995639223748804,-1.0192473390442325
847,Woonsocket,17239.0,41272.0,19659.0,105520.0,10659.0,772458.0,114517632.0,92727958.0,MA,-1.028407580834888,-1.1402692436505464,-1.2786551432641091
848,Bellingham,6342.0,16165.0,10859.0,55442.0,2980.0,256704.0,60168940.0,30815468.0,MA,-0.9907287582707958,-1.0438917880935128,-1.1037711944563555
849,Blackstone,3343.0,9028.0,5323.0,27625.0,1175.0,100502.0,29980973.0,12064485.0,MA,-1.0140019994120446,-1.0933215672041912,-1.1179502905321896
852,West Boylston,2056.0,7660.0,3022.0,15700.0,844.0,71799.0,17038305.0,8618909.0,MA,-1.0201847482902968,-1.0798601875057652,-1.200042627139964
853,Shrewsbury,12909.0,35269.0,19325.0,105459.0,6967.0,592733.0,114451668.0,71153271.0,MA,-0.9956680904265554,-1.0701203890079583,-1.1697370271988794
862,East Brookfield,826.0,2058.0,1277.0,6629.0,182.0,13693.0,7193904.0,1643733.0,MA,-1.0524896358439486,-1.1335429811352415,-1.0579862436654637
863,Southbridge Town,6835.0,16824.0,9508.0,49345.0,3039.0,228975.0,53551983.0,27486793.0,MA,-0.9969638326482153,-1.0475919578913886,-1.1157841882597146
864,Dudley,3945.0,11276.0,6589.0,34197.0,1027.0,77383.0,37112507.0,9289206.0,MA,-1.0175410383837598,-1.0485775343845694,-1.0305929150384232
867,Charlton,4834.0,12827.0,8971.0,46560.0,438.0,33551.0,50530463.0,4027525.0,MA,-1.0111354210298846,-1.0346313544158874,-1.1040851777130558
868,Leicester,4381.0,10934.0,6684.0,34691.0,639.0,49810.0,37649145.0,5979374.0,MA,-1.0163635092984853,-1.0085389082267542,-1.0311450987384987
883,Thompson,3701.0,9446.0,6208.0,31512.0,71.0,5504.0,34199139.0,660723.0,MA,-1.078582003988317,-1.0412864000354034,-1.082428672466941
884,Sutton,3213.0,8908.0,5818.0,30197.0,441.0,36784.0,32771613.0,4415696.0,MA,-1.0187423631667993,-0.9982406491792178,-1.029184583269203
886,Douglas,3152.0,8342.0,5503.0,28558.0,369.0,28778.0,30992976.0,3454563.0,MA,-0.9880723616211843,-0.999417146873351,-1.042737015792817
887,Burrillville,5937.0,15945.0,8743.0,47038.0,1187.0,86028.0,51048714.0,10326981.0,MA,-1.0044312681681133,-1.0191023932476022,-1.0626512564384198
888,Uxbridge,4660.0,13233.0,7979.0,41412.0,2080.0,176983.0,44942693.0,21245539.0,MA,-1.0219301635239606,-1.048751816316979,-1.0926396292138565
895,Grafton,6807.0,17472.0,10893.0,56532.0,3337.0,283891.0,61352783.0,34079043.0,MA,-0.9957004796746766,-1.0361634525719206,-1.1177526681676575
896,Westborough,6757.0,18285.0,9821.0,49899.0,3143.0,267395.0,54153688.0,32098850.0,MA,-0.9958673102469343,-1.0396262166158823,-1.1375387573514721
897,Upton,2703.0,7364.0,4753.0,23796.0,910.0,77460.0,25825100.0,9298557.0,MA,-1.0326951296103324,-1.1386015359857111,-1.137120983370732
899,Holden,6479.0,17197.0,10025.0,52283.0,1407.0,119705.0,56740968.0,14369731.0,MA,-1.0803059934964268,-1.0332439659793724,-1.0647013975701303
900,Paxton,1502.0,4767.0,2440.0,12665.0,0.0,0.0,13745327.0,0.0,MA,-1.1631936581229378,-1.0564744006150664,-1.0358206416565967
950,Northbridge,6093.0,15475.0,9558.0,49604.0,2385.0,202915.0,53833876.0,24358467.0,MA,-1.0061679668211152,-1.0630466257560565,-1.0935981933521417
971,Webster,6520.0,16752.0,9597.0,49809.0,2642.0,199070.0,54056586.0,23896908.0,MA,-1.0043166482438322,-1.0637050745240735,-1.0904490610545894
1008,Woodstock,3144.0,7922.0,5590.0,28374.0,0.0,0.0,30793155.0,0.0,MA,-1.2645604487280888,-1.070291282529019,-1.1023931187675966
1037,Milford,11072.0,27925.0,17493.0,89870.0,6200.0,529045.0,97533281.0,63508000.0,MA,-0.9934447053809502,-1.0744216133189695,-1.1663939008259687
1040,Hopedale,2280.0,5909.0,4002.0,20768.0,716.0,61710.0,22539056.0,7407861.0,MA,-1.020797189786846,-1.1215188331910204,-1.1097078244248273
1041,Hopkinton,5620.0,14691.0,10332.0,50271.0,3402.0,289417.0,54557252.0,34742348.0,MA,-0.9964863536643265,-1.0479713562952129,-1.1501437955869782
1067,Southborough,3330.0,9671.0,6258.0,31327.0,1570.0,126991.0,33998347.0,15244321.0,MA,-1.013811869562891,-1.0457197242942702,-1.108927072006708
1130,Ashland,6726.0,16305.0,10835.0,52879.0,4808.0,396732.0,57387571.0,47624751.0,MA,-1.0374205003974521,-1.1050201538283528,-1.223958590811619
1131,Wayland,5078.0,12939.0,9318.0,44675.0,4301.0,335542.0,48484058.0,40279401.0,MA,-1.0183867620618847,-1.1143991042244414,-1.221635322893135
1133,Framingham,27688.0,67844.0,39472.0,189351.0,12888.0,1005373.0,205495853.0,120687720.0,MA,-1.039162680526738,-1.1355936568611713,-1.2715130246332462
1134,Natick,14056.0,32729.0,21528.0,103446.0,7341.0,572625.0,112266653.0,68739487.0,MA,-0.9939711271766217,-1.0665452013956702,-1.1604489063257981
1136,Sudbury,6133.0,17482.0,11023.0,52940.0,5153.0,401985.0,57454073.0,48255415.0,MA,-1.0424377717949616,-1.1110033735879283,-1.2273579091386373
1137,Sherborn,1449.0,4102.0,3097.0,14847.0,702.0,56331.0,16113193.0,6762103.0,MA,-1.052206483400641,-1.0945708276295882,-1.1814624196257264
1148,Carlisle,1762.0,4814.0,3335.0,15989.0,1057.0,80822.0,17352253.0,9702100.0,MA,-1.0041600042592858,-1.0731303110917478,-1.206857814425914
1149,Concord,6758.0,17523.0,10540.0,50670.0,4803.0,361859.0,54990043.0,43438472.0,MA,-1.015033429011453,-1.0855873653365093,-1.203700208699403
1153,Maynard,4375.0,10083.0,6132.0,29400.0,3381.0,263758.0,31906485.0,31662238.0,MA,-1.203090569765923,-1.2166880253463772,-1.3103483352108916
1159,Holliston,5119.0,13512.0,9219.0,44287.0,3293.0,281420.0,48063517.0,33782374.0,MA,-1.0113040324525187,-1.0620631859615783,-1.172202364835475
1163,Bedford,5133.0,13192.0,7683.0,37622.0,3953.0,299879.0,40830029.0,35998276.0,MA,-1.116408579555156,-1.1332932597446155,-1.252618179408569
1165,Burlington,9271.0,24207.0,14427.0,69167.0,5269.0,402038.0,75064525.0,48261757.0,MA,-0.9881394353129818,-1.0627216034771856,-1.1366933426477266
1166,Lexington,11602.0,31129.0,19906.0,95540.0,7108.0,535475.0,103686017.0,64279861.0,MA,-1.000593593040096,-1.0702991635166996,-1.1573637566670236
1167,Billerica,14065.0,39930.0,22590.0,114900.0,10959.0,859519.0,124696835.0,103178924.0,MA,-1.0266351130620417,-1.1665876735363094,-1.2930641366738895
1168,Lincoln,2460.0,6480.0,4023.0,19289.0,1730.0,133930.0,20933236.0,16077300.0,MA,-1.0002416711490756,-1.091717658108336,-1.2510109338458633
1184,Chelmsford,13691.0,33610.0,19297.0,99668.0,10439.0,834388.0,108166544.0,100162236.0,MA,-1.0711956090229144,-1.2060349429558725,-1.3576159985946075
1195,Millis,3075.0,7852.0,5357.0,25685.0,1365.0,117631.0,27875072.0,14120776.0,MA,-1.0243158708250946,-1.0653643075541857,-1.1436150608113245
1197,Medway,4602.0,12670.0,8041.0,39199.0,2664.0,230713.0,42541688.0,27695359.0,MA,-0.9811598815076669,-1.0558201988253249,-1.1502086403593148
1246,Wellesley,8609.0,27818.0,15747.0,75881.0,8907.0,684161.0,82351587.0,82128468.0,MA,-1.172244642024607,-1.2296684126901378,-1.3766835496224152
1247,Dover,1966.0,5564.0,4368.0,20941.0,335.0,26883.0,22726517.0,3227094.0,MA,-1.0042221893685754,-0.9966532600573175,-1.0227436857453327
1249,Weston,3834.0,11229.0,7507.0,35991.0,3939.0,307236.0,39059339.0,36881425.0,MA,-1.1726600574971215,-1.169466139157983,-1.2854769241688895
1258,Medfield,4115.0,12004.0,7602.0,36447.0,2923.0,253284.0,39554994.0,30404903.0,MA,-1.0001384777554234,-1.0905395489433414,-1.190361666217832
1266,Waltham,23646.0,62699.0,30221.0,144890.0,13709.0,1032808.0,157243802.0,123981026.0,MA,-1.0340250668850297,-1.1852262769204835,-1.3374808748389027
1294,Winchester,7741.0,21205.0,11624.0,55731.0,6526.0,491684.0,60482540.0,59023096.0,MA,-1.1333381198117538,-1.2011018395544295,-1.317642844549935
1295,Wilmington,7867.0,22116.0,12916.0,72576.0,2880.0,226942.0,78764738.0,27242719.0,MA,-1.0036132631920953,-1.0290148726105335,-1.0596467434386043
1298,Woburn,14952.0,39220.0,20388.0,97844.0,7530.0,568797.0,106186807.0,68279888.0,MA,-0.997630012444931,-1.073469064744208,-1.1737190790568401
1299,Stoneham,9007.0,21413.0,12373.0,59967.0,4057.0,305389.0,65080106.0,36659665.0,MA,-1.009016259729167,-1.0362291160962895,-1.110464375738985
1300,Reading,9351.0,24504.0,11882.0,73506.0,4669.0,356733.0,79773958.0,42823222.0,MA,-1.0093051124116388,-1.0469278924294536,-1.094273873538821
1307,Andover,12179.0,32945.0,19959.0,103586.0,8107.0,685634.0,112418960.0,82305297.0,MA,-1.0108463779275698,-1.1102547345876332,-1.230340739513724
1308,Tewksbury,11366.0,28778.0,17803.0,92394.0,8367.0,690428.0,100272074.0,82880837.0,MA,-1.036966979444423,-1.1466277301356231,-1.2726830368405821
1309,North Andover,10900.0,28156.0,18005.0,93445.0,7024.0,593097.0,101413230.0,71196986.0,MA,-1.0015117890802678,-1.0898010636671658,-1.1947153011857616
1310,North Reading,5391.0,14703.0,7074.0,46155.0,2995.0,237279.0,50090887.0,28483605.0,MA,-1.0071808754046296,-1.0424543543010127,-1.126981923993267
1311,Lawrence,25759.0,79337.0,30310.0,157304.0,21721.0,1891632.0,170717031.0,227076655.0,MA,-1.3134829426223782,-1.723475507675457,-2.002972620113644
1313,Dracut,10988.0,29249.0,16743.0,86896.0,8052.0,653310.0,94305761.0,78425144.0,MA,-1.0547875826053648,-1.1383880732820792,-1.2639697411174897
1314,Methuen Town,17394.0,49043.0,24007.0,124596.0,13244.0,1150148.0,135220381.0,138066871.0,MA,-1.1612621079587386,-1.3302133123648192,-1.4998984697649347
1322,Lowell,38735.0,109871.0,47465.0,246342.0,28242.0,2276572.0,267346616.0,273285790.0,MA,-1.2592636471013383,-1.6160237792619425,-1.9737907060757993
1331,Pelham,4506.0,12742.0,7770.0,44402.0,467.0,32763.0,48188048.0,3932997.0,MA,-0.98507668302339,-1.0382919019941232,-1.091234947408269
1334,Nashua,34889.0,87279.0,44978.0,238377.0,17691.0,1298852.0,258702967.0,155917724.0,MA,-1.014776808898481,-1.206879178088553,-1.3996912852893642
1339,Haverhill,23781.0,62340.0,30078.0,156103.0,17696.0,1447902.0,169413901.0,173810020.0,MA,-1.2649593673996504,-1.394086528315955,-1.6057242065069424
1340,Groveland,2274.0,6401.0,3627.0,18822.0,1641.0,130756.0,20427013.0,15696340.0,MA,-0.9953879774343107,-1.0909495178039674,-1.2548800079680527
1341,Plaistow,2873.0,7667.0,4172.0,22580.0,855.0,59999.0,24505096.0,7202411.0,MA,-1.0303431162610248,-1.1378391853042196,-1.0806581101470387
1342,West Newbury,1590.0,4222.0,2941.0,15265.0,421.0,33558.0,16566432.0,4028441.0,MA,-1.044913125695394,-1.1272193845544836,-1.062336882303819
1343,Merrimac,2641.0,6297.0,4141.0,21490.0,1735.0,151126.0,23322630.0,18141583.0,MA,-1.0026128187460137,-1.1001728939722952,-1.2363879948863772
1344,Atkinson,2686.0,6739.0,3980.0,21540.0,423.0,29714.0,23377097.0,3566927.0,MA,-1.003092507221534,-1.0023701309009108,-1.0240393255589777
1346,Salem,11240.0,28893.0,15409.0,92127.0,1503.0,95222.0,99982588.0,11430692.0,MA,-0.9860934164487783,-1.0460482942369886,-1.1512693460066339
1349,Rowley,2209.0,5815.0,3300.0,17152.0,1350.0,107529.0,18614470.0,12908067.0,MA,-0.9875859638506426,-1.084518695539723,-1.22946620409149
1351,Newbury,2797.0,6647.0,4225.0,21928.0,896.0,71381.0,23797610.0,8568757.0,MA,-1.0055900895462477,-1.1341550252565058,-1.1354972858416004
1352,Boxford,2704.0,7953.0,5144.0,26697.0,1977.0,156098.0,28973667.0,18738463.0,MA,-0.9962782664829737,-1.0544645311759466,-1.1636967620059318
1353,Georgetown,3153.0,8083.0,5025.0,26081.0,1904.0,151713.0,28304665.0,18212023.0,MA,-0.9967715155368682,-1.0536150801687951,-1.1682418626324749
1379,Middleton,2853.0,8839.0,4535.0,23945.0,1433.0,113534.0,25986448.0,13628944.0,MA,-1.0311932630185083,-1.0633684756089488,-1.1659675768502633
1398,Newton,1796.0,4596.0,2355.0,14766.0,177.0,10847.0,16025253.0,1302091.0,MA,-0.9810758754102754,-0.9947615530633857,-1.0121473673813381
1401,Amesbury Town,6970.0,17082.0,10146.0,52658.0,4737.0,396797.0,57148104.0,47632629.0,MA,-1.0346825585216892,-1.1068871213362883,-1.2259952934983067
1415,Lynnfield,4429.0,11548.0,5884.0,32691.0,2828.0,214052.0,35478238.0,25695437.0,MA,-1.0082154897703746,-1.0646900048438006,-1.1724334866427295
1421,Wakefield,10122.0,24794.0,14218.0,78236.0,5358.0,402600.0,84906641.0,48329169.0,MA,-1.0028286919344531,-1.053162788840578,-1.1142898785780733
1438,Hudson,8858.0,24394.0,13814.0,73212.0,3998.0,289759.0,79454539.0,34783456.0,MA,-1.0185166960008245,-1.037532434309682,-1.070536692832735
1440,Saugus,10039.0,26516.0,15219.0,78996.0,6367.0,479540.0,85731767.0,57565332.0,MA,-0.9908940844228097,-1.0743946190641034,-1.1680884739304507
1442,Melrose,11385.0,27787.0,14721.0,74937.0,7356.0,553596.0,81326612.0,66455131.0,MA,-1.0316303067361363,-1.1213716154611753,-1.2500288851074117
1462,Arlington,18652.0,42570.0,21708.0,105519.0,12771.0,972790.0,114515947.0,116776278.0,MA,-1.0973808241654939,-1.3018139417206835,-1.4378752982562044
1464,Medford,22202.0,57180.0,25221.0,127458.0,14164.0,1085449.0,138326045.0,130300278.0,MA,-1.0938812675911427,-1.2671961315723588,-1.4274213264560125
1467,Lynn,32242.0,92074.0,40722.0,211344.0,22810.0,1718434.0,229364587.0,206285484.0,MA,-1.0539972324660762,-1.4129760701312866,-1.6540288352398709
1468,Swampscott,5403.0,13826.0,8140.0,42248.0,4354.0,327985.0,45849878.0,39372181.0,MA,-1.051820859566498,-1.126057625267544,-1.2463395814279106
1470,Nahant,1600.0,3420.0,2151.0,11163.0,1425.0,107336.0,12115276.0,12884946.0,MA,-1.20584747351697,-1.3487197967192401,-1.4895507633517004
1473,Salem,18071.0,42804.0,20808.0,108026.0,9812.0,739247.0,117237404.0,88741235.0,MA,-1.0147345380415025,-1.1200625029242401,-1.2468128392620372
1475,Peabody,21504.0,52235.0,24275.0,141924.0,11535.0,868985.0,154025730.0,104315302.0,MA,-1.002517458892183,-1.1212023156556257,-1.2389787128014622
1478,Revere,20232.0,53165.0,25508.0,130774.0,14127.0,1064286.0,141924770.0,127759763.0,MA,-1.0738153553345167,-1.2409626694449092,-1.399519054448075
1483,Malden,23087.0,60732.0,24871.0,128779.0,14211.0,1070628.0,139760071.0,128521098.0,MA,-1.0819692404028605,-1.2505147042301081,-1.411760349717718
1485,Marblehead,8261.0,19811.0,11007.0,57221.0,6260.0,471621.0,62100002.0,56614627.0,MA,-1.0791567851417863,-1.160033318667411,-1.2753997000530546
1491,Newburyport,7742.0,17837.0,9829.0,51014.0,4723.0,376247.0,55363879.0,45165711.0,MA,-1.0339871850209992,-1.0972317303484578,-1.2185102885737855
1492,South Hampton,428.0,1060.0,572.0,3589.0,66.0,4057.0,3895272.0,487061.0,MA,-1.0169332007315586,-0.9924609188353308,-0.9985964477141411
1494,Salisbury,3641.0,8212.0,5269.0,27344.0,2285.0,199698.0,29675775.0,23972318.0,MA,-1.0247489149157947,-1.1013913757643372,-1.2019232430783993
1497,Manchester-by-the-Sea,2115.0,5137.0,2914.0,15126.0,1365.0,102848.0,16415526.0,12346124.0,MA,-1.0089435541480418,-1.119196946581541,-1.268665090864894
1499,Danvers,10543.0,26303.0,13429.0,75493.0,5108.0,384825.0,81930000.0,46195471.0,MA,-1.0020937542626152,-1.0486888360754814,-1.1077688888311057
1500,Wenham,1389.0,4831.0,2215.0,11506.0,858.0,64622.0,12486589.0,7757444.0,MA,-1.005824062524465,-1.093367616715663,-1.2212211222291212
1501,Beverly,16228.0,40967.0,19917.0,103381.0,8726.0,657381.0,112196255.0,78913843.0,MA,-1.0024822422155233,-1.0987027654334374,-1.2126977264098322
1505,Topsfield,2232.0,6072.0,3760.0,19529.0,1407.0,105981.0,21193886.0,12722231.0,MA,-1.0043807460200633,-1.064018631314052,-1.2023551143219364
1509,Ipswich,5589.0,13127.0,7223.0,40526.0,2095.0,166873.0,43982014.0,20031848.0,MA,-1.0180631921415233,-1.0508697201678838,-1.0875709669864961
1522,Essex,1453.0,3470.0,2046.0,10618.0,780.0,58751.0,11523289.0,7052607.0,MA,-1.0092541506309818,-1.0798193700521033,-1.2113846005452737
1524,Hamilton,2754.0,7809.0,4474.0,23218.0,946.0,75401.0,25197840.0,9051287.0,MA,-1.0202016074206004,-1.1418200054159693,-1.1379554392235969
1525,Gloucester,12619.0,29546.0,16428.0,85260.0,6617.0,498501.0,92529369.0,59841373.0,MA,-0.9902636913691838,-1.0689683268257222,-1.1585506923610227
1530,Rockport,3233.0,7021.0,4651.0,24140.0,529.0,39856.0,26197979.0,4784477.0,MA,-1.1081768962926208,-1.0264419566493648,-1.0332254649181118
1571,Seabrook,3861.0,8663.0,4407.0,27630.0,922.0,56451.0,29985745.0,6776570.0,MA,-1.052320928512379,-1.0557858507321305,-1.0401009917583097
1621,Franklin Town,11191.0,32873.0,18891.0,97299.0,8021.0,698520.0,105595249.0,83852200.0,MA,-1.0274604017833107,-1.1344081789546778,-1.2573248035341857
1623,Wrentham,3950.0,10879.0,7380.0,37816.0,1757.0,153030.0,41040614.0,18370084.0,MA,-1.0018909388859873,-1.0419289036440358,-1.0836988837764832
1630,Milton,8980.0,26828.0,12765.0,62447.0,7483.0,566249.0,67771685.0,67974015.0,MA,-1.2023105150431241,-1.2195353574464207,-1.3447888843829687
1631,Norwood,11752.0,28483.0,14087.0,70630.0,7443.0,583870.0,76651857.0,70089365.0,MA,-1.1015600637945235,-1.1646066485940365,-1.2976381863323792
1632,Dedham,9606.0,24521.0,12468.0,59774.0,7473.0,598826.0,64870483.0,71884647.0,MA,-1.3028334159014547,-1.298302450531957,-1.4186034104004226
1633,Randolph,12281.0,31867.0,17859.0,91394.0,6920.0,563366.0,99186483.0,67627924.0,MA,-0.9980826235468824,-1.0861821104087588,-1.1809695939658522
1634,Sharon,6180.0,17538.0,10099.0,49974.0,5323.0,450238.0,54235204.0,54047834.0,MA,-1.1575734189344016,-1.2151130407410995,-1.3273309627468475
1635,Westwood,5609.0,14508.0,10589.0,50764.0,3680.0,301657.0,55092887.0,36211751.0,MA,-0.9877532526818027,-1.0531958837016495,-1.1530519867587732
1636,Canton,8918.0,21408.0,13013.0,63452.0,6122.0,516507.0,68862306.0,62002887.0,MA,-1.0824168634187645,-1.156818408697971,-1.2710564434373963
1637,Stoughton,10578.0,26893.0,15152.0,77213.0,7552.0,657656.0,83796463.0,78946848.0,MA,-1.111431432534187,-1.190597708840774,-1.3358360303591448
1638,Hingham,8556.0,21916.0,13420.0,73156.0,4480.0,343578.0,79393251.0,41244064.0,MA,-1.0100492156870917,-1.0437296309942676,-1.087261743263612
1639,Hull,4919.0,10391.0,6206.0,35997.0,2943.0,231727.0,39066573.0,27817076.0,MA,-0.9855336667679896,-1.067080947070559,-1.1730189363524421
1640,Cohasset,2949.0,7483.0,4612.0,23938.0,1778.0,140416.0,25979595.0,16855895.0,MA,-0.9923100942161132,-1.0669223468763267,-1.1767359333525382
1641,Scituate,6750.0,18115.0,11923.0,61096.0,5126.0,421557.0,66305858.0,50604852.0,MA,-1.0037081251721713,-1.0887924498863482,-1.1831822730421364
1642,Newton,30898.0,88317.0,48221.0,231183.0,30021.0,2270523.0,250894865.0,272559648.0,MA,-1.2703398779052122,-1.6673872937378134,-2.009814472654516
1643,Needham,10434.0,28786.0,19645.0,94185.0,7601.0,592934.0,102215993.0,71177401.0,MA,-1.0029809922005044,-1.086254157055475,-1.1943527383026096
1645,Boston,259324.0,658279.0,276562.0,1326018.0,152620.0,11524244.0,1439083261.0,1383401249.0,MA,-2.013579376041174,-4.977893729923165,-7.904557973963472
1653,Walpole,8990.0,23862.0,14600.0,70118.0,6115.0,506568.0,76096701.0,60809737.0,MA,-1.0394770330481669,-1.1062885934493651,-1.2251294563135449
1660,Norfolk,3160.0,11151.0,6072.0,29109.0,669.0,58291.0,31590989.0,6997420.0,MA,-1.0563158173079186,-1.0461631340003896,-1.0286316034723078
