city,state_abbr,r_housing_units,r_total_pop,r_elec_1kdollars,r_elec_mwh,r_gas_1kdollars,r_gas_mcf,r_elec_lb_ghg,r_gas_lb_ghg,r_elec_class,r_gas_class,c_elec_score,c_gas_score,c_num_establishments,c_elec_1kdollars,c_elec_mwh,c_gas_1kdollars,c_gas_mcf,c_elec_lb_ghg,c_gas_lb_ghg,c_elec_class,c_gas_class,i_elec_score,i_gas_score,i_num_establishments,i_elec_1kdollars,i_elec_mwh,i_gas_1kdollars,i_gas_mcf,i_elec_lb_ghg,i_gas_lb_ghg,i_elec_class,i_gas_class
Neville,PA,595.0,1103.0,654.0,4212.0,455.0,51274.0,7181249.0,6155059.0,1,1,25897.28568,32074.37035,51.0,3645.0,38824.0,706.0,95365.0,66190792.0,11447901.0,3.0,3.0,7649.32,39969.32,31.0,784.0,11322.0,377.0,50989.0,19301959.0,6120891.0,1.0,1.0
New Albany,PA,107.0,291.0,165.0,1099.0,17.0,1959.0,2118420.0,235106.0,1,1,83.03549503,116.7613789,6.0,37.0,365.0,0.0,0.0,703996.0,2.0,1.0,1.0,,,,,,,,,,,
New Alexandria,PA,242.0,703.0,372.0,2878.0,52.0,5858.0,4906596.0,703163.0,1,1,,,,,,,,,,,,,,,,,,,,,,
New Baltimore,PA,55.0,147.0,90.0,694.0,7.0,528.0,1337416.0,63347.0,1,1,,,,,,,,,,,,,,,,,,,,,,
New Beaver,PA,607.0,1407.0,1028.0,7827.0,262.0,20758.0,13343466.0,2491804.0,1,1,,,,,,,,,,,,16469.08010408745,156115.1214761663,28.0,189.0,2731.0,91.0,12299.0,4655617.0,1476354.0,1.0,1.0
New Berlin,PA,342.0,925.0,613.0,4484.0,33.0,3477.0,8641261.0,417340.0,1,1,,,,,,,,,,,,,,,,,,,,,,
New Bethlehem,PA,467.0,990.0,594.0,5057.0,287.0,32753.0,8621860.0,3931790.0,1,1,,,,,,,,,,,,,,,,,,,,,,
New Brighton,PA,2531.0,5911.0,3129.0,20152.0,1956.0,163413.0,34356989.0,19616537.0,1,1,17269.52076,32213.6515,143.0,874.0,9303.0,0.0,10.0,15861083.0,1211.0,1.0,1.0,49100.778214367274,285022.2176722766,22.0,440.0,6356.0,212.0,28625.0,10835832.0,3436177.0,1.0,1.0
New Britain,PA,5092.0,14082.0,8915.0,62685.0,851.0,95267.0,120802217.0,11436079.0,2,1,6221.92,10168.81,318.0,3750.0,41686.0,47.0,108439.0,6139039.0,13017306.0,3.0,3.0,46967.15295445086,323016.99756092683,91.0,1689.0,24393.0,813.0,109861.0,47009060.0,13188021.0,2.0,1.0
New Buffalo,PA,63.0,101.0,111.0,810.0,7.0,620.0,1561810.0,74411.0,1,1,550.892296,1459.215692,4.0,17.0,201.0,0.0,0.0,388244.0,0.0,1.0,1.0,,,,,,,,,,,
New Castle,PA,9744.0,22939.0,13436.0,102193.0,8378.0,662803.0,174584866.0,79564610.0,3,2,,,,,,,,,,,,,,,,,,,,,,
New Centerville,PA,51.0,137.0,82.0,547.0,5.0,406.0,1054283.0,48748.0,1,1,,,,,,,,,,,,,,,,,,,,,,
New Columbus,PA,81.0,206.0,127.0,935.0,9.0,1004.0,1802173.0,120512.0,1,1,,,,,,,,,,,,,,,,,,,,,,
New Cumberland,PA,3409.0,7290.0,4596.0,33591.0,1032.0,104182.0,64733486.0,12506237.0,1,1,32953.77639,58514.97751,264.0,1791.0,21495.0,47.0,110978.0,41424659.0,13322139.0,2.0,3.0,8912.097732311597,37603.622171953364,30.0,816.0,11785.0,393.0,53079.0,22712209.0,6371731.0,1.0,1.0
New Eagle,PA,978.0,2106.0,1305.0,11166.0,607.0,59011.0,19037663.0,7083883.0,1,1,6020.337636,13020.48635,47.0,230.0,2659.0,99.0,12985.0,4532723.0,1558794.0,1.0,1.0,4442.8394423295895,19804.718862919017,13.0,757.0,10943.0,365.0,49283.0,18655906.0,5916020.0,1.0,1.0
New Florence,PA,268.0,815.0,386.0,2989.0,50.0,4727.0,5095610.0,567399.0,1,1,,,,,,,,,,,,,,,,,,,,,,
New Freedom,PA,1626.0,4569.0,2219.0,16570.0,1175.0,92906.0,31932677.0,11152651.0,1,1,3685.997782,7526.745444,92.0,579.0,5999.0,326.0,41365.0,11560904.0,4965597.0,1.0,2.0,915.7111615446807,3132.2084362365986,19.0,119.0,1725.0,57.0,7767.0,3323417.0,932358.0,1.0,1.0
New Galilee,PA,154.0,398.0,239.0,1612.0,93.0,7393.0,2748197.0,887464.0,1,1,,,,,,,,,,,,,,,,,,,,,,
New Garden,PA,3892.0,11773.0,7238.0,48953.0,1426.0,160688.0,94338321.0,19289473.0,1,1,76374.05902,111693.4329,205.0,1591.0,15670.0,598.0,72382.0,30198756.0,8688953.0,2.0,2.0,,,,,,,,,,,
New Hanover,PA,4278.0,10569.0,7464.0,52050.0,1257.0,139838.0,100308318.0,16786563.0,2,1,64851.48969,118499.5297,156.0,1064.0,11162.0,332.0,40530.0,21510666.0,4865375.0,2.0,2.0,10823.990430329815,41501.99787153833,42.0,1305.0,18858.0,628.0,84932.0,36342075.0,10195482.0,2.0,1.0
New Holland,PA,2203.0,5418.0,3397.0,24827.0,278.0,30328.0,47845014.0,3640596.0,1,1,,,,,,,,,,,,,,,,,,,,,,
New Hope,PA,1130.0,2385.0,1810.0,12242.0,316.0,35584.0,23592087.0,4271563.0,1,1,7517.088801999998,12609.00068,126.0,1009.0,9935.0,407.0,49264.0,19145731.0,5913740.0,2.0,2.0,863.4344616492618,6472.972992437884,30.0,310.0,4476.0,149.0,20160.0,8626499.0,2420096.0,1.0,1.0
New Kensington,PA,5831.0,12793.0,6184.0,52910.0,4369.0,491781.0,90206552.0,59034700.0,2,1,74079.81042000001,135334.6828,299.0,4812.0,4199.0,47.0,7021.0,6139039.0,842786.0,1.0,1.0,13204.231197907713,53651.12315994508,52.0,788.0,11378.0,379.0,51242.0,19397796.0,6151282.0,1.0,1.0
New Lebanon,PA,87.0,213.0,147.0,1104.0,27.0,2493.0,1881944.0,299220.0,1,1,,,,,,,,,,,,,,,,,,,,,,
New London,PA,1843.0,5549.0,3618.0,24472.0,202.0,21933.0,47159938.0,2632916.0,1,1,18466.65173,29589.36005,59.0,209.0,2057.0,58.0,7197.0,3963229.0,863977.0,1.0,1.0,360.0483612872636,1081.8636875481536,26.0,284.0,4100.0,137.0,18467.0,7901776.0,2216781.0,1.0,1.0
New Milford,PA,1206.0,3234.0,1861.0,12402.0,197.0,18630.0,23900258.0,2236352.0,1,1,16508.87372,28569.86111,40.0,258.0,2566.0,0.0,0.0,4945927.0,0.0,1.0,1.0,17503.108217850113,158345.72036469195,39.0,184.0,2667.0,89.0,12014.0,5140565.0,1442145.0,1.0,1.0
New Morgan,PA,6.0,72.0,9.0,64.0,2.0,224.0,122789.0,26883.0,1,1,,,,,,,,,,,,362.82814645308923,978.8963386727687,3.0,33.0,476.0,16.0,2144.0,917605.0,257427.0,1.0,1.0
New Oxford,PA,769.0,2256.0,1139.0,8506.0,384.0,30351.0,16391972.0,3643402.0,1,1,1898.044722,3497.7097200000007,51.0,316.0,3279.0,194.0,24546.0,6318108.0,2946540.0,1.0,1.0,168.94931161184647,825.662667670105,19.0,2487.0,35938.0,1198.0,161854.0,69256572.0,19429385.0,2.0,2.0
New Paris,PA,60.0,214.0,96.0,740.0,7.0,566.0,1425852.0,67931.0,1,1,,,,,,,,,,,,,,,,,,,,,,
New Philadelphia,PA,484.0,1037.0,625.0,4568.0,39.0,3426.0,8802501.0,411308.0,1,1,,,,,,,,,,,,,,,,,,,,,,
New Ringgold,PA,101.0,263.0,147.0,1080.0,11.0,962.0,2080593.0,115453.0,1,1,,,,,,,,,,,,,,,,,,,,,,
New Salem,PA,303.0,813.0,446.0,3327.0,110.0,8703.0,6411447.0,1044768.0,1,1,1299.271512,2026.177293,7.0,41.0,427.0,25.0,3122.0,823568.0,374731.0,1.0,1.0,,,,,,,,,,,
New Sewickley,PA,3369.0,7309.0,5175.0,34861.0,1751.0,170133.0,59434894.0,20423232.0,1,1,55987.2652,79365.57616,116.0,1346.0,14510.0,47.0,7021.0,24737338.0,842786.0,2.0,1.0,7649.32,615939.0088206152,38.0,472.0,6822.0,227.0,30727.0,11631556.0,3688511.0,1.0,1.0
New Stanton,PA,1001.0,2314.0,1313.0,11231.0,510.0,40364.0,19147557.0,4845457.0,1,1,,,,,,,,,,,,13212.606103407054,28989.666146546002,21.0,89.0,1280.0,43.0,5763.0,2181705.0,691846.0,1.0,1.0
New Vernon,PA,199.0,527.0,336.0,2525.0,61.0,5701.0,4304248.0,684355.0,1,1,,,,,,,,,,,,,,,,,,,,,,
New Washington,PA,30.0,44.0,40.0,269.0,9.0,697.0,517963.0,83642.0,1,1,,,,,,,,,,,,,,,,,,,,,,
New Wilmington,PA,550.0,2340.0,742.0,5650.0,352.0,46982.0,9633027.0,5639856.0,1,1,,,,,,,,,,,,1505.6613377828946,4074.442771944504,14.0,126.0,1824.0,61.0,8216.0,3110185.0,986278.0,1.0,1.0
Newberry,PA,5907.0,15271.0,10742.0,78873.0,832.0,74725.0,151998110.0,8970150.0,2,1,,,,,,,,,,,,28586.972426969325,104665.22512707648,47.0,655.0,9469.0,316.0,42647.0,18248621.0,5119507.0,1.0,1.0
Newburg,PA,190.0,359.0,307.0,2153.0,34.0,2702.0,4149552.0,324318.0,1,1,,,,,,,,,,,,,,,,,,,,,,
Newell,PA,211.0,565.0,333.0,2850.0,58.0,5604.0,4858579.0,672704.0,1,1,191.1324195,263.6912485,4.0,16.0,188.0,9.0,1158.0,319815.0,138989.0,1.0,1.0,,,,,,,,,,,
Newlin,PA,448.0,1212.0,845.0,5715.0,39.0,4431.0,11013122.0,531935.0,1,1,2387.608262,4970.107223,22.0,92.0,909.0,33.0,3976.0,1751824.0,477240.0,1.0,1.0,506.8479348355394,2476.988003010315,18.0,36.0,518.0,17.0,2333.0,998079.0,280003.0,1.0,1.0
Newport,PA,2363.0,6771.0,3330.0,24453.0,482.0,54018.0,47123668.0,6484493.0,1,1,10998.92623,20468.39272,103.0,471.0,5629.0,132.0,19213.0,10847293.0,2306432.0,1.0,1.0,,,,,,,,,,,
Newry,PA,112.0,288.0,160.0,1067.0,37.0,3480.0,2055660.0,417729.0,1,1,,,,,,,,,,,,,,,,,,,,,,
Newton,PA,1006.0,2681.0,1761.0,12873.0,167.0,19068.0,24808094.0,2288923.0,1,1,4065.2655,7256.576309,65.0,447.0,5366.0,162.0,23688.0,10341742.0,2843531.0,1.0,1.0,13731.212156073623,67268.04887289218,42.0,1925.0,27808.0,927.0,125242.0,53590514.0,15034396.0,2.0,2.0
Newton Hamilton,PA,80.0,148.0,120.0,800.0,8.0,698.0,1541070.0,83800.0,1,1,,,,,,,,,,,,,,,,,,,,,,
Newtown,PA,13177.0,33432.0,23799.0,148728.62,5397.0,607950.0,222856152.36,72979976.0,3,2,6221.92,10168.81,42.0,417.0,4199.0,47.0,7021.0,6139039.0,842786.0,1.0,1.0,88501.06222791117,39969.32,171.0,678.0,9253.0,327.5,437961.0,13496294.5,52573971.0,1.0,3.0
Newville,PA,568.0,1274.0,817.0,5987.0,1.0,56.0,11537243.0,6689.0,1,1,655.3776313,1201.245341,51.0,404.0,4844.0,0.0,0.0,9335474.0,0.0,1.0,1.0,,,,,,,,,,,
Nichols,PA,1035.0,2526.0,1081.0,8702.0,228.0,23301.0,15667852.0,2797109.0,1,1,8497.973382,11273.78784,29.0,175.0,1639.0,52.0,9032.0,2950532.0,1084223.0,1.0,1.0,579.7840541924189,2303.9228944553893,58.0,308.0,5106.0,132.0,22246.0,9193996.0,2670502.0,1.0,1.0
Nicholson,PA,1241.0,3297.0,1876.0,14773.0,327.0,34068.0,26628736.0,4089655.0,1,1,16032.28145,27040.54709,12.0,74.0,863.0,24.0,3311.0,1599433.0,397435.0,1.0,1.0,,,,,,,,,,,
Nippenose,PA,281.0,755.0,463.0,3384.0,42.0,3711.0,6521011.0,445491.0,1,1,,,,,,,,,,,,,,,,,,,,,,
Nockamixon,PA,1377.0,3454.0,2324.0,17055.0,112.0,12227.0,32868113.0,1467753.0,1,1,34613.27616,52895.12459,97.0,725.0,8468.0,189.0,23210.0,16318299.0,2786214.0,1.0,1.0,27003.66460558916,231519.57098042962,51.0,805.0,11634.0,388.0,52398.0,22421012.0,6290038.0,1.0,1.0
Norristown,PA,12283.0,34460.0,16526.0,111765.0,3878.0,436918.0,215386860.0,52448776.0,3,1,6221.92,10168.81,42.0,417.0,4199.0,47.0,7021.0,6139039.0,842786.0,1.0,1.0,29831.206551065923,149868.28429455293,95.0,861.0,12443.0,415.0,56039.0,23978810.0,6727066.0,1.0,1.0
North Abington,PA,247.0,655.0,362.0,2644.0,121.0,13731.0,5096107.0,1648358.0,1,1,,,,,,,,,,,,,,,,,,,,,,
North Annville,PA,912.0,2534.0,1299.0,9630.0,59.0,6476.0,18559144.0,777448.0,1,1,13574.46394,20585.49895,32.0,155.0,1614.0,120.0,14788.0,3110698.0,1775183.0,1.0,1.0,6504.313567637956,35664.78271711596,43.0,375.0,5415.0,180.0,24388.0,10435320.0,2927547.0,1.0,1.0
North Apollo,PA,522.0,1311.0,585.0,5006.0,340.0,38242.0,8535093.0,4590682.0,1,1,,,,,,,,,,,,,,,,,,,,,,
North Beaver,PA,1479.0,3855.0,2870.0,21844.0,654.0,51748.0,37241675.0,6211949.0,1,1,,,,,,,,,,,,45755.877861125664,218918.90442456587,51.0,755.0,10905.0,363.0,49114.0,18592185.0,5895813.0,1.0,1.0
North Belle Vernon,PA,832.0,1914.0,904.0,7737.0,673.0,75740.0,13190417.0,9091981.0,1,1,7124.683783,10994.19732,88.0,877.0,10153.0,403.0,54452.0,17310440.0,6536587.0,2.0,2.0,,,,,,,,,,,
North Bethlehem,PA,644.0,1643.0,1002.0,8569.0,321.0,31179.0,14609567.0,3742813.0,1,1,6552.294527,9978.273591,33.0,225.0,2602.0,108.0,14182.0,4435757.0,1702446.0,1.0,1.0,5961.4252079985645,36739.03427889993,68.0,560.0,8090.0,270.0,36433.0,13791849.0,4373567.0,1.0,1.0
North Braddock,PA,2295.0,4810.0,2729.0,17573.0,1873.0,209530.0,29960935.0,25152571.0,1,1,39384.02644,66444.46597,76.0,507.0,5398.0,234.0,31391.0,9203225.0,3768254.0,1.0,2.0,844.7465580592324,4128.313338350525,7.0,299.0,4320.0,144.0,19454.0,7364415.0,2335348.0,1.0,1.0
North Branch,PA,101.0,254.0,170.0,1225.0,14.0,1634.0,2360045.0,196144.0,1,1,,,,,,,,,,,,,,,,,,,,,,
North Buffalo,PA,1295.0,3071.0,1688.0,14365.0,606.0,71157.0,24491510.0,8541929.0,1,1,,,,,,,,,,,,6328.092058196582,44738.29727748743,50.0,192.0,2771.0,92.0,12482.0,4724865.0,1498313.0,1.0,1.0
North Catasauqua,PA,1091.0,2841.0,1757.0,12843.0,251.0,27418.0,24751062.0,3291367.0,1,1,,,,,,,,,,,,,,,,,,,,,,
North Centre,PA,761.0,2011.0,1269.0,9273.0,97.0,11074.0,17869864.0,1329326.0,1,1,,,,,,,,,,,,,,,,,,,,,,
North Charleroi,PA,595.0,1391.0,627.0,5369.0,415.0,40334.0,9152768.0,4841763.0,1,1,1985.728897,4369.307494,23.0,114.0,1316.0,60.0,7896.0,2243571.0,947797.0,1.0,1.0,,,,,,,,,,,
North Codorus,PA,3358.0,8686.0,5240.0,39129.0,1196.0,94558.0,75406136.0,11350947.0,1,1,10612.30764,20487.2672,75.0,367.0,3800.0,222.0,28208.0,7323389.0,3386141.0,1.0,2.0,4211.732052298063,16983.721577642267,44.0,322.0,4645.0,155.0,20922.0,8952220.0,2511475.0,1.0,1.0
North Cornwall,PA,2929.0,7403.0,4090.0,30317.0,686.0,74798.0,58425075.0,8978926.0,1,1,30577.93912,53201.5199,147.0,2006.0,20848.0,461.0,56554.0,40176410.0,6788858.0,2.0,2.0,10397.960919918856,53165.88544797875,33.0,746.0,10773.0,359.0,48520.0,20761693.0,5824529.0,1.0,1.0
North Coventry,PA,3160.0,7868.0,5173.0,35611.0,370.0,41393.0,68628190.0,4968986.0,1,1,16140.09103,27623.86817,150.0,1463.0,14524.0,362.0,44072.0,27989485.0,5290537.0,2.0,2.0,2332.6526978417264,5287.198561151079,37.0,161.0,2332.0,78.0,10501.0,4493413.0,1260591.0,1.0,1.0
North East,PA,4212.0,10402.0,5242.0,34789.0,2230.0,297933.0,67043922.0,35764589.0,1,1,,,,,,,,,,,,14237.659471023484,61253.25541671456,50.0,3089.0,44628.0,1488.0,200994.0,86004601.0,24127912.0,2.0,2.0
North Fayette,PA,6125.0,13714.0,8269.0,63098.0,3949.0,419624.0,107575648.0,50372759.0,2,1,6221.92,10168.81,263.0,417.0,4199.0,0.0,26.0,6139039.0,3096.0,1.0,1.0,111964.43050109381,711140.5842770559,197.0,6017.0,86931.0,2897.0,391517.0,13496294.5,46998750.0,3.0,3.0
North Franklin,PA,1814.0,4600.0,2212.0,18921.0,1343.0,106181.0,32258344.0,12746250.0,1,1,14013.10021,25787.15638,54.0,1074.0,12438.0,322.0,40808.0,21206277.0,4898666.0,2.0,2.0,168.94931161184647,825.662667670105,15.0,545.0,7875.0,262.0,35467.0,13426197.0,4257614.0,1.0,1.0
North Heidelberg,PA,462.0,1366.0,772.0,5664.0,39.0,4302.0,10916006.0,516416.0,1,1,4368.986046,7959.062615000002,15.0,49.0,573.0,5.0,650.0,1103671.0,77977.0,1.0,1.0,,,,,,,,,,,
North Hopewell,PA,1115.0,2795.0,1818.0,13574.0,169.0,13399.0,26159867.0,1608442.0,1,1,5424.061672,11166.92937,36.0,138.0,1431.0,72.0,9130.0,2758068.0,1095984.0,1.0,1.0,1013.6958696710788,4953.97600602063,33.0,265.0,3823.0,127.0,17218.0,7367495.0,2066893.0,1.0,1.0
North Huntingdon,PA,12297.0,30430.0,15231.0,124581.0,8160.0,908674.0,212397566.0,109079699.0,3,2,6221.92,10168.81,42.0,417.0,4199.0,47.0,7021.0,6139039.0,842786.0,1.0,1.0,7649.32,39969.32,187.0,2572.0,37161.0,1238.0,167363.0,63355228.0,20090731.0,2.0,2.0
North Irwin,PA,339.0,848.0,373.0,3189.0,170.0,16047.0,5437482.0,1926278.0,1,1,,,,,,,,,,,,,,,,,,,,,,
North Lebanon,PA,4697.0,11324.0,6940.0,51439.0,878.0,95786.0,99129795.0,11498447.0,2,1,27337.86723,43405.8286,185.0,2322.0,24129.0,705.0,86495.0,46499647.0,10383047.0,2.0,3.0,39850.699841669,236109.0400294218,52.0,1423.0,20557.0,685.0,92582.0,39615575.0,11113837.0,2.0,1.0
North Londonderry,PA,3419.0,7955.0,4983.0,36860.0,686.0,74795.0,71034412.0,8978575.0,1,1,30053.83323,48614.50678,80.0,897.0,9338.0,284.0,34923.0,17994986.0,4192204.0,1.0,2.0,4878.235175728467,26748.58703783697,26.0,264.0,3821.0,127.0,17208.0,7363353.0,2065731.0,1.0,1.0
North Mahoning,PA,456.0,1227.0,562.0,3777.0,223.0,22821.0,7279180.0,2739522.0,1,1,,,,,,,,,,,,1292.5351422033348,2788.2486106570777,50.0,678.0,9796.0,326.0,44117.0,18877442.0,5295917.0,1.0,1.0
North Manheim,PA,1484.0,3742.0,2288.0,16720.0,252.0,22037.0,32222127.0,2645340.0,1,1,,,,,,,,,,,,,,,,,,,,,,
North Middleton,PA,4616.0,11030.0,7885.0,57636.0,653.0,71196.0,111072784.0,8546574.0,2,1,57516.49427999999,99185.85107,105.0,3206.0,38473.0,848.0,104081.0,6139039.0,12494179.0,3.0,3.0,14813.670672670236,126811.71835350196,32.0,675.0,9755.0,325.0,43932.0,18798452.0,5273757.0,1.0,1.0
North Newton,PA,906.0,2232.0,1614.0,11563.0,65.0,7140.0,22283859.0,857130.0,1,1,1310.755263,2402.490682,29.0,1038.0,11950.0,0.0,1.0,23029487.0,68.0,2.0,1.0,,,,,,,,,,,
North Sewickley,PA,2153.0,5531.0,3422.0,23050.0,1470.0,116256.0,39298152.0,13955711.0,1,1,23817.16174,40715.8351,106.0,1600.0,17240.0,596.0,75533.0,29392855.0,9067166.0,2.0,3.0,675.7972464473859,3302.65067068042,18.0,114.0,1644.0,55.0,7402.0,2802053.0,888566.0,1.0,1.0
North Shenango,PA,608.0,1349.0,927.0,6400.0,99.0,9201.0,12332956.0,1104492.0,1,1,,,,,,,,,,,,,,,,,,,,,,
North Strabane,PA,5622.0,13057.0,7202.0,61619.0,3685.0,358096.0,105054581.0,42986801.0,2,1,,,,,,,,,,,,44503.64235403095,294304.76133707014,121.0,678.0,9253.0,327.5,57984.5,13496294.5,6960624.5,1.0,1.0
North Towanda,PA,479.0,1184.0,679.0,4522.0,129.0,11287.0,8715437.0,1354912.0,1,1,8563.827934,14496.0023,16.0,391.0,3897.0,0.0,0.0,7510442.0,4.0,1.0,1.0,,,,,,,,,,,
North Union,PA,5998.0,14311.0,8154.0,68611.0,2263.0,226133.0,118481754.0,27145657.0,2,1,6221.92,10168.81,207.0,2915.0,33999.0,508.0,66912.0,59525330.0,8032267.0,3.0,2.0,62714.403552327174,223820.9292148797,109.0,4925.0,71146.0,2372.0,320427.0,122481268.0,38464898.0,3.0,2.0
North Versailles,PA,4571.0,10240.0,5267.0,33920.0,3237.0,364345.0,57830162.0,43737014.0,1,1,,,,,,,,,,,,56884.544375380225,219532.96366415927,83.0,794.0,11466.0,382.0,51640.0,19548472.0,6199064.0,1.0,1.0
North Wales,PA,1342.0,3245.0,1905.0,12883.0,378.0,42605.0,24826366.0,5114476.0,1,1,8945.729931,14178.13204,79.0,410.0,4035.0,173.0,20889.0,7776114.0,2507603.0,1.0,1.0,168.94931161184647,825.662667670105,26.0,508.0,7340.0,245.0,33059.0,14145875.0,3968514.0,1.0,1.0
North Whitehall,PA,6067.0,15676.0,12006.0,87756.0,649.0,68094.0,169118711.0,8174190.0,2,1,,,,,,,,,,,,,,,,,,,,,,
North Woodbury,PA,994.0,2519.0,1528.0,10214.0,214.0,17172.0,19684266.0,2061320.0,1,1,,,,,,,,,,,,4317.1723082463095,32364.86496218942,26.0,1014.0,14649.0,488.0,65976.0,28230880.0,7919951.0,1.0,1.0
North York,PA,784.0,1873.0,985.0,7298.0,570.0,45075.0,14064068.0,5410944.0,1,1,3948.751564,7044.799131000002,70.0,465.0,4835.0,203.0,25733.0,9316766.0,3089013.0,1.0,2.0,,,,,,,,,,,
Northampton,PA,18101.0,50183.0,33279.0,148728.62,4440.0,496640.0,222856152.36,59618013.0,3,1,6221.92,10168.81,42.0,417.0,4199.0,47.0,7021.0,6139039.0,842786.0,1.0,1.0,7649.32,39969.32,251.0,5606.0,80999.0,2699.0,364799.0,13496294.5,43791522.0,3.0,3.0
Northeast Madison,PA,272.0,721.0,437.0,3119.0,27.0,2192.0,6010175.0,263149.0,1,1,8834.872279000001,13676.798030000002,2.0,11.0,126.0,0.0,0.0,243369.0,16.0,1.0,1.0,,,,,,,,,,,
Northern Cambria,PA,1490.0,3686.0,2146.0,14418.0,160.0,15098.0,27784965.0,1812398.0,1,1,,,,,,,,,,,,,,,,,,,,,,
Northmoreland,PA,544.0,1518.0,846.0,5799.0,78.0,8834.0,11175809.0,1060515.0,1,1,1109.310639,2356.51115,14.0,70.0,701.0,26.0,3865.0,1350571.0,464006.0,1.0,1.0,,,,,,,,,,,
Northumberland,PA,1723.0,3741.0,2378.0,17378.0,765.0,87076.0,33490019.0,10452800.0,1,1,,,,,,,,,,,,,,,,,,,,,,
Norwegian,PA,942.0,2258.0,1433.0,10471.0,102.0,8928.0,20179065.0,1071760.0,1,1,,,,,,,,,,,,,,,,,,,,,,
Norwich,PA,424.0,1165.0,482.0,3721.0,280.0,32911.0,6344630.0,3950704.0,1,1,1377.23074,3648.03923,1.0,8.0,86.0,3.0,386.0,145870.0,46319.0,1.0,1.0,,,,,,,,,,,
Norwood,PA,2060.0,5900.0,2843.0,19225.0,1053.0,118632.0,37049317.0,14240851.0,1,1,23800.6024,35092.36973,57.0,356.0,3507.0,167.0,20154.0,6759386.0,2419335.0,1.0,1.0,,,,,,,,,,,
Nottingham,PA,1249.0,2961.0,1684.0,14405.0,762.0,74105.0,24559270.0,8895728.0,1,1,8050.328143000002,11993.68704,36.0,222.0,2573.0,83.0,10933.0,4386617.0,1312472.0,1.0,1.0,844.7465580592324,4128.313338350525,76.0,617.0,8915.0,297.0,40150.0,15198800.0,4819729.0,1.0,1.0
Noxen,PA,360.0,1005.0,560.0,3839.0,51.0,5849.0,7398559.0,702077.0,1,1,1825.012317,2444.404341,13.0,68.0,682.0,26.0,3762.0,1314358.0,451564.0,1.0,1.0,775.5210853220008,1672.9491663942465,4.0,39.0,564.0,19.0,2539.0,1086347.0,304766.0,1.0,1.0
Noyes,PA,153.0,336.0,215.0,1648.0,66.0,5299.0,3176836.0,636052.0,1,1,,,,,,,,,,,,,,,,,,,,,,
Nuangola,PA,354.0,762.0,559.0,4111.0,31.0,3493.0,7921717.0,419292.0,1,1,249.0717221,672.245875,3.0,13.0,161.0,6.0,809.0,310281.0,97142.0,1.0,1.0,,,,,,,,,,,
O'Hara,PA,3500.0,8387.0,5071.0,32652.0,2868.0,322877.0,55668950.0,38759055.0,1,1,,,,,,,,,,,,71037.58987139605,434719.67551338073,94.0,3481.0,50289.0,1676.0,226490.0,85737771.0,27188514.0,2.0,2.0
Oakdale,PA,638.0,1508.0,694.0,5941.0,478.0,53812.0,10128199.0,6459759.0,1,1,796.1080264,1172.632412,19.0,161.0,1870.0,0.0,4.0,3187483.0,513.0,1.0,1.0,,,,,,,,,,,
Oakland,PA,1892.0,4963.0,2806.0,21742.0,714.0,91294.0,38778341.0,10959200.0,1,1,,,,,,,,,,,,2821.722172012959,17736.346656731323,50.0,660.0,9547.0,318.0,42998.0,17595672.0,5161654.0,1.0,1.0
Oakmont,PA,3115.0,6420.0,3639.0,24869.0,2202.0,247933.0,42399193.0,29762531.0,1,1,58182.77061,113524.3223,239.0,3487.0,37738.0,47.0,7021.0,64339226.0,842786.0,3.0,1.0,17168.101545552694,48163.819020915245,46.0,603.0,8708.0,290.0,39220.0,14846848.0,4708120.0,1.0,1.0
Ogle,PA,201.0,500.0,307.0,2066.0,37.0,2927.0,3982156.0,351326.0,1,1,644.590946,1205.140804,7.0,50.0,501.0,31.0,3926.0,965923.0,471254.0,1.0,1.0,,,,,,,,,,,
Ohio,PA,2201.0,4573.0,3369.0,21698.0,1650.0,185719.0,36992730.0,22294155.0,1,1,38377.8116,67816.75827,72.0,1455.0,15494.0,543.0,73399.0,26414958.0,8811055.0,2.0,2.0,,,,,,,,,,,
Ohiopyle,PA,22.0,27.0,34.0,264.0,2.0,143.0,449971.0,17180.0,1,1,1255.839997,1583.628469,2.0,24.0,262.0,8.0,951.0,445844.0,114127.0,1.0,1.0,,,,,,,,,,,
Ohioville,PA,1374.0,3478.0,2377.0,16012.0,458.0,36190.0,27298710.0,4344372.0,1,1,19069.85044,36617.31071000001,33.0,222.0,2397.0,43.0,5473.0,4085809.0,657051.0,1.0,1.0,1013.6958696710788,4953.97600602063,21.0,89.0,1293.0,43.0,5821.0,2203704.0,698822.0,1.0,1.0
Oil City,PA,4176.0,10207.0,4535.0,30224.0,2779.0,327116.0,58245926.0,39267901.0,1,1,,,,,,,,,,,,49651.359967201795,240054.14475031692,44.0,235.0,3397.0,113.0,15297.0,6545538.0,1836299.0,1.0,1.0
Oil Creek,PA,1111.0,2829.0,1489.0,9924.0,567.0,52756.0,19125215.0,6332911.0,1,1,,,,,,,,,,,,69800.4725429062,324731.2220916923,50.0,1993.0,28792.0,960.0,129672.0,55486240.0,15566227.0,2.0,2.0
Oklahoma,PA,346.0,758.0,471.0,4029.0,150.0,16923.0,6869624.0,2031505.0,1,1,,,,,,,,,,,,,,,,,,,,,,
