,city,num_establishments,elec_1kdollars,elec_mwh,gas_1kdollars,gas_mcf,elec_lb_ghg,gas_lb_ghg,state_id
66061,Loomis,151.0,2466.0,13296.0,473.0,57144.0,17803368.0,6859686.0,CA
66072,Placerville,248.0,4957.0,26727.0,602.0,72804.0,35787981.0,8739616.0,CA
66074,Plymouth,9.0,135.0,730.0,17.0,2095.0,977043.0,251432.0,CA
66095,Winters,89.0,1334.0,7193.0,197.0,23808.0,9631609.0,2857988.0,CA
66096,Woodland,682.0,17361.0,93608.0,2221.0,268359.0,125342571.0,32214582.0,CA
66097,Colfax,85.0,1106.0,5963.0,189.0,22801.0,7984618.0,2737131.0,CA
66151,Yuba City,762.0,19437.0,104801.0,2197.0,265468.0,140329249.0,31867541.0,CA
66152,Marysville,194.0,4832.0,26054.0,677.0,81762.0,34886355.0,9814963.0,CA
66153,Biggs,11.0,152.0,818.0,21.0,2559.0,1095553.0,307174.0,CA
66154,Chico,1626.0,40757.0,219756.0,4900.0,592123.0,294255479.0,71080063.0,CA
66155,Paradise,434.0,8364.0,45097.0,1023.0,123573.0,60385972.0,14834009.0,CA
66157,Colusa,151.0,2062.0,11119.0,301.0,36394.0,14888505.0,4368809.0,CA
66159,Grass Valley,425.0,9177.0,49483.0,2040.0,246544.0,66257609.0,29595811.0,CA
66160,Live Oak,55.0,624.0,3365.0,79.0,9517.0,4506023.0,1142502.0,CA
66162,Gridley,132.0,2186.0,11785.0,299.0,36116.0,15780166.0,4335430.0,CA
66166,Nevada City,163.0,1967.0,10603.0,437.0,52862.0,14198077.0,6345648.0,CA
66167,Orland,145.0,1967.0,10604.0,279.0,33729.0,14199283.0,4048964.0,CA
66168,Oroville,337.0,7285.0,39280.0,899.0,108591.0,52595761.0,13035586.0,CA
66173,Williams,43.0,718.0,3869.0,123.0,14852.0,5180708.0,1782877.0,CA
66174,Willows,115.0,1925.0,10377.0,253.0,30568.0,13895556.0,3669442.0,CA
66177,Redding,1355.0,39495.0,227616.0,3959.0,478393.0,304780558.0,57427584.0,CA
66180,Shasta Lake,95.0,1448.0,8113.0,174.0,21084.0,10863038.0,2530929.0,CA
66182,Anderson,161.0,2963.0,15974.0,336.0,40580.0,21388943.0,4871285.0,CA
66185,Tehama,2.0,25.0,136.0,3.0,379.0,182405.0,45549.0,CA
66186,Corning,120.0,1632.0,8801.0,273.0,32955.0,11783957.0,3956027.0,CA
66188,Dorris,21.0,207.0,1363.0,40.0,4844.0,1680858.0,581484.0,CA
66189,Dunsmuir,46.0,1186.0,7812.0,173.0,20924.0,9635179.0,2511773.0,CA
66190,Etna,17.0,188.0,2498.0,34.0,4100.0,3080663.0,492124.0,CA
66191,Fort Jones,18.0,200.0,1318.0,62.0,7502.0,1625696.0,900544.0,CA
66194,Yreka,238.0,3737.0,24612.0,562.0,67939.0,30356806.0,8155636.0,CA
66195,Montague,21.0,221.0,1454.0,31.0,3776.0,1793960.0,453288.0,CA
66197,Mount Shasta,121.0,1791.0,11795.0,255.0,30758.0,14548164.0,3692268.0,CA
66198,Weed,71.0,976.0,6426.0,167.0,20122.0,7925988.0,2415489.0,CA
66199,Red Bluff,289.0,5164.0,27845.0,667.0,80552.0,37284179.0,9669691.0,CA
66203,Alturas,92.0,1173.0,7723.0,0.0,0.0,9525800.0,0.0,CA
66204,Susanville,210.0,8108.0,50581.0,0.0,0.0,67727903.0,0.0,CA
66205,Loyalton,11.0,107.0,578.0,0.0,0.0,773656.0,3.0,CA
66206,Reno,3082.0,57209.0,721521.0,19561.0,3070818.0,889939283.0,368629257.0,CA
66207,Portola,66.0,657.0,3692.0,0.0,0.0,4943055.0,0.0,CA
66209,Tulelake,10.0,248.0,1637.0,25.0,2970.0,2018536.0,356563.0,CA
66210,Carson City,263.5,7767.0,57638.25,1068.0,110149.0,77134983.0,13222574.5,CA
66211,South Lake Tahoe,485.0,13129.0,106471.0,1947.0,235328.0,142566339.0,28249366.0,CA
66212,Truckee,349.0,9583.0,71864.0,2300.0,202298.0,96227154.0,24284369.0,CA
66213,Honolulu,7766.0,498052.0,2200305.0,49989.0,1849831.0,4348409245.0,222058637.0,HI
66214,Kauai,895.0,30170.0,90156.0,0.0,0.0,157555540.0,0.0,HI
66215,Hawaii,1735.0,85734.0,293184.0,0.0,0.0,512362219.0,0.0,HI
66219,Maui,1886.0,82104.0,288808.0,0.0,0.0,504714762.0,0.0,HI
66234,Kalawao,0.0,32.0,111.0,0.0,0.0,194354.0,0.0,HI
66307,Shaniko,1.0,4.0,47.0,0.0,0.0,57551.0,2.0,OR
66308,Antelope,2.0,12.0,132.0,0.0,0.0,162658.0,7.0,OR
66309,Donald,12.0,192.0,2129.0,106.0,11200.0,2625977.0,1344499.0,OR
66310,Wilsonville,252.0,5042.0,55965.0,707.0,75053.0,69028092.0,9009608.0,OR
66311,Aurora,13.0,98.0,1085.0,19.0,2030.0,1338355.0,243740.0,OR
66312,Beaverton,1337.0,22598.0,250823.0,3333.0,353624.0,309369879.0,42449932.0,OR
66313,Hillsboro,1081.0,21703.0,240902.0,3810.0,404270.0,297133156.0,48529636.0,OR
66316,Tigard,830.0,13929.0,154606.0,1962.0,208195.0,190694265.0,24992281.0,OR
66320,Damascus,151.0,1442.0,16005.0,231.0,24507.0,19740856.0,2941945.0,OR
66321,Sandy,176.0,1799.0,19964.0,286.0,30350.0,24624530.0,3643291.0,OR
66322,Barlow,3.0,43.0,473.0,6.0,663.0,583236.0,79625.0,OR
66323,Canby,270.0,2912.0,32411.0,728.0,77270.0,39976392.0,9275686.0,OR
66324,Cascade Locks,22.0,202.0,2224.0,7.0,750.0,2742540.0,90089.0,OR
66325,Johnson City,4.0,22.0,247.0,4.0,477.0,305165.0,57215.0,OR
66326,Gladstone,198.0,2239.0,24849.0,348.0,36971.0,30648774.0,4438039.0,OR
66327,Happy Valley,187.0,2340.0,25971.0,353.0,37442.0,32033469.0,4494697.0,OR
66329,Clatskanie,55.0,614.0,7487.0,77.0,8184.0,9234824.0,982414.0,OR
66330,Columbia City,31.0,286.0,3179.0,48.0,5058.0,3921617.0,607133.0,OR
66331,St. Helens,218.0,2677.0,29768.0,413.0,44227.0,36716568.0,5309070.0,OR
66333,Dufur,12.0,80.0,881.0,0.0,0.0,1086461.0,46.0,OR
66334,Estacada,118.0,808.0,8969.0,18.0,1938.0,11062999.0,232605.0,OR
66335,Troutdale,168.0,2437.0,27044.0,595.0,63147.0,33356811.0,7580369.0,OR
66336,Wood Village,32.0,854.0,9480.0,170.0,17999.0,11693411.0,2160690.0,OR
66337,Fairview,73.0,1617.0,17942.0,302.0,32091.0,22130572.0,3852272.0,OR
66338,Gresham,1399.0,20913.0,232129.0,3493.0,370538.0,286312811.0,44480363.0,OR
66339,Camas,259.0,2139.0,28465.0,432.0,47366.0,35108960.0,5685927.0,OR
66340,Gervais,7.0,204.0,2265.0,48.0,5082.0,2793192.0,610040.0,OR
66341,Woodburn,256.0,2922.0,32433.0,571.0,60570.0,40003850.0,7271016.0,OR
66343,West Linn,417.0,4043.0,44877.0,763.0,80981.0,55352757.0,9721161.0,OR
66344,Oregon City,521.0,7246.0,80423.0,1357.0,143965.0,99194961.0,17281967.0,OR
66345,Grass Valley,3.0,31.0,337.0,0.0,0.0,415186.0,0.0,OR
66349,Portland,11628.0,178362.0,1979731.0,39633.0,4204847.0,2441841185.0,504761122.0,OR
66352,Hood River,241.0,901.0,10612.0,503.0,53358.0,13088701.0,6405207.0,OR
66353,Hubbard,67.0,502.0,5572.0,98.0,10426.0,6872129.0,1251548.0,OR
66356,Lake Oswego,814.0,10687.0,118625.0,1818.0,192929.0,146314625.0,23159661.0,OR
66357,Rivergrove,10.0,111.0,1235.0,28.0,2943.0,1523185.0,353344.0,OR
66358,Tualatin,851.0,14607.0,162126.0,4145.0,439743.0,199969601.0,52787900.0,OR
66362,Maupin,15.0,98.0,1082.0,0.0,0.0,1334498.0,57.0,OR
66363,Molalla,100.0,835.0,9270.0,212.0,22517.0,11433575.0,2703039.0,OR
66364,Scotts Mills,5.0,38.0,423.0,5.0,496.0,522258.0,59581.0,OR
66365,Moro,6.0,75.0,820.0,0.0,0.0,1011372.0,0.0,OR
66366,Mosier,7.0,39.0,453.0,7.0,730.0,558943.0,87663.0,OR
66371,Rainier,31.0,246.0,3273.0,42.0,4539.0,4037458.0,544871.0,OR
66372,Prescott,1.0,5.0,69.0,1.0,96.0,85316.0,11514.0,OR
66373,Rufus,24.0,290.0,3166.0,0.0,0.0,3904893.0,0.0,OR
66379,Scappoose,107.0,1076.0,11960.0,170.0,17996.0,14751705.0,2160325.0,OR
66380,The Dalles,202.0,643.0,9613.0,462.0,49006.0,11856832.0,5882804.0,OR
66385,Washougal,168.0,1164.0,15484.0,288.0,31571.0,19098867.0,3789826.0,OR
66388,Durham,61.0,1044.0,11586.0,305.0,32327.0,14290157.0,3880575.0,OR
66389,King City,38.0,353.0,3920.0,72.0,7663.0,4834895.0,919869.0,OR
66390,Sherwood,265.0,2882.0,31990.0,631.0,66995.0,39457405.0,8042299.0,OR
66395,Vernonia,55.0,539.0,6224.0,60.0,6370.0,7676898.0,764678.0,OR
66396,Wasco,2.0,29.0,315.0,0.0,0.0,387951.0,0.0,OR
66413,Amity,31.0,243.0,2715.0,42.0,4505.0,3348999.0,540814.0,OR
66414,Cannon Beach,60.0,1275.0,13893.0,137.0,14493.0,17135624.0,1739809.0,OR
66415,Gearhart,38.0,438.0,4776.0,44.0,4666.0,5891129.0,560117.0,OR
66416,Astoria,228.0,5073.0,55291.0,482.0,51166.0,68197475.0,6142138.0,OR
66417,Warrenton,121.0,2455.0,26760.0,176.0,18632.0,33005791.0,2236608.0,OR
66418,Banks,35.0,258.0,2869.0,53.0,5663.0,3538482.0,679833.0,OR
66419,Bay City,30.0,225.0,2501.0,42.0,4505.0,3085041.0,540824.0,OR
66420,Garibaldi,22.0,251.0,3144.0,45.0,4765.0,3878036.0,571955.0,OR
66422,Carlton,36.0,257.0,2872.0,42.0,4487.0,3542737.0,538657.0,OR
66423,Cornelius,97.0,1345.0,14928.0,254.0,26920.0,18412978.0,3231507.0,OR
66424,North Plains,26.0,551.0,6126.0,246.0,26108.0,7556251.0,3134128.0,OR
66425,Forest Grove,300.0,5007.0,55609.0,1335.0,141603.0,68588684.0,16998451.0,OR
66426,McMinnville,492.0,6287.0,70169.0,1030.0,109263.0,86548201.0,13116203.0,OR
66427,Lafayette,28.0,191.0,2118.0,56.0,5940.0,2611866.0,713063.0,OR
66428,Dayton,20.0,116.0,1292.0,23.0,2397.0,1594056.0,287716.0,OR
66429,Dundee,55.0,382.0,4243.0,112.0,11903.0,5233621.0,1428826.0,OR
66434,Gaston,8.0,48.0,532.0,9.0,971.0,655764.0,116607.0,OR
66443,Manzanita,14.0,170.0,1879.0,25.0,2654.0,2317647.0,318592.0,OR
66445,Nehalem,19.0,226.0,2494.0,33.0,3522.0,3075741.0,422803.0,OR
66446,Newberg,428.0,5575.0,61885.0,1802.0,191158.0,76330169.0,22947172.0,OR
66448,Wheeler,18.0,216.0,2380.0,32.0,3362.0,2935619.0,403541.0,OR
66450,Rockaway Beach,23.0,262.0,3261.0,46.0,4932.0,4021652.0,592106.0,OR
66451,St. Paul,10.0,83.0,916.0,13.0,1402.0,1129438.0,168268.0,OR
66454,Seaside,185.0,3575.0,38956.0,350.0,37123.0,48048587.0,4456310.0,OR
66459,Tillamook,178.0,2788.0,33535.0,363.0,38559.0,41362944.0,4628695.0,OR
66463,Yamhill,15.0,108.0,1209.0,18.0,1888.0,1490823.0,226673.0,OR
66465,Milwaukie,301.0,4166.0,46245.0,710.0,75342.0,57039845.0,9044272.0,OR
66467,Vancouver,2329.0,44581.0,593172.0,8092.0,887044.0,731631278.0,106483190.0,OR
66491,Maywood Park,4.0,40.0,440.0,9.0,996.0,542120.0,119540.0,OR
66529,Salem,2620.0,39698.0,440898.0,7636.0,810193.0,543812431.0,97257690.0,OR
66531,Keizer,445.0,5052.0,56100.0,872.0,92487.0,69195336.0,11102330.0,OR
66537,Independence,120.0,1787.0,19524.0,189.0,19999.0,24080833.0,2400782.0,OR
66539,Aumsville,44.0,369.0,4062.0,54.0,5711.0,5009979.0,685588.0,OR
66541,Millersburg,60.0,1341.0,14613.0,123.0,13053.0,18023971.0,1566867.0,OR
66542,Adair Village,6.0,118.0,1285.0,10.0,1054.0,1585439.0,126553.0,OR
66543,Albany,832.0,22911.0,249688.0,2057.0,218241.0,307970521.0,26198281.0,OR
66545,Jefferson,32.0,296.0,3257.0,38.0,4052.0,4017222.0,486437.0,OR
66548,Stayton,149.0,1478.0,16406.0,239.0,25326.0,20235717.0,3040193.0,OR
66549,Brownsville,25.0,336.0,3671.0,35.0,3752.0,4527551.0,450444.0,OR
66551,Corvallis,901.0,27890.0,304137.0,3038.0,322270.0,375128622.0,38686112.0,OR
66553,Philomath,76.0,1202.0,13133.0,191.0,20247.0,16198972.0,2430502.0,OR
66555,Dallas,232.0,4277.0,46698.0,472.0,50044.0,57597982.0,6007361.0,OR
66556,Falls City,10.0,88.0,973.0,11.0,1189.0,1200187.0,142677.0,OR
66557,Depoe Bay,29.0,642.0,7042.0,61.0,6488.0,8685601.0,778861.0,OR
66558,Detroit,12.0,120.0,1324.0,2.0,233.0,1633420.0,27959.0,OR
66559,Idanha,3.0,31.0,343.0,1.0,104.0,423617.0,12445.0,OR
66561,Sweet Home,153.0,2370.0,25833.0,235.0,24981.0,31863336.0,2998834.0,OR
66562,Gates,11.0,116.0,1279.0,2.0,225.0,1578018.0,27011.0,OR
66563,Halsey,19.0,351.0,3830.0,31.0,3281.0,4723747.0,393817.0,OR
66566,Monmouth,95.0,1596.0,17447.0,176.0,18625.0,21519861.0,2235737.0,OR
66568,Sodaville,1.0,15.0,163.0,2.0,160.0,200668.0,19205.0,OR
66569,Waterloo,1.0,10.0,109.0,1.0,107.0,133891.0,12814.0,OR
66570,Lebanon,314.0,7673.0,83639.0,746.0,79177.0,103161487.0,9504646.0,OR
66571,Lyons,27.0,220.0,2430.0,17.0,1833.0,2997633.0,219985.0,OR
66572,Mill City,32.0,289.0,3189.0,15.0,1544.0,3933737.0,185310.0,OR
66576,Mount Angel,52.0,506.0,5615.0,96.0,10188.0,6925381.0,1222975.0,OR
66577,Lincoln City,220.0,5490.0,59831.0,524.0,55618.0,73796911.0,6676488.0,OR
66578,Newport,335.0,3060.0,37418.0,664.0,70462.0,46152626.0,8458463.0,OR
66581,Siletz,19.0,104.0,1264.0,19.0,2054.0,1558910.0,246523.0,OR
66586,Scio,19.0,240.0,2611.0,25.0,2606.0,3220937.0,312804.0,OR
66588,Sheridan,110.0,1028.0,11445.0,215.0,22803.0,14116254.0,2737330.0,OR
66589,Willamina,41.0,435.0,4837.0,93.0,9821.0,5965975.0,1178894.0,OR
66591,Silverton,160.0,2254.0,25012.0,485.0,51460.0,30850348.0,6177373.0,OR
66594,Sublimity,38.0,404.0,4453.0,57.0,6070.0,5492047.0,728696.0,OR
66597,Tangent,33.0,719.0,7835.0,70.0,7391.0,9663466.0,887252.0,OR
66599,Toledo,65.0,585.0,7274.0,107.0,11366.0,8972219.0,1364384.0,OR
66600,Turner,24.0,199.0,2209.0,40.0,4192.0,2725104.0,503215.0,OR
66602,Waldport,59.0,417.0,5145.0,77.0,8152.0,6345921.0,978546.0,OR
66604,Eugene,2812.0,56391.0,620297.0,8918.0,946189.0,765086682.0,113583061.0,OR
66605,Springfield,880.0,19475.0,222062.0,5331.0,565629.0,273895645.0,67899571.0,OR
66612,Coburg,61.0,2445.0,25129.0,226.0,24027.0,30994735.0,2884269.0,OR
66615,Bandon,118.0,2288.0,24854.0,198.0,20962.0,30655804.0,2516386.0,OR
66616,Brookings,125.0,2306.0,21526.0,0.0,0.0,26551163.0,0.0,OR
66617,Canyonville,48.0,772.0,8408.0,123.0,12757.0,10370733.0,1531409.0,OR
66618,North Bend,234.0,6608.0,72019.0,424.0,45020.0,88829963.0,5404284.0,OR
66619,Coos Bay,271.0,7901.0,86049.0,569.0,60339.0,106134087.0,7243275.0,OR
66620,Coquille,74.0,1273.0,13822.0,125.0,13213.0,17048156.0,1586102.0,OR
66621,Cottage Grove,221.0,4741.0,30370.0,672.0,71267.0,37459426.0,8555108.0,OR
66622,Creswell,107.0,1154.0,11712.0,191.0,20244.0,14445326.0,2430182.0,OR
66623,Drain,34.0,300.0,2662.0,32.0,3436.0,3283407.0,412475.0,OR
66624,Elkton,6.0,54.0,475.0,6.0,613.0,585873.0,73600.0,OR
66625,Lowell,17.0,146.0,1611.0,0.0,1.0,1986801.0,161.0,OR
66626,Florence,283.0,3103.0,38025.0,1028.0,109013.0,46900346.0,13086269.0,OR
66627,Dunes City,23.0,163.0,1998.0,43.0,4543.0,2464632.0,545396.0,OR
66628,Glendale,17.0,196.0,2137.0,14.0,1427.0,2635400.0,171295.0,OR
66629,Gold Beach,94.0,1240.0,11304.0,0.0,0.0,13942878.0,0.0,OR
66630,Harrisburg,59.0,1077.0,11760.0,95.0,10074.0,14504878.0,1209266.0,OR
66632,Junction City,105.0,2368.0,21536.0,211.0,22392.0,26563503.0,2688020.0,OR
66633,Lakeside,26.0,299.0,3273.0,33.0,3550.0,4036540.0,426103.0,OR
66635,Monroe,8.0,131.0,1435.0,11.0,1163.0,1769438.0,139609.0,OR
66636,Myrtle Creek,72.0,1213.0,13215.0,312.0,32488.0,16299048.0,3899929.0,OR
66637,Myrtle Point,51.0,548.0,5954.0,53.0,5674.0,7344060.0,681139.0,OR
66641,Sutherlin,219.0,3992.0,43401.0,773.0,80412.0,53531088.0,9652813.0,OR
66642,Yoncalla,18.0,228.0,2448.0,22.0,2306.0,3019858.0,276794.0,OR
66643,Oakland,22.0,322.0,3446.0,34.0,3496.0,4250828.0,419680.0,OR
66644,Oakridge,75.0,893.0,10815.0,0.0,0.0,13339734.0,0.0,OR
66645,Port Orford,39.0,581.0,6315.0,0.0,0.0,7789524.0,1.0,OR
66646,Powers,12.0,132.0,1430.0,13.0,1363.0,1763600.0,163568.0,OR
66647,Reedsport,108.0,951.0,11272.0,170.0,17984.0,13902899.0,2158794.0,OR
66649,Riddle,15.0,248.0,2702.0,39.0,4099.0,3332167.0,492049.0,OR
66652,Roseburg,672.0,18759.0,204399.0,2203.0,229249.0,252110083.0,27519707.0,OR
66653,Winston,65.0,1163.0,12672.0,206.0,21397.0,15630122.0,2568561.0,OR
66659,Veneta,66.0,772.0,5293.0,102.0,10846.0,6528107.0,1301990.0,OR
66660,Westfir,3.0,33.0,400.0,0.0,0.0,493081.0,0.0,OR
66663,Yachats,35.0,205.0,2534.0,42.0,4498.0,3125106.0,539988.0,OR
66665,Medford,1376.0,48302.0,526395.0,5451.0,567302.0,649266385.0,68100499.0,OR
66666,Jacksonville,69.0,1171.0,12763.0,171.0,17766.0,15742049.0,2132646.0,OR
66667,Phoenix,85.0,1638.0,17855.0,210.0,21882.0,22022205.0,2626825.0,OR
66668,Central Point,201.0,3530.0,38466.0,504.0,52440.0,47445089.0,6295053.0,OR
66675,Ashland,602.0,10603.0,115669.0,1530.0,159260.0,142668203.0,19118050.0,OR
66676,Butte Falls,6.0,66.0,717.0,9.0,912.0,884704.0,109532.0,OR
66677,Cave Junction,70.0,1077.0,11740.0,0.0,0.0,14480654.0,0.0,OR
66679,Eagle Point,78.0,1071.0,11668.0,184.0,19146.0,14391114.0,2298291.0,OR
66680,Shady Cove,37.0,613.0,6681.0,95.0,9927.0,8240422.0,1191685.0,OR
66681,Rogue River,71.0,1094.0,11927.0,159.0,16507.0,14711045.0,1981597.0,OR
66682,Gold Hill,22.0,375.0,4082.0,59.0,6135.0,5034478.0,736425.0,OR
66684,Grants Pass,736.0,16377.0,178477.0,2041.0,212415.0,220137509.0,25498825.0,OR
66689,Talent,98.0,1783.0,19426.0,246.0,25574.0,23960181.0,3070005.0,OR
66696,Klamath Falls,355.0,7956.0,86705.0,1386.0,144221.0,106943842.0,17312676.0,OR
66697,Merrill,18.0,158.0,1720.0,99.0,10347.0,2121365.0,1242026.0,OR
66699,Bonanza,14.0,134.0,1460.0,23.0,2351.0,1801369.0,282260.0,OR
66700,Chiloquin,14.0,150.0,1643.0,19.0,2010.0,2027023.0,241260.0,OR
66701,Lakeview,78.0,891.0,9714.0,0.0,0.0,11981173.0,0.0,OR
66702,Malin,11.0,122.0,1326.0,23.0,2370.0,1635662.0,284540.0,OR
66704,Paisley,4.0,37.0,411.0,0.0,0.0,507059.0,0.0,OR
66705,Redmond,381.0,7735.0,84338.0,1470.0,190012.0,104024207.0,22809505.0,OR
66706,Bend,1424.0,37607.0,410034.0,6502.0,840308.0,505744878.0,100872776.0,OR
66708,Hines,36.0,334.0,4286.0,0.0,0.0,5286715.0,0.0,OR
66709,Burns,62.0,578.0,7421.0,0.0,0.0,9153595.0,0.0,OR
66710,Culver,26.0,234.0,2562.0,7.0,910.0,3159992.0,109228.0,OR
66713,La Pine,56.0,666.0,9142.0,32.0,4164.0,11276003.0,499904.0,OR
66714,Metolius,7.0,58.0,638.0,2.0,226.0,786570.0,27189.0,OR
66715,Madras,134.0,1962.0,21379.0,437.0,56446.0,26369810.0,6775935.0,OR
66716,Mitchell,3.0,28.0,367.0,0.0,0.0,452085.0,0.0,OR
66717,Prineville,221.0,3310.0,36218.0,368.0,47581.0,44671432.0,5711720.0,OR
66720,Sisters,98.0,1048.0,11514.0,0.0,28.0,14202112.0,3353.0,OR
66721,Pendleton,302.0,5206.0,56879.0,913.0,117932.0,70155667.0,14156856.0,OR
66722,Pilot Rock,15.0,119.0,1311.0,0.0,4.0,1617622.0,445.0,OR
66723,Adams,3.0,23.0,247.0,1.0,75.0,305024.0,9011.0,OR
66724,Arlington,16.0,177.0,1935.0,0.0,0.0,2386405.0,0.0,OR
66725,Athena,19.0,161.0,1751.0,4.0,531.0,2159265.0,63787.0,OR
66726,Sumpter,12.0,75.0,973.0,3.0,324.0,1199908.0,38874.0,OR
66727,Baker City,261.0,3988.0,53604.0,346.0,36329.0,66116784.0,4360978.0,OR
66728,Boardman,43.0,512.0,5636.0,39.0,5017.0,6951585.0,602198.0,OR
66729,Canyon City,20.0,202.0,2596.0,0.0,0.0,3202460.0,0.0,OR
66730,Lonerock,4.0,48.0,529.0,0.0,0.0,652775.0,0.0,OR
66731,Condon,26.0,284.0,3101.0,0.0,0.0,3825101.0,0.0,OR
66732,Imbler,11.0,85.0,1141.0,29.0,3045.0,1407821.0,365558.0,OR
66733,Cove,7.0,51.0,687.0,18.0,1833.0,847339.0,220022.0,OR
66734,Dayville,5.0,49.0,623.0,0.0,0.0,768483.0,0.0,OR
66735,Echo,7.0,66.0,726.0,8.0,1088.0,895361.0,130597.0,OR
66736,Elgin,35.0,289.0,3176.0,0.0,0.0,3917685.0,0.0,OR
66737,Enterprise,71.0,965.0,10526.0,0.0,0.0,12982408.0,0.0,OR
66738,Fossil,18.0,152.0,1972.0,0.0,0.0,2432109.0,0.0,OR
66739,Haines,7.0,41.0,534.0,2.0,178.0,658495.0,21334.0,OR
66740,Halfway,19.0,193.0,2125.0,0.0,1.0,2620982.0,77.0,OR
66741,Helix,2.0,27.0,292.0,2.0,295.0,360482.0,35461.0,OR
66742,Lexington,12.0,154.0,1692.0,0.0,0.0,2086509.0,53.0,OR
66743,Heppner,31.0,395.0,4351.0,0.0,1.0,5367067.0,137.0,OR
66744,Unity,3.0,16.0,209.0,1.0,70.0,257694.0,8349.0,OR
66745,Hermiston,269.0,5932.0,65447.0,613.0,79206.0,80723194.0,9508089.0,OR
66746,Umatilla,50.0,636.0,6974.0,208.0,26823.0,8602394.0,3219868.0,OR
66750,Ione,8.0,97.0,1068.0,0.0,0.0,1317492.0,34.0,OR
66751,Irrigon,16.0,197.0,2165.0,15.0,1927.0,2670064.0,231301.0,OR
66753,John Day,86.0,883.0,11318.0,0.0,0.0,13959253.0,0.0,OR
66754,Joseph,39.0,496.0,5425.0,0.0,0.0,6691914.0,0.0,OR
66755,Island City,25.0,410.0,5506.0,88.0,9118.0,6791798.0,1094504.0,OR
66756,La Grande,322.0,4360.0,58450.0,706.0,73445.0,72093446.0,8816514.0,OR
66757,Long Creek,5.0,36.0,453.0,0.0,0.0,558163.0,0.0,OR
66758,Lostine,7.0,170.0,1874.0,0.0,0.0,2311154.0,0.0,OR
66759,Milton-Freewater,105.0,1301.0,14174.0,234.0,30226.0,17482305.0,3628443.0,OR
66760,Monument,5.0,34.0,426.0,0.0,0.0,525425.0,0.0,OR
66761,Mount Vernon,10.0,98.0,1257.0,0.0,0.0,1550931.0,0.0,OR
66762,North Powder,6.0,63.0,688.0,9.0,925.0,848534.0,111065.0,OR
66764,Prairie City,20.0,133.0,1673.0,0.0,0.0,2063922.0,0.0,OR
66765,Richland,7.0,65.0,719.0,0.0,0.0,886320.0,26.0,OR
66766,Seneca,1.0,9.0,113.0,0.0,0.0,139169.0,0.0,OR
66767,Spray,2.0,15.0,189.0,0.0,0.0,232547.0,0.0,OR
66768,Stanfield,19.0,170.0,1872.0,22.0,2806.0,2309092.0,336802.0,OR
66770,Summerville,2.0,18.0,200.0,0.0,0.0,246949.0,0.0,OR
66771,Granite,2.0,13.0,169.0,0.0,0.0,208701.0,0.0,OR
66773,Ukiah,2.0,17.0,189.0,0.0,1.0,232801.0,64.0,OR
66775,Union,39.0,399.0,4381.0,57.0,5892.0,5404145.0,707350.0,OR
66777,Wallowa,33.0,787.0,8683.0,0.0,0.0,10710296.0,0.0,OR
66778,Weston,31.0,311.0,3431.0,19.0,2478.0,4231639.0,297442.0,OR
66779,Adrian,1.0,2.0,24.0,0.0,0.0,29303.0,0.0,OR
66780,Huntington,4.0,28.0,359.0,3.0,367.0,442767.0,44005.0,OR
66781,Jordan Valley,6.0,26.0,313.0,0.0,1.0,386336.0,85.0,OR
66782,Nyssa,46.0,490.0,5988.0,44.0,5709.0,7385292.0,685324.0,OR
66784,Ontario,292.0,4742.0,57971.0,51.0,6563.0,71502513.0,787804.0,OR
66785,Vale,58.0,276.0,3378.0,92.0,11847.0,4166370.0,1422118.0,OR
66786,Kent,1495.0,26434.0,267271.0,6107.0,727716.0,329657615.0,87356989.0,WA
66787,Federal Way,1117.0,19863.0,200974.0,3888.0,463346.0,247885187.0,55621275.0,WA
66788,Milton,125.0,1444.0,14823.0,501.0,59725.0,18283562.0,7169607.0,WA
66789,Algona,56.0,1463.0,14796.0,354.0,42216.0,18249399.0,5067772.0,WA
66790,Pacific,104.0,2876.0,29078.0,428.0,50954.0,35864942.0,6116622.0,WA
66791,Edgewood,116.0,1654.0,16758.0,417.0,49708.0,20669918.0,5967132.0,WA
66792,Auburn,866.0,17428.0,176218.0,3498.0,416842.0,217351463.0,50038791.0,WA
66795,Des Moines,326.0,5812.0,58762.0,1291.0,153791.0,72478226.0,18461427.0,WA
66798,Bellevue,2230.0,54769.0,553775.0,9648.0,1149727.0,683037589.0,138016369.0,WA
66799,Medina,50.0,529.0,5352.0,104.0,12378.0,6601494.0,1485902.0,WA
66800,Hunts Point,8.0,58.0,590.0,10.0,1239.0,727909.0,148765.0,WA
66801,Clyde Hill,34.0,259.0,2623.0,46.0,5509.0,3235687.0,661285.0,WA
66802,Beaux Arts Village,2.0,14.0,142.0,3.0,320.0,174579.0,38459.0,WA
66803,Yarrow Point,16.0,121.0,1222.0,22.0,2565.0,1506712.0,307931.0,WA
66804,Kirkland,1275.0,23228.0,234861.0,4128.0,491949.0,289682087.0,59054845.0,WA
66808,Newcastle,109.0,1243.0,12565.0,283.0,33751.0,15497638.0,4051501.0,WA
66809,Issaquah,413.0,10240.0,103534.0,2107.0,251085.0,127701231.0,30140911.0,WA
66811,Redmond,753.0,17040.0,172289.0,2392.0,285060.0,212504973.0,34219405.0,WA
