zip,city,city_vmt_estimate,natl_avg_vmt_estimate,natl_per_capita_vmt_estimate
01379,Erving,31206213,75422411,7555
01379,New Salem,16397328,75422411,7555
01379,Wendell,4787459,75422411,7555
01379,Montague,31503743,75422411,7555
01379,Orange,31729187,75422411,7555
01379,Shutesbury,9731589,75422411,7555
01420,Ashburnham,22981665,75422411,7555
01420,Ashby,22244154,75422411,7555
01420,Lunenburg,49762372,75422411,7555
01420,Westminster,93934210,75422411,7555
01420,Leominster,251687098,75422411,7555
01420,Fitchburg,199809346,75422411,7555
01430,Gardner,672742897,75422411,7555
01430,Ashburnham,22981665,75422411,7555
01430,Ashby,22244154,75422411,7555
01430,New Ipswich,13462527,75422411,7555
01430,Rindge,28481972,75422411,7555
01430,Westminster,93934210,75422411,7555
01430,Winchendon,62201915,75422411,7555
01431,Ashburnham,22981665,75422411,7555
01431,Ashby,22244154,75422411,7555
01431,New Ipswich,13462527,75422411,7555
01431,Lunenburg,49762372,75422411,7555
01431,Mason,2515559,75422411,7555
01431,Townsend,36172755,75422411,7555
01431,Fitchburg,199809346,75422411,7555
01432,Groton,57571969,75422411,7555
01432,Ayer,29680691,75422411,7555
01432,Harvard,144201284,75422411,7555
01432,Shirley,26340505,75422411,7555
01432,Littleton,235633819,75422411,7555
01434,Ayer,29680691,75422411,7555
01434,Harvard,144201284,75422411,7555
01434,Shirley,26340505,75422411,7555
01434,Lancaster,160587315,75422411,7555
01436,Phillipston,26943238,75422411,7555
01436,Gardner,672742897,75422411,7555
01436,Templeton,154224132,75422411,7555
01436,Winchendon,62201915,75422411,7555
01440,Gardner,672742897,75422411,7555
01440,Ashburnham,22981665,75422411,7555
01440,Templeton,154224132,75422411,7555
01440,Hubbardston,22873088,75422411,7555
01440,Westminster,93934210,75422411,7555
01440,Winchendon,62201915,75422411,7555
01450,Groton,57571969,75422411,7555
01450,Ayer,29680691,75422411,7555
01450,Dunstable,12488292,75422411,7555
01450,Townsend,36172755,75422411,7555
01450,Shirley,26340505,75422411,7555
01450,Pepperell,40281737,75422411,7555
01450,Littleton,235633819,75422411,7555
01450,Tyngsborough,168991665,75422411,7555
01450,Westford,281462437,75422411,7555
01451,Ayer,29680691,75422411,7555
01451,Harvard,144201284,75422411,7555
01451,Bolton,184395664,75422411,7555
01451,Littleton,235633819,75422411,7555
01451,Stow,47602300,75422411,7555
01451,Lancaster,160587315,75422411,7555
01451,Boxborough,118204599,75422411,7555
01452,Phillipston,26943238,75422411,7555
01452,Templeton,154224132,75422411,7555
01452,Barre,25318691,75422411,7555
01452,Hubbardston,22873088,75422411,7555
01452,Westminster,93934210,75422411,7555
01452,Princeton,20012259,75422411,7555
01452,Rutland,31602348,75422411,7555
01453,Lunenburg,49762372,75422411,7555
01453,Westminster,93934210,75422411,7555
01453,Lancaster,160587315,75422411,7555
01453,Princeton,20012259,75422411,7555
01453,Leominster,251687098,75422411,7555
01453,Sterling,125575847,75422411,7555
01453,Fitchburg,199809346,75422411,7555
01460,Groton,57571969,75422411,7555
01460,Acton,157283058,75422411,7555
01460,Ayer,29680691,75422411,7555
01460,Harvard,144201284,75422411,7555
01460,Littleton,235633819,75422411,7555
01460,Boxborough,118204599,75422411,7555
01460,Westford,281462437,75422411,7555
01462,Ashby,22244154,75422411,7555
01462,Lunenburg,49762372,75422411,7555
01462,Townsend,36172755,75422411,7555
01462,Shirley,26340505,75422411,7555
01462,Lancaster,160587315,75422411,7555
01462,Leominster,251687098,75422411,7555
01462,Fitchburg,199809346,75422411,7555
01463,Groton,57571969,75422411,7555
01463,Brookline,21254658,75422411,7555
01463,Dunstable,12488292,75422411,7555
01463,Townsend,36172755,75422411,7555
01463,Pepperell,40281737,75422411,7555
01463,Hollis,32251274,75422411,7555
01464,Groton,57571969,75422411,7555
01464,Lunenburg,49762372,75422411,7555
01464,Ayer,29680691,75422411,7555
01464,Harvard,144201284,75422411,7555
01464,Shirley,26340505,75422411,7555
01464,Lancaster,160587315,75422411,7555
01468,Phillipston,26943238,75422411,7555
01468,Gardner,672742897,75422411,7555
01468,Templeton,154224132,75422411,7555
01468,Hubbardston,22873088,75422411,7555
01469,Groton,57571969,75422411,7555
01469,Brookline,21254658,75422411,7555
01469,Lunenburg,49762372,75422411,7555
01469,Mason,2515559,75422411,7555
01469,Townsend,36172755,75422411,7555
01469,Shirley,26340505,75422411,7555
01469,Pepperell,40281737,75422411,7555
01473,Gardner,672742897,75422411,7555
01473,Ashburnham,22981665,75422411,7555
01473,Hubbardston,22873088,75422411,7555
01473,Westminster,93934210,75422411,7555
01473,Princeton,20012259,75422411,7555
01473,Leominster,251687098,75422411,7555
01473,Fitchburg,199809346,75422411,7555
01474,Ashby,22244154,75422411,7555
01474,Lunenburg,49762372,75422411,7555
01474,Mason,2515559,75422411,7555
01474,Townsend,36172755,75422411,7555
01475,Gardner,672742897,75422411,7555
01475,Ashburnham,22981665,75422411,7555
01475,Templeton,154224132,75422411,7555
01475,Fitzwilliam,21874162,75422411,7555
01475,Rindge,28481972,75422411,7555
01475,Winchendon,62201915,75422411,7555
01475,Royalston,5320122,75422411,7555
01501,Millbury,220000561,75422411,7555
01501,Oxford,210828272,75422411,7555
01501,Auburn,366123103,75422411,7555
01501,Worcester,1145164122,75422411,7555
01503,Hudson,78432317,75422411,7555
01503,Berlin,87771154,75422411,7555
01503,Marlborough,348987438,75422411,7555
01503,Clinton,32435960,75422411,7555
01503,Bolton,184395664,75422411,7555
01503,Boylston,45201931,75422411,7555
01503,Northborough,192504144,75422411,7555
01504,North Smithfield,157669228,75422411,7555
01504,Millville,10749246,75422411,7555
01504,Mendon,28526195,75422411,7555
01504,Woonsocket,134336522,75422411,7555
01504,Bellingham,189951143,75422411,7555
01504,Blackstone,23999791,75422411,7555
01505,Berlin,87771154,75422411,7555
01505,Clinton,32435960,75422411,7555
01505,West Boylston,74059900,75422411,7555
01505,Shrewsbury,276900668,75422411,7555
01505,Boylston,45201931,75422411,7555
01505,Northborough,192504144,75422411,7555
01506,Brimfield,80445383,75422411,7555
01506,North Brookfield,21067815,75422411,7555
01506,West Brookfield,59826054,75422411,7555
01506,Sturbridge,308831770,75422411,7555
01506,Warren,90853533,75422411,7555
01506,Brookfield,23208599,75422411,7555
01506,East Brookfield,26046059,75422411,7555
01507,Southbridge Town,51173827,75422411,7555
01507,Dudley,38411728,75422411,7555
01507,Oxford,210828272,75422411,7555
01507,Sturbridge,308831770,75422411,7555
01507,Charlton,344954404,75422411,7555
01507,Leicester,58270910,75422411,7555
01507,East Brookfield,26046059,75422411,7555
01507,Spencer,50231404,75422411,7555
01510,Berlin,87771154,75422411,7555
01510,Clinton,32435960,75422411,7555
01510,Bolton,184395664,75422411,7555
01510,Boylston,45201931,75422411,7555
01510,Lancaster,160587315,75422411,7555
01510,Sterling,125575847,75422411,7555
01515,North Brookfield,21067815,75422411,7555
01515,Sturbridge,308831770,75422411,7555
01515,Charlton,344954404,75422411,7555
01515,Brookfield,23208599,75422411,7555
01515,East Brookfield,26046059,75422411,7555
01515,Spencer,50231404,75422411,7555
01516,Thompson,113930720,75422411,7555
01516,Sutton,118295492,75422411,7555
01516,Oxford,210828272,75422411,7555
01516,Douglas,59902800,75422411,7555
01516,Burrillville,65851091,75422411,7555
01516,Uxbridge,147488458,75422411,7555
01518,Brimfield,80445383,75422411,7555
01518,Sturbridge,308831770,75422411,7555
01518,Holland,4046494,75422411,7555
01518,Brookfield,23208599,75422411,7555
01519,Sutton,118295492,75422411,7555
01519,Millbury,220000561,75422411,7555
01519,Grafton,211803882,75422411,7555
01519,Westborough,315574544,75422411,7555
01519,Upton,333609742,75422411,7555
01520,West Boylston,74059900,75422411,7555
01520,Holden,99800975,75422411,7555
01520,Paxton,32183458,75422411,7555
01520,Worcester,1145164122,75422411,7555
01521,Brimfield,80445383,75422411,7555
01521,Union,117686132,75422411,7555
01521,Sturbridge,308831770,75422411,7555
01521,Holland,4046494,75422411,7555
01521,Wales,4201400,75422411,7555
01522,West Boylston,74059900,75422411,7555
01522,Princeton,20012259,75422411,7555
01522,Holden,99800975,75422411,7555
01522,Rutland,31602348,75422411,7555
01522,Paxton,32183458,75422411,7555
01523,Lunenburg,49762372,75422411,7555
01523,Clinton,32435960,75422411,7555
01523,Harvard,144201284,75422411,7555
01523,Shirley,26340505,75422411,7555
01523,Bolton,184395664,75422411,7555
01523,Lancaster,160587315,75422411,7555
01523,Leominster,251687098,75422411,7555
01523,Sterling,125575847,75422411,7555
01524,Leicester,58270910,75422411,7555
01524,Paxton,32183458,75422411,7555
01524,Spencer,50231404,75422411,7555
01527,Sutton,118295492,75422411,7555
01527,Millbury,220000561,75422411,7555
01527,Oxford,210828272,75422411,7555
01527,Grafton,211803882,75422411,7555
01527,Auburn,366123103,75422411,7555
01527,Worcester,1145164122,75422411,7555
01529,North Smithfield,157669228,75422411,7555
01529,Millville,10749246,75422411,7555
01529,Mendon,28526195,75422411,7555
01529,Uxbridge,147488458,75422411,7555
01529,Blackstone,23999791,75422411,7555
01531,Hardwick,11037130,75422411,7555
01531,Ware,47543692,75422411,7555
01531,North Brookfield,21067815,75422411,7555
01531,West Brookfield,59826054,75422411,7555
01531,Barre,25318691,75422411,7555
01531,New Braintree,6857832,75422411,7555
01531,Oakham,12450898,75422411,7555
01532,Berlin,87771154,75422411,7555
01532,Marlborough,348987438,75422411,7555
01532,Shrewsbury,276900668,75422411,7555
01532,Boylston,45201931,75422411,7555
01532,Westborough,315574544,75422411,7555
01532,Northborough,192504144,75422411,7555
01534,Sutton,118295492,75422411,7555
01534,Mendon,28526195,75422411,7555
01534,Grafton,211803882,75422411,7555
01534,Northbridge,61964597,75422411,7555
01534,Upton,333609742,75422411,7555
01534,Uxbridge,147488458,75422411,7555
01535,North Brookfield,21067815,75422411,7555
01535,West Brookfield,59826054,75422411,7555
01535,New Braintree,6857832,75422411,7555
01535,Brookfield,23208599,75422411,7555
01535,Oakham,12450898,75422411,7555
01535,East Brookfield,26046059,75422411,7555
01535,Spencer,50231404,75422411,7555
01536,Millbury,220000561,75422411,7555
01536,Grafton,211803882,75422411,7555
01536,Shrewsbury,276900668,75422411,7555
01536,Westborough,315574544,75422411,7555
01536,Worcester,1145164122,75422411,7555
01537,Oxford,210828272,75422411,7555
01537,Charlton,344954404,75422411,7555
01537,Leicester,58270910,75422411,7555
01537,Auburn,366123103,75422411,7555
01540,Dudley,38411728,75422411,7555
01540,Sutton,118295492,75422411,7555
01540,Webster,85060577,75422411,7555
01540,Millbury,220000561,75422411,7555
01540,Oxford,210828272,75422411,7555
01540,Charlton,344954404,75422411,7555
01540,Auburn,366123103,75422411,7555
01540,Douglas,59902800,75422411,7555
01541,Hubbardston,22873088,75422411,7555
01541,Westminster,93934210,75422411,7555
01541,Princeton,20012259,75422411,7555
01541,Holden,99800975,75422411,7555
01541,Rutland,31602348,75422411,7555
01541,Leominster,251687098,75422411,7555
01541,Sterling,125575847,75422411,7555
01542,Oxford,210828272,75422411,7555
01542,Charlton,344954404,75422411,7555
01542,Leicester,58270910,75422411,7555
01542,Auburn,366123103,75422411,7555
01542,Spencer,50231404,75422411,7555
01543,Barre,25318691,75422411,7555
01543,Hubbardston,22873088,75422411,7555
01543,Oakham,12450898,75422411,7555
01543,Princeton,20012259,75422411,7555
01543,Holden,99800975,75422411,7555
01543,Rutland,31602348,75422411,7555
01543,Paxton,32183458,75422411,7555
01545,Grafton,211803882,75422411,7555
01545,West Boylston,74059900,75422411,7555
01545,Shrewsbury,276900668,75422411,7555
01545,Boylston,45201931,75422411,7555
01545,Westborough,315574544,75422411,7555
01545,Northborough,192504144,75422411,7555
01545,Worcester,1145164122,75422411,7555
01550,Southbridge Town,51173827,75422411,7555
01550,Dudley,38411728,75422411,7555
01550,Union,117686132,75422411,7555
01550,Sturbridge,308831770,75422411,7555
01550,Charlton,344954404,75422411,7555
01550,Woodstock,30425430,75422411,7555
01560,Sutton,118295492,75422411,7555
01560,Grafton,211803882,75422411,7555
01560,Northbridge,61964597,75422411,7555
01560,Upton,333609742,75422411,7555
01562,North Brookfield,21067815,75422411,7555
01562,Charlton,344954404,75422411,7555
01562,Leicester,58270910,75422411,7555
01562,Oakham,12450898,75422411,7555
01562,East Brookfield,26046059,75422411,7555
01562,Paxton,32183458,75422411,7555
01562,Spencer,50231404,75422411,7555
01564,Clinton,32435960,75422411,7555
01564,West Boylston,74059900,75422411,7555
01564,Lancaster,160587315,75422411,7555
01564,Princeton,20012259,75422411,7555
01564,Holden,99800975,75422411,7555
01564,Leominster,251687098,75422411,7555
01564,Sterling,125575847,75422411,7555
01566,Southbridge Town,51173827,75422411,7555
01566,Union,117686132,75422411,7555
01566,Sturbridge,308831770,75422411,7555
01566,Charlton,344954404,75422411,7555
01566,Holland,4046494,75422411,7555
01566,Brookfield,23208599,75422411,7555
01566,East Brookfield,26046059,75422411,7555
01568,Mendon,28526195,75422411,7555
01568,Grafton,211803882,75422411,7555
01568,Northbridge,61964597,75422411,7555
01568,Milford,247388102,75422411,7555
01568,Westborough,315574544,75422411,7555
01568,Upton,333609742,75422411,7555
01568,Hopedale,16715067,75422411,7555
01568,Hopkinton,486153278,75422411,7555
01569,North Smithfield,157669228,75422411,7555
01569,Sutton,118295492,75422411,7555
01569,Millville,10749246,75422411,7555
01569,Mendon,28526195,75422411,7555
01569,Northbridge,61964597,75422411,7555
01569,Douglas,59902800,75422411,7555
01569,Burrillville,65851091,75422411,7555
01569,Uxbridge,147488458,75422411,7555
01570,Dudley,38411728,75422411,7555
01570,Thompson,113930720,75422411,7555
01570,Webster,85060577,75422411,7555
01570,Oxford,210828272,75422411,7555
01570,Douglas,59902800,75422411,7555
01571,Southbridge Town,51173827,75422411,7555
01571,Dudley,38411728,75422411,7555
01571,Thompson,113930720,75422411,7555
01571,Webster,85060577,75422411,7555
01571,Oxford,210828272,75422411,7555
01571,Charlton,344954404,75422411,7555
01571,Woodstock,30425430,75422411,7555
01581,Marlborough,348987438,75422411,7555
01581,Grafton,211803882,75422411,7555
01581,Shrewsbury,276900668,75422411,7555
01581,Westborough,315574544,75422411,7555
01581,Upton,333609742,75422411,7555
01581,Southborough,281006079,75422411,7555
01581,Northborough,192504144,75422411,7555
01581,Hopkinton,486153278,75422411,7555
01583,Clinton,32435960,75422411,7555
01583,West Boylston,74059900,75422411,7555
01583,Boylston,45201931,75422411,7555
01583,Holden,99800975,75422411,7555
01583,Sterling,125575847,75422411,7555
01583,Worcester,1145164122,75422411,7555
01585,Ware,47543692,75422411,7555
01585,Palmer Town,201477532,75422411,7555
01585,Brimfield,80445383,75422411,7555
01585,North Brookfield,21067815,75422411,7555
01585,West Brookfield,59826054,75422411,7555
01585,New Braintree,6857832,75422411,7555
01585,Warren,90853533,75422411,7555
01585,Brookfield,23208599,75422411,7555
01588,Sutton,118295492,75422411,7555
01588,Northbridge,61964597,75422411,7555
01588,Douglas,59902800,75422411,7555
01588,Uxbridge,147488458,75422411,7555
01590,Sutton,118295492,75422411,7555
01590,Millbury,220000561,75422411,7555
01590,Oxford,210828272,75422411,7555
01590,Grafton,211803882,75422411,7555
01590,Northbridge,61964597,75422411,7555
01590,Douglas,59902800,75422411,7555
01602,Leicester,58270910,75422411,7555
01602,Holden,99800975,75422411,7555
01602,Paxton,32183458,75422411,7555
01602,Worcester,1145164122,75422411,7555
01603,Leicester,58270910,75422411,7555
01603,Auburn,366123103,75422411,7555
01603,Worcester,1145164122,75422411,7555
01604,Millbury,220000561,75422411,7555
01604,Grafton,211803882,75422411,7555
01604,Shrewsbury,276900668,75422411,7555
01604,Worcester,1145164122,75422411,7555
01605,Shrewsbury,276900668,75422411,7555
01605,Holden,99800975,75422411,7555
01605,Worcester,1145164122,75422411,7555
01606,West Boylston,74059900,75422411,7555
01606,Shrewsbury,276900668,75422411,7555
01606,Holden,99800975,75422411,7555
01606,Worcester,1145164122,75422411,7555
01607,Millbury,220000561,75422411,7555
01607,Auburn,366123103,75422411,7555
01607,Worcester,1145164122,75422411,7555
01608,Worcester,1145164122,75422411,7555
01609,Holden,99800975,75422411,7555
01609,Worcester,1145164122,75422411,7555
01610,Auburn,366123103,75422411,7555
01610,Worcester,1145164122,75422411,7555
01611,Leicester,58270910,75422411,7555
01611,Auburn,366123103,75422411,7555
01611,Worcester,1145164122,75422411,7555
01612,Leicester,58270910,75422411,7555
01612,Oakham,12450898,75422411,7555
01612,Holden,99800975,75422411,7555
