city,state,type,value,dataclass
Ouzinkie,AK,r_gas_1kdollars,30000.0,Normal
Ouzinkie,AK,r_gas_lb_ghg,42979.0,Normal
Palmer,AK,r_housing_units,20860000.0,Normal
Palmer,AK,r_total_pop,32860000.0,Normal
Palmer,AK,r_gas_1kdollars,25290000.0,Normal
Palmer,AK,r_gas_lb_ghg,30655412.0,Normal
Pelican,AK,r_housing_units,370000.0,Normal
Pelican,AK,r_total_pop,395000.0,Normal
Pelican,AK,r_gas_1kdollars,20000.0,Normal
Pelican,AK,r_gas_lb_ghg,33576.0,Normal
Petersburg,AK,r_housing_units,8410000.0,Normal
Petersburg,AK,r_total_pop,14980000.0,Normal
Petersburg,AK,r_gas_1kdollars,340000.0,Normal
Petersburg,AK,r_gas_lb_ghg,539939.0,Normal
Pilot Point,AK,r_housing_units,200000.0,Normal
Pilot Point,AK,r_total_pop,245000.0,Normal
Pilot Point,AK,r_gas_1kdollars,10000.0,Normal
Pilot Point,AK,r_gas_lb_ghg,17748.0,Normal
Pilot Station,AK,r_housing_units,1090000.0,Normal
Pilot Station,AK,r_total_pop,3000000.0,Normal
Pilot Station,AK,r_gas_1kdollars,0.0,Normal
Pilot Station,AK,r_gas_lb_ghg,0.0,Normal
Platinum,AK,r_housing_units,240000.0,Normal
Platinum,AK,r_total_pop,140000.0,Normal
Platinum,AK,r_gas_1kdollars,10000.0,Normal
Platinum,AK,r_gas_lb_ghg,17382.0,Normal
Point Hope,AK,r_housing_units,1520000.0,Normal
Point Hope,AK,r_total_pop,3020000.0,Normal
Point Hope,AK,r_gas_1kdollars,110000.0,Normal
Point Hope,AK,r_gas_lb_ghg,179731.0,Normal
Port Alexander,AK,r_housing_units,400000.0,Normal
Port Alexander,AK,r_total_pop,210000.0,Normal
Port Alexander,AK,r_gas_1kdollars,20000.0,Normal
Port Alexander,AK,r_gas_lb_ghg,25484.0,Normal
Port Heiden,AK,r_housing_units,170000.0,Normal
Port Heiden,AK,r_total_pop,365000.0,Normal
Port Heiden,AK,r_gas_1kdollars,10000.0,Normal
Port Heiden,AK,r_gas_lb_ghg,15291.0,Normal
Port Lions,AK,r_housing_units,720000.0,Normal
Port Lions,AK,r_total_pop,1200000.0,Normal
Port Lions,AK,r_gas_1kdollars,40000.0,Normal
Port Lions,AK,r_gas_lb_ghg,55188.0,Normal
Quinhagak,AK,r_housing_units,1460000.0,Normal
