city,state,type,value,dataclass
Alamo,TX,c_elec_1kdollars,30960000.0,Very High
Alamo,TX,c_elec_lb_ghg,49409351.0,Very High
Alamo Heights,TX,c_elec_score,10925215.09,Very High
Alamo Heights,TX,c_num_establishments,25600000.0,Very High
Alamo Heights,TX,c_elec_1kdollars,30190000.0,Very High
Alamo Heights,TX,c_elec_lb_ghg,48187242.0,Very High
Alamogordo,NM,c_elec_score,31177130.97,Normal
Alamogordo,NM,c_num_establishments,4200000.0,Normal
Alamogordo,NM,c_elec_1kdollars,4170000.0,Normal
Alamogordo,NM,c_elec_lb_ghg,6139039.0,Normal
Alamosa,CO,c_elec_score,21146268.54,Very High
Alamosa,CO,c_num_establishments,25100000.0,Very High
Alamosa,CO,c_elec_1kdollars,44240000.0,Very High
Alamosa,CO,c_elec_lb_ghg,6139039.0,Very High
Alanson,MI,c_elec_score,593765.5490000002,Normal
Alanson,MI,c_num_establishments,2500000.0,Normal
Alanson,MI,c_elec_1kdollars,1800000.0,Normal
Alanson,MI,c_elec_lb_ghg,1978543.0,Normal
Alba,MI,c_elec_score,306354.99945,Normal
Alba,MI,c_num_establishments,200000.0,Normal
Alba,MI,c_elec_1kdollars,210000.0,Normal
Alba,MI,c_elec_lb_ghg,228094.0,Normal
Alba,TX,c_elec_score,252351.06710000007,Normal
Alba,TX,c_num_establishments,1400000.0,Normal
Alba,TX,c_elec_1kdollars,1280000.0,Normal
Alba,TX,c_elec_lb_ghg,2042406.0,Normal
Albany,CA,c_elec_score,3110960.0,High
Albany,CA,c_num_establishments,30200000.0,High
Albany,CA,c_elec_1kdollars,4170000.0,High
Albany,CA,c_elec_lb_ghg,38076962.0,High
Albany,IL,c_elec_score,715565.787,Normal
Albany,IL,c_num_establishments,1000000.0,Normal
Albany,IL,c_elec_1kdollars,430000.0,Normal
Albany,IL,c_elec_lb_ghg,838259.0,Normal
Albany,IN,c_elec_score,9274432.28,Normal
Albany,IN,c_num_establishments,2900000.0,Normal
Albany,IN,c_elec_1kdollars,4440000.0,Normal
Albany,IN,c_elec_lb_ghg,8638437.0,Normal
Albany,KY,c_elec_score,10266619.1,High
Albany,KY,c_num_establishments,10200000.0,High
Albany,KY,c_elec_1kdollars,13130000.0,High
Albany,KY,c_elec_lb_ghg,22125277.0,High
Albany,LA,c_elec_score,1954849.7574999998,High
Albany,LA,c_num_establishments,4500000.0,High
Albany,LA,c_elec_1kdollars,13170000.0,High
Albany,LA,c_elec_lb_ghg,25991058.0,High
Albany,MN,c_elec_score,8126164.050000001,Normal
Albany,MN,c_num_establishments,6800000.0,Normal
Albany,MN,c_elec_1kdollars,5660000.0,Normal
Albany,MN,c_elec_lb_ghg,6175418.0,Normal
Albany,NH,c_elec_score,12383926.595,Normal
Albany,NH,c_num_establishments,1400000.0,Normal
Albany,NH,c_elec_1kdollars,1820000.0,Normal
Albany,NH,c_elec_lb_ghg,1355954.0,Normal
Albany,NY,c_elec_score,3110960.0,Normal
Albany,NY,c_num_establishments,4200000.0,Normal
Albany,NY,c_elec_1kdollars,4170000.0,Normal
Albany,NY,c_elec_lb_ghg,6139039.0,Normal
Albany,OH,c_elec_score,623554.6835,Normal
Albany,OH,c_num_establishments,2600000.0,Normal
Albany,OH,c_elec_1kdollars,1930000.0,Normal
Albany,OH,c_elec_lb_ghg,3246856.0,Normal
Albany,OR,c_elec_score,3110960.0,Normal
Albany,OR,c_num_establishments,4200000.0,Normal
Albany,OR,c_elec_1kdollars,4170000.0,Normal
Albany,OR,c_elec_lb_ghg,6139039.0,Normal
Albany,PA,c_elec_score,8617992.945,Normal
Albany,PA,c_num_establishments,3800000.0,Normal
Albany,PA,c_elec_1kdollars,2100000.0,Normal
Albany,PA,c_elec_lb_ghg,4189416.0,Normal
Albany,TX,c_elec_score,4735470.279999999,Normal
Albany,TX,c_num_establishments,4500000.0,Normal
Albany,TX,c_elec_1kdollars,4940000.0,Normal
Albany,TX,c_elec_lb_ghg,7879209.0,Normal
Albany,VT,c_elec_score,2042635.4184999997,Normal
Albany,VT,c_num_establishments,1200000.0,Normal
Albany,VT,c_elec_1kdollars,990000.0,Normal
Albany,VT,c_elec_lb_ghg,673359.0,Normal
Albany,WI,c_elec_score,371109.77005,Normal
Albany,WI,c_num_establishments,3400000.0,Normal
Albany,WI,c_elec_1kdollars,2320000.0,Normal
Albany,WI,c_elec_lb_ghg,2695473.0,Normal
Albers,IL,c_elec_score,3123423.8145,Normal
Albers,IL,c_num_establishments,1400000.0,Normal
Albers,IL,c_elec_1kdollars,1810000.0,Normal
Albers,IL,c_elec_lb_ghg,2071776.0,Normal
Albert,KS,c_elec_score,50289.55765,Normal
Albert,KS,c_num_establishments,200000.0,Normal
Albert,KS,c_elec_1kdollars,310000.0,Normal
Albert,KS,c_elec_lb_ghg,515490.0,Normal
Albert City,IA,c_elec_score,924502.3960000001,Normal
Albert City,IA,c_num_establishments,1500000.0,Normal
Albert City,IA,c_elec_1kdollars,890000.0,Normal
Albert City,IA,c_elec_lb_ghg,1059798.0,Normal
Albert Lea,MN,c_elec_score,32750902.805,Normal
Albert Lea,MN,c_num_establishments,4200000.0,Normal
Albert Lea,MN,c_elec_1kdollars,4170000.0,Normal
Albert Lea,MN,c_elec_lb_ghg,6139039.0,Normal
Alberton,MT,c_elec_score,172119.3517500001,High
Alberton,MT,c_num_establishments,700000.0,High
Alberton,MT,c_elec_1kdollars,13890000.0,High
Alberton,MT,c_elec_lb_ghg,15390789.0,High
Albertville,MN,c_elec_score,17720923.11,High
Albertville,MN,c_num_establishments,14500000.0,High
Albertville,MN,c_elec_1kdollars,22600000.0,High
Albertville,MN,c_elec_lb_ghg,24656187.0,High
Albia,IA,c_elec_score,10060495.675,Normal
Albia,IA,c_num_establishments,12200000.0,Normal
Albia,IA,c_elec_1kdollars,7360000.0,Normal
Albia,IA,c_elec_lb_ghg,8236355.0,Normal
Albion,IA,c_elec_score,717803.1549999999,Normal
Albion,IA,c_num_establishments,1600000.0,Normal
Albion,IA,c_elec_1kdollars,730000.0,Normal
Albion,IA,c_elec_lb_ghg,863096.0,Normal
Albion,ID,c_elec_score,1402504.8085,Normal
Albion,ID,c_num_establishments,1500000.0,Normal
Albion,ID,c_elec_1kdollars,830000.0,Normal
Albion,ID,c_elec_lb_ghg,1356662.0,Normal
Albion,IL,c_elec_score,3196126.912,Normal
Albion,IL,c_num_establishments,5700000.0,Normal
Albion,IL,c_elec_1kdollars,7580000.0,Normal
Albion,IL,c_elec_lb_ghg,8700761.0,Normal
Albion,IN,c_elec_score,997793.3195000001,Normal
Albion,IN,c_num_establishments,5400000.0,Normal
Albion,IN,c_elec_1kdollars,3860000.0,Normal
