city,state_abbr,i_elec_score,i_gas_score,i_num_establishments,i_elec_1kdollars,i_elec_mwh,i_gas_1kdollars,i_gas_mcf,i_elec_lb_ghg,i_gas_lb_ghg,i_elec_class,i_gas_class
North Tonawanda,NY,7649.32,39969.32,115.0,4822.0,79951.0,2062.0,348323.0,13496294.5,41813578.0,Very High,High
North Union,PA,62714.40355232717,223820.9292148797,109.0,4925.0,71146.0,2372.0,320427.0,122481268.0,38464898.0,Very High,High
North Versailles,PA,56884.54437538023,219532.96366415927,83.0,794.0,11466.0,382.0,51640.0,19548472.0,6199064.0,Normal,Normal
North Wales,PA,168.94931161184647,825.662667670105,26.0,508.0,7340.0,245.0,33059.0,14145875.0,3968514.0,Normal,Normal
North Woodbury,PA,4317.1723082463095,32364.86496218942,26.0,1014.0,14649.0,488.0,65976.0,28230880.0,7919951.0,Normal,Normal
North Yarmouth,ME,9734.807096926192,37928.78413412589,29.0,62.0,691.0,35.0,4559.0,749871.0,547282.0,Normal,Normal
Northampton,MA,7649.32,39969.32,133.0,2480.0,18540.0,836.0,112918.0,20121054.0,13554992.0,High,Normal
Northampton,PA,7649.32,39969.32,251.0,5606.0,80999.0,2699.0,364799.0,13496294.5,43791522.0,Very High,Very High
Northborough,MA,95510.83848377367,531721.0251592629,87.0,2233.0,16699.0,753.0,101703.0,18122533.0,12208645.0,Normal,Normal
Northbridge,MA,39047.36235410061,114574.96242194885,51.0,2190.0,16373.0,738.0,99717.0,17768702.0,11970278.0,Normal,Normal
Northbrook,IL,7649.32,39969.32,50.0,678.0,9253.0,327.5,57984.5,13496294.5,6960624.5,Normal,Normal
Northfield,MA,56807.60617750393,39969.32,17.0,202.0,1510.0,68.0,9199.0,1639191.0,1104277.0,Normal,Normal
Northfield,MN,11585.940368423191,96393.43334273725,93.0,678.0,9253.0,327.5,57984.5,120117272.0,6960624.5,Normal,Normal
Northfield,NH,94252.67868568005,712316.4994576464,42.0,1207.0,9644.0,363.0,43581.0,10466541.0,5231537.0,Normal,Normal
Northfield,NJ,1559.8063215651764,4306.59594847408,31.0,58.0,571.0,31.0,4769.0,1100477.0,572515.0,Normal,Normal
Northfield,VT,25830.95471576915,286617.1540048996,44.0,363.0,3088.0,80.0,11569.0,3351425.0,1388758.0,Normal,Normal
Northglenn,CO,72195.84613288213,583116.53742506,135.0,1780.0,24220.0,631.0,128985.0,42440948.0,15483711.0,High,High
Northlake,IL,7649.32,39969.32,79.0,5005.0,76888.0,2257.0,448801.0,13496294.5,53875293.0,Very High,Very High
Northumberland,NH,360.0483612872636,1081.8636875481536,18.0,319.0,2582.0,94.0,10916.0,2802632.0,1310381.0,Normal,Normal
Northumberland,NY,2137.281700262567,6916.561949007602,44.0,214.0,3552.0,92.0,15477.0,6396393.0,1857906.0,Normal,Normal
Northumberland,VT,120.01612042908786,360.62122918271797,18.0,319.0,2582.0,94.0,10916.0,2802632.0,1310381.0,Normal,Normal
Northvale,NJ,71945.02200326763,417382.7987850913,71.0,1472.0,14485.0,797.0,120980.0,26081821.0,14522789.0,Normal,High
Northvale,NY,23981.674001089214,139127.59959503045,71.0,1472.0,14485.0,797.0,120980.0,26081821.0,14522789.0,Normal,High
Northview,MI,16231.101815110513,82488.02345415331,56.0,889.0,12869.0,411.0,71561.0,16797764.0,8590413.0,Normal,Normal
Northville,MI,1726.8689232985237,12945.945984875769,39.0,194.0,2809.0,90.0,15618.0,3665984.0,1874792.0,Normal,Normal
Northwood,NH,14322.486639452078,78016.97464043733,32.0,44.0,357.0,13.0,1509.0,387479.0,181167.0,Normal,Normal
Northwood,OH,92394.57101228683,534794.190481754,35.0,4219.0,60466.0,1592.0,331071.0,103088695.0,39742658.0,Very High,High
Norton,KS,1500.4188028353,8600.160382826973,93.0,649.0,8667.0,347.0,94089.0,15607154.0,11294714.0,Normal,Normal
Norton,MA,7649.32,585082.0343016625,67.0,2012.0,15045.0,678.0,91633.0,16328230.0,10999873.0,Normal,Normal
Norton,OH,7649.32,39969.32,205.0,1723.0,24699.0,650.0,135235.0,42109293.0,16233936.0,High,High
Norton,VT,2590.3033849477856,19418.91897731365,3.0,16.0,154.0,1.0,231.0,167047.0,27754.0,Normal,Normal
Norwalk,CA,7649.32,39969.32,50.0,5274.0,44245.0,327.5,57984.5,59244328.0,6960624.5,High,Normal
Norwalk,CT,7649.32,39969.32,50.0,678.0,52522.0,2296.0,378267.0,57000266.0,45408159.0,Very High,Very High
Norwalk,OH,5515.277336560726,22528.13504605263,75.0,5137.0,73629.0,1939.0,403140.0,125529487.0,48394012.0,Very High,Very High
Norway,ME,8915.045542097523,38696.82017192653,23.0,166.0,1850.0,94.0,12206.0,2007643.0,1465246.0,Normal,Normal
Norway,MI,4511.5707313643,17694.534635148433,17.0,5376.0,77781.0,2487.0,432507.0,13496294.5,51919287.0,Very High,Very High
Norwell,MA,46521.61966565854,284580.80825287197,61.0,1931.0,14442.0,651.0,87956.0,15672964.0,10558438.0,Normal,Normal
Norwich,CT,7649.32,39969.32,119.0,4611.0,35969.0,1572.0,259053.0,39036217.0,31097447.0,High,High
Norwich,NH,863.4344616492618,6472.972992437884,20.0,71.0,690.0,5.0,1037.0,748965.0,124438.0,Normal,Normal
Norwich,NY,99375.75887084178,39969.32,63.0,1026.0,17015.0,439.0,74133.0,30637711.0,8899074.0,Normal,Normal
Norwich,VT,4317.1723082463095,32364.86496218942,20.0,71.0,690.0,5.0,1037.0,748965.0,124438.0,Normal,Normal
Norwood,MA,7649.32,39969.32,201.0,678.0,56627.0,2552.0,344883.0,61455258.0,41400692.0,Very High,High
Norwood,NJ,107769.25011187642,39969.32,52.0,303.0,2984.0,164.0,24923.0,5373014.0,2991783.0,Normal,Normal
Norwood,OH,46303.04351079454,476783.025933901,82.0,2944.0,42194.0,1111.0,231025.0,71936283.0,27732809.0,High,High
Nottingham,NH,20949.908445029443,85955.16620231998,36.0,99.0,799.0,29.0,3378.0,867415.0,405563.0,Normal,Normal
Nottingham,PA,844.7465580592324,4128.313338350525,76.0,617.0,8915.0,297.0,40150.0,15198800.0,4819729.0,Normal,Normal
Novato,CA,109426.93638025662,685098.0843576813,50.0,883.0,7407.0,764.0,112524.0,9917391.0,13507712.0,Normal,Normal
Novi,MI,7649.32,39969.32,50.0,2864.0,41440.0,1325.0,230430.0,54089358.0,27661414.0,High,High
Nowata,OK,542.3302365782637,1978.9355519533522,54.0,451.0,8985.0,770.0,95800.0,19064190.0,11500047.0,Normal,Normal
Nowthen,MN,8515.179415446277,40107.02124495972,59.0,265.0,3601.0,116.0,27632.0,3897270.0,3316969.0,Normal,Normal
Noxapater,MS,241.88543096872613,652.5975591151793,3.0,241.0,4167.0,131.0,30113.0,6985531.0,3614831.0,Normal,Normal
Noxen,PA,775.5210853220008,1672.9491663942465,4.0,39.0,564.0,19.0,2539.0,1086347.0,304766.0,Normal,Normal
Nunda,NY,6890.640239935375,47594.90240396831,27.0,38.0,635.0,16.0,2768.0,1144102.0,332318.0,Normal,Normal
Nutley,NJ,34909.34532240913,150167.99603800985,72.0,3685.0,36269.0,1996.0,302916.0,69896113.0,36362911.0,High,High
O'Fallon,IL,19855.463414432732,125797.29191430847,50.0,963.0,14793.0,434.0,86349.0,15112874.0,10365511.0,Normal,Normal
O'Fallon,MO,7649.32,39969.32,240.0,678.0,9253.0,327.5,515933.0,111935610.0,61933972.0,Normal,Very High
O'Hara,PA,71037.58987139605,434719.67551338073,94.0,3481.0,50289.0,1676.0,226490.0,85737771.0,27188514.0,High,High
O'Neill,NE,149.91933953311826,355.4065287530841,59.0,1443.0,18756.0,618.0,153058.0,20301040.0,18373491.0,High,High
Oak Bluffs,MA,541.7241100349627,1363.4106166213471,24.0,59.0,441.0,20.0,2686.0,478641.0,322447.0,Normal,Normal
Oak Brook,IL,70607.70581712428,391554.4013951536,50.0,6194.0,9253.0,2794.0,555470.0,13496294.5,66680092.0,Normal,Very High
Oak Creek,WI,7649.32,39969.32,144.0,678.0,9253.0,2687.0,532045.0,13496294.5,63868063.0,Normal,Very High
Oak Forest,IL,27278.08668819348,129772.25396327545,222.0,909.0,13967.0,410.0,81523.0,23811415.0,9786261.0,Normal,Normal
Oak Grove,MN,46524.98415368017,302154.2789611684,47.0,193.0,2623.0,84.0,20132.0,2839547.0,2416740.0,Normal,Normal
Oak Grove,MO,3304.742137183459,12632.498643849363,50.5,270.75,3806.25,113.0,17923.25,3888626.75,2151577.5,Normal,Normal
Oak Harbor,WA,1374.328757524919,7875.920759113993,46.0,245.0,5522.0,127.0,17049.0,6811419.0,2046619.0,Normal,Normal
Oak Lawn,IL,7649.32,39969.32,50.0,614.0,9437.0,277.0,55084.0,16088893.0,6612379.0,Normal,Normal
Oak Park,IL,78155.9258354514,586985.2949615703,135.0,743.0,11422.0,335.0,66673.0,19474050.0,8003646.0,Normal,Normal
Oak Park Heights,MN,240.03224085817573,721.2424583654359,23.0,1633.0,22159.0,713.0,170048.0,23984310.0,20413060.0,High,High
Oak Ridge North,TX,4046.553434709587,17161.017012519384,24.0,234.0,4395.0,169.0,63940.0,5885167.0,7675551.0,Normal,Normal
Oakbrook Terrace,IL,2943.6450244569482,10561.877932677777,162.0,2055.0,31567.0,927.0,184260.0,53818997.0,22119086.0,High,High
Oakdale,CA,3456.615482823013,16122.362506921943,123.0,5585.0,46849.0,327.5,57984.5,62731824.0,6960624.5,High,Normal
Oakdale,LA,993.5708679997607,6123.172379816658,18.0,27.0,530.0,48.0,15477.0,1124026.0,1857949.0,Normal,Normal
Oakdale,MN,26011.828991099457,133146.70473642857,81.0,927.0,12580.0,404.0,96537.0,13615932.0,11588528.0,Normal,Normal
Oakes,ND,1236.815386615679,7626.245876721129,40.0,556.0,6971.0,77.0,29289.0,7544796.0,3515974.0,Normal,Normal
Oakfield,ME,1034.0281137626678,2230.598888525662,8.0,28.0,314.0,16.0,2072.0,340810.0,248735.0,Normal,Normal
Oakfield,NY,5066.769005911901,34141.89760595484,39.0,1002.0,16618.0,429.0,72399.0,29921426.0,8691021.0,Normal,Normal
Oakfield,WI,168.94931161184647,825.662667670105,12.0,172.0,2295.0,69.0,13676.0,2996208.0,1641707.0,Normal,Normal
Oakham,MA,1182.6451812829253,5779.6386736907325,12.0,26.0,191.0,9.0,1165.0,207605.0,139858.0,Normal,Normal
Oakland,CA,7649.32,39969.32,50.0,678.0,9253.0,327.5,57984.5,13496294.5,6960624.5,Normal,Normal
Oakland,ME,35866.91039114327,253717.38152742392,28.0,387.0,4319.0,219.0,28497.0,4687216.0,3420891.0,Normal,Normal
Oakland,NY,735.0638395590938,5565.522657685242,5.0,29.0,425.0,14.0,1914.0,818811.0,229711.0,Normal,Normal
Oakland,PA,2821.722172012959,17736.346656731323,50.0,660.0,9547.0,318.0,42998.0,17595672.0,5161654.0,Normal,Normal
Oakland,TN,7780.919293774016,31630.39205690165,31.0,626.0,11026.0,256.0,57576.0,18483189.0,6911575.0,Normal,Normal
Oakley,CA,5219.424914161124,26650.31081906462,169.0,966.0,8100.0,836.0,123055.0,10845512.0,14771834.0,Normal,High
Oakley,KS,9961.408975342249,91003.50672295892,50.0,173.0,2316.0,93.0,25141.0,4170302.0,3017998.0,Normal,Normal
Oakley,UT,3968.554696156189,21628.16613919777,13.0,25.0,394.0,9.0,1656.0,486551.0,198795.0,Normal,Normal
Oakmont,PA,17168.101545552694,48163.819020915245,46.0,603.0,8708.0,290.0,39220.0,14846848.0,4708120.0,Normal,Normal
Oakwood,OH,71498.4885635227,373304.04024992266,102.0,1084.0,15537.0,409.0,85068.0,26488126.0,10211678.0,Normal,Normal
Oakwood Hills,IL,1324.6927140147031,4679.1135622721395,50.0,36.0,557.0,16.0,3253.0,950225.0,390533.0,Normal,Normal
Oberlin,KS,120.94271548436308,326.2987795575896,94.0,320.0,4265.0,171.0,46305.0,7680959.0,5558620.0,Normal,Normal
Oberlin,OH,832.2222636744733,3130.896999181047,38.0,664.0,9513.0,251.0,52088.0,16219232.0,6252823.0,Normal,Normal
Obetz,OH,3018.941397568972,11164.673201646114,29.0,2075.0,29741.0,783.0,162842.0,50705763.0,19548039.0,High,High
Ocean City,DE,16389.481717010494,121103.75269520213,62.0,62.0,793.0,28.0,3196.0,1528361.0,383701.0,Normal,Normal
Ocean City,MD,8194.740858505247,60551.87634760106,62.0,62.0,793.0,28.0,3196.0,1528361.0,383701.0,Normal,Normal
Ocean City,NJ,9315.004244714724,66379.54665251977,54.0,135.0,1329.0,73.0,11096.0,2560314.0,1331983.0,Normal,Normal
Ocean Springs,MS,13303.699468577996,68688.8290030309,61.0,277.0,4776.0,150.0,34513.0,7578947.0,4143049.0,Normal,Normal
Oceanport,NJ,70274.71804600426,39969.32,19.0,20.0,200.0,11.0,1666.0,384496.0,200031.0,Normal,Normal
Oceanside,CA,7649.32,39969.32,50.0,678.0,9253.0,327.5,57984.5,13496294.5,6960624.5,Normal,Normal
Oconomowoc,WI,5109.686024925575,27528.675358555298,90.0,3325.0,44358.0,1335.0,264277.0,75625585.0,31724467.0,High,High
Oconto,WI,4717.481846995478,36932.51965960197,23.0,1087.0,14503.0,436.0,86408.0,18930589.0,10372609.0,Normal,Normal
Oconto Falls,WI,258.50702844066694,557.6497221314155,23.0,1499.0,19990.0,601.0,119098.0,26092451.0,14296797.0,High,High
Odessa,TX,85339.1051433691,512709.8435813235,50.0,3006.0,56429.0,2175.0,57984.5,75558537.0,6960624.5,Very High,Normal
Odessa,WA,863.4344616492618,6472.972992437884,16.0,144.0,3245.0,75.0,10018.0,4002555.0,1202643.0,Normal,Normal
Odon,IN,927.8487994619064,2593.559671048115,34.0,653.0,9366.0,373.0,74831.0,15968383.0,8982938.0,Normal,Normal
Oelwein,IA,746.7618499328344,2306.5457685664937,70.0,899.0,14862.0,601.0,127825.0,16085732.0,15344510.0,Normal,High
Ogallala,NE,523.3002644995354,1508.679413036331,65.0,725.0,9423.0,311.0,76896.0,16512103.0,9230765.0,Normal,Normal
Ogden,NY,91650.74278713543,665552.5090679192,74.0,2195.0,36390.0,939.0,158541.0,65522062.0,19031634.0,High,High
Ogden,UT,7649.32,39969.32,50.0,678.0,9253.0,327.5,57984.5,13496294.5,6960624.5,Normal,Normal
Ogdensburg,NJ,722.8765077403527,2060.7600262209226,12.0,7.0,67.0,4.0,562.0,129626.0,67437.0,Normal,Normal
Ogdensburg,NY,745.8826412174361,1036.0502966210988,41.0,378.0,6263.0,162.0,27286.0,11276643.0,3275430.0,Normal,Normal
Oglesby,IL,5773.422358008112,30106.962997395152,38.0,334.0,5135.0,151.0,29973.0,5245857.0,3597991.0,Normal,Normal
Ogunquit,ME,12241.485362981153,72324.50444150904,15.0,243.0,2707.0,137.0,17859.0,2937489.0,2143880.0,Normal,Normal
Ohioville,OH,337.89862322369294,1651.32533534021,21.0,89.0,1293.0,43.0,5821.0,2203704.0,698822.0,Normal,Normal
Ohioville,PA,1013.6958696710788,4953.97600602063,21.0,89.0,1293.0,43.0,5821.0,2203704.0,698822.0,Normal,Normal
Oil City,LA,3720.104809686461,35114.58304669654,50.0,754.0,14859.0,1350.0,434125.0,31527744.0,52113497.0,Normal,Very High
Oil City,PA,49651.359967201795,240054.14475031692,44.0,235.0,3397.0,113.0,15297.0,6545538.0,1836299.0,Normal,Normal
Oil Creek,PA,69800.4725429062,324731.2220916923,50.0,1993.0,28792.0,960.0,129672.0,55486240.0,15566227.0,High,High
Oilton,OK,4123.82910581556,15998.45333830786,74.0,124.0,2472.0,212.0,26359.0,5245518.0,3164241.0,Normal,Normal
Ojai,CA,1408.2289982247876,3375.607077757169,71.0,323.0,2710.0,280.0,41173.0,3628846.0,4942571.0,Normal,Normal
Okarche,OK,493.39704539550513,1513.894113465965,84.0,764.0,15224.0,1305.0,162331.0,32304039.0,19486690.0,Normal,High
Okauchee Lake,WI,2205.191518677281,16696.567973055724,9.0,212.0,2823.0,85.0,16821.0,4813370.0,2019179.0,Normal,Normal
Okeene,OK,1726.8689232985237,12945.945984875769,41.0,488.0,9719.0,833.0,103635.0,20623376.0,12440591.0,Normal,Normal
Okemah,OK,2452.765983630618,7324.503306405837,47.0,445.0,8857.0,759.0,94437.0,18793060.0,11336494.0,Normal,Normal
Okemos,MI,38380.711185315566,257952.84561560594,91.0,1282.0,18547.0,593.0,103130.0,24207948.0,12379997.0,High,Normal
Oklahoma City,OK,7649.32,39969.32,50.0,678.0,9253.0,327.5,57984.5,13496294.5,6960624.5,Normal,Normal
Okmulgee,OK,18897.250126228082,130991.88692769175,50.0,796.0,15852.0,1359.0,169028.0,33636720.0,20290600.0,Normal,High
Okoboji,IA,2291.4890673373684,9019.907095205775,17.0,84.0,1382.0,56.0,11884.0,1495531.0,1426618.0,Normal,Normal
Okolona,MS,11671.039030112184,102081.71112544644,27.0,2352.0,40597.0,1276.0,293357.0,68052393.0,35215351.0,High,High
Olathe,KS,7649.32,39969.32,50.0,678.0,9253.0,327.5,57984.5,13496294.5,6960624.5,Normal,Normal
Old Bridge,NJ,7649.32,39969.32,153.0,1001.0,9848.0,542.0,82246.0,18977642.0,9872971.0,Normal,Normal
Old Forge,PA,9558.498417377396,69068.36658510863,26.0,314.0,4537.0,151.0,20435.0,8744129.0,2453097.0,Normal,Normal
Old Lyme,CT,13281.685350496487,61451.41615339872,39.0,477.0,3719.0,163.0,26785.0,4036130.0,3215305.0,Normal,Normal
Old Orchard Beach,ME,6907.475693194096,51783.78393950307,20.0,138.0,1538.0,78.0,10145.0,1668686.0,1217865.0,Normal,Normal
Old Saybrook,CT,107089.59964252176,39969.32,106.0,1111.0,8667.0,379.0,62417.0,9405472.0,7492688.0,Normal,Normal
Old Tappan,NJ,3194.253877087203,6651.358479132864,32.0,85.0,839.0,46.0,7009.0,1510957.0,841326.0,Normal,Normal
Old Tappan,NY,3194.253877087203,6651.358479132864,32.0,85.0,839.0,46.0,7009.0,1510957.0,841326.0,Normal,Normal
Old Town,ME,67876.24990724612,524511.6712504681,25.0,678.0,9253.0,327.5,57984.5,13496294.5,6960624.5,Normal,Normal
Oldmans,NJ,66552.11766279717,627763.1365753456,31.0,678.0,9253.0,327.5,57984.5,13496294.5,6960624.5,Normal,Normal
Olean,NY,19954.906385810416,239880.2480455731,50.0,3847.0,63795.0,1645.0,277938.0,114866790.0,33364376.0,Very High,High
Olean,PA,168.94931161184647,825.662667670105,50.0,482.0,7994.0,206.0,34827.0,14393388.0,4180725.0,Normal,Normal
Oley,PA,94664.15965051304,39969.32,53.0,1129.0,16311.0,544.0,73463.0,31434318.0,8818650.0,Normal,Normal
Olive,NY,53691.15841975191,275954.58342294005,29.0,57.0,946.0,24.0,4121.0,1703112.0,494688.0,Normal,Normal
Olive Branch,TN,50605.750111176436,394178.2320112828,147.0,678.0,9253.0,327.5,57984.5,13496294.5,6960624.5,Normal,Normal
Oliver,PA,7115.302162307165,36170.73528934341,50.0,2358.0,34065.0,1135.0,153416.0,65646018.0,18416473.0,High,High
Oliver Springs,TN,337.89862322369294,1651.32533534021,11.0,619.0,10894.0,253.0,56888.0,18262178.0,6828931.0,Normal,Normal
Olivette,MO,10603.243824143941,59783.30170084036,52.0,328.0,4605.0,136.0,21684.0,4704592.0,2603051.0,Normal,Normal
Olmos Park,TX,120.01612042908786,360.62122918271797,17.0,114.0,2138.0,82.0,31110.0,2863451.0,3734569.0,Normal,Normal
Olmsted Falls,OH,1831.658974611123,8047.786258091712,60.0,699.0,10019.0,264.0,54855.0,17080594.0,6584895.0,Normal,Normal
Olney,TX,27306.29822347519,128978.32981893135,176.0,1251.0,23472.0,905.0,341461.0,31428711.0,40989941.0,High,High
Olton,TX,318.8686511449647,1181.0691964231892,80.0,763.0,14329.0,552.0,208459.0,30404813.0,25024027.0,Normal,High
Olympia,WA,40025.54588901183,268779.26616373897,231.0,850.0,19165.0,442.0,59167.0,23638255.0,7102560.0,High,Normal
Olympia Fields,IL,600.0806021454392,1803.1061459135888,41.0,846.0,12990.0,381.0,75825.0,22146956.0,9102184.0,Normal,Normal
Omaha,IA,7649.32,39969.32,50.0,678.0,9253.0,327.5,57984.5,13496294.5,6960624.5,Normal,Normal
Omaha,NE,7649.32,39969.32,50.0,678.0,9253.0,327.5,57984.5,13496294.5,6960624.5,Normal,Normal
Omro,WI,168.94931161184647,825.662667670105,18.0,112.0,1490.0,45.0,8879.0,1945347.0,1065911.0,Normal,Normal
Onalaska,WI,4497.968819916239,23283.36623838564,54.0,2029.0,27062.0,814.0,161229.0,29290737.0,19354407.0,High,High
Onamia,MN,168.94931161184647,825.662667670105,6.0,30.0,410.0,13.0,3147.0,443827.0,377741.0,Normal,Normal
Oneida,NY,81636.07420044331,464793.6582464321,41.0,990.0,16420.0,423.0,71536.0,29564542.0,8587360.0,Normal,Normal
Oneida,TN,14297.71435772468,49491.08973449826,54.0,786.0,13848.0,321.0,72314.0,23214288.0,8680715.0,Normal,Normal
Oneonta,NY,6874.057686549774,49596.46751722337,58.0,320.0,5307.0,137.0,23121.0,9555439.0,2775487.0,Normal,Normal
Onondaga,NY,35323.091633035954,280899.8233212044,88.0,229.0,3789.0,98.0,16508.0,6822443.0,1981657.0,Normal,Normal
Ontario,CA,7649.32,39969.32,50.0,678.0,9253.0,327.5,57984.5,13496294.5,6960624.5,Normal,Normal
Ontario,NY,31244.39321224942,190710.25836433907,69.0,874.0,14499.0,374.0,63168.0,26106367.0,7582894.0,Normal,Normal
Ontario,OH,27222.52474168828,261368.78354788315,55.0,1432.0,20521.0,540.0,112357.0,34985746.0,13487672.0,High,Normal
Ontario,OR,2037.3830727824081,13580.186075729032,68.0,2478.0,40950.0,1068.0,186359.0,50508531.0,22371045.0,High,High
Ontelaunee,PA,73021.2655990413,432791.4519524388,28.0,678.0,9253.0,327.5,57984.5,13496294.5,6960624.5,Normal,Normal
Ontonagon,MI,168.94931161184647,825.662667670105,17.0,39.0,561.0,18.0,3118.0,731805.0,374240.0,Normal,Normal
Oolitic,IN,1470.1276791181876,11131.045315370484,5.0,358.0,5135.0,205.0,41023.0,8753933.0,4924484.0,Normal,Normal
Oostburg,WI,1201.3330848729547,8124.298327778093,21.0,2494.0,33262.0,1001.0,198171.0,56708895.0,23789032.0,High,High
Opelousas,LA,4320.508687889864,23489.410003842982,65.0,1300.0,25615.0,2328.0,57984.5,54351718.0,6960624.5,High,Normal
Oppenheim,NY,10743.391636690583,33938.40432393922,24.0,118.0,1953.0,50.0,8509.0,3516528.0,1021416.0,Normal,Normal
Oradell,NJ,16285.823970016974,100573.00469921672,27.0,48.0,470.0,26.0,3922.0,905083.0,470863.0,Normal,Normal
Orange,CA,7649.32,39969.32,50.0,678.0,9253.0,327.5,57984.5,13496294.5,6960624.5,Normal,Normal
Orange,CT,76435.55154888117,473797.08401476353,91.0,1922.0,14997.0,656.0,108007.0,16275329.0,12965426.0,Normal,Normal
Orange,LA,17064.87053051239,145348.15328495475,135.0,3888.0,72968.0,2813.0,57984.5,116430212.0,6960624.5,Very High,Normal
Orange,MA,7649.32,39969.32,50.0,6475.0,48415.0,2182.0,294866.0,52542662.0,35396525.0,High,High
Orange,NY,1182.6451812829253,5779.6386736907325,37.0,21.0,350.0,9.0,1527.0,630927.0,183260.0,Normal,Normal
Orange,TX,17064.87053051239,145348.15328495475,135.0,3888.0,72968.0,2813.0,57984.5,116430212.0,6960624.5,Very High,Normal
Orange,VA,258.50702844066694,557.6497221314155,34.0,131.0,1994.0,44.0,9989.0,2471544.0,1199097.0,Normal,Normal
Orange,VT,3675.319197795469,27827.61328842621,9.0,88.0,856.0,7.0,1285.0,928614.0,154286.0,Normal,Normal
Orange City,IA,2196.9368790960266,11608.153117939375,74.0,1489.0,24619.0,995.0,211751.0,26647028.0,25419147.0,High,High
Orange Cove,CA,168.94931161184647,825.662667670105,12.0,311.0,2611.0,269.0,39664.0,3495830.0,4761401.0,Normal,Normal
Orangetown,NJ,7649.32,39969.32,50.0,6169.0,9253.0,2638.0,445662.0,13496294.5,53498487.0,Normal,Very High
Orangetown,NY,7649.32,39969.32,50.0,6169.0,9253.0,2638.0,445662.0,13496294.5,53498487.0,Normal,Very High
Orchard City,CO,14128.502103983545,135274.65696043766,44.0,796.0,10828.0,282.0,57663.0,18973357.0,6922041.0,Normal,Normal
Orchard Lake Village,MI,240.03224085817573,721.2424583654359,16.0,56.0,817.0,26.0,4542.0,1066140.0,545227.0,Normal,Normal
Orchard Park,NY,7649.32,39969.32,50.0,678.0,9253.0,327.5,57984.5,13496294.5,6960624.5,Normal,Normal
Ord,NE,12086.80963434632,98701.6833846409,118.0,1996.0,25946.0,855.0,211726.0,28082609.0,25416214.0,High,High
Ore City,TX,1084.6604731565274,3957.8711039067043,9.0,13.0,250.0,10.0,3636.0,530350.0,436493.0,Normal,Normal
