city,state_abbr,c_elec_score,c_gas_score,c_num_establishments,c_elec_1kdollars,c_elec_mwh,c_gas_1kdollars,c_gas_mcf,c_elec_lb_ghg,c_gas_lb_ghg,c_elec_class,c_gas_class
Lawton,MI,4269.126403,6487.9345939999985,33.0,606.0,5173.0,168.0,25826.0,6751793.0,3100215.0,Normal,High
Lawton,OK,6221.92,10168.81,42.0,417.0,4199.0,47.0,7021.0,6139039.0,842786.0,Normal,Normal
Layton,UT,6221.92,10168.81,42.0,417.0,4199.0,47.0,7021.0,6139039.0,842786.0,Normal,Normal
Laytonsville,MD,970.3774588,1609.746125,22.0,492.0,4394.0,90.0,10402.0,7491972.0,1248732.0,Normal,Normal
Le Center,MN,5696.8186829999995,10364.552090000001,58.0,510.0,5966.0,230.0,38159.0,6457201.0,4580650.0,Normal,High
Le Claire,IA,11732.206470000001,23261.38786,80.0,402.0,4405.0,130.0,22107.0,4767365.0,2653808.0,Normal,Normal
Le Claire,IL,5866.1032369999975,11630.69393,80.0,402.0,4405.0,130.0,22107.0,4767365.0,2653808.0,Normal,Normal
Le Flore,OK,241.8618076,385.90105389999997,3.0,30.0,397.0,0.0,0.0,842909.0,0.0,Normal,Normal
Le Grand,IA,1144.872624,2228.15146,12.0,50.0,549.0,18.0,2836.0,594393.0,340497.0,Normal,Normal
Le Mars,IA,36821.371589999995,76657.37138,211.0,2349.0,25720.0,625.0,106293.0,27838426.0,12759726.0,High,Very High
Le Ray,NY,6221.92,10168.81,140.0,2145.0,20397.0,328.0,65346.0,36725497.0,7844265.0,High,High
Le Raysville,PA,247.520646,438.19077300000004,1.0,6.0,60.0,0.0,0.0,116450.0,0.0,Normal,Normal
Le Roy,IL,6448.788912,9923.941073,59.0,510.0,5704.0,102.0,16909.0,5827117.0,2029761.0,Normal,Normal
Le Roy,MI,702.4791586,771.2074169,15.0,102.0,859.0,0.0,0.0,1121299.0,0.0,Normal,Normal
Le Roy,MN,4787.611485,9320.95363,19.0,274.0,2906.0,0.0,0.0,3144926.0,0.0,Normal,Normal
Le Roy,NY,34975.1365,59196.7254,182.0,4383.0,41687.0,838.0,7021.0,6139039.0,842786.0,Very High,Normal
Le Sueur,MN,40393.98511,93167.85506,98.0,639.0,6460.0,310.0,51481.0,6992456.0,6179950.0,Normal,High
LeRoy,KS,1073.568363,1635.1761609999999,7.0,77.0,753.0,0.0,1.0,1356354.0,90.0,Normal,Normal
Leachville,AR,5802.029986,7629.614417,23.0,180.0,2192.0,63.0,9692.0,3498158.0,1163455.0,Normal,Normal
Lead,SD,12325.94427,18706.18449,61.0,1301.0,10455.0,128.0,23084.0,18321178.0,2771074.0,High,Normal
Leadville,CO,7261.270418999998,11206.820909999999,120.0,1370.0,14888.0,147.0,26959.0,26087799.0,3236269.0,High,High
Leaf River,IL,246.81672719999997,456.1933181,21.0,82.0,941.0,45.0,7480.0,1604094.0,897930.0,Normal,Normal
League City,TX,6221.92,10168.81,42.0,417.0,4199.0,47.0,7021.0,6139039.0,842786.0,Normal,Normal
Leakesville,MS,2079.652394,2412.155351000001,39.0,492.0,4928.0,8.0,1109.0,7819133.0,133143.0,Normal,Normal
Leakey,TX,3425.4040609999997,6414.952439,9.0,147.0,1756.0,14.0,2034.0,2350867.0,244174.0,Normal,Normal
Leander,TX,6221.92,158647.5481,286.0,4550.0,4199.0,516.0,77362.0,72609173.0,9286768.0,Normal,Very High
Learned,MS,72.04961291,123.3368771,13.0,78.0,1001.0,0.0,1.0,1597156.0,74.0,Normal,Normal
Leary,GA,531.8788461,704.4277818,10.0,95.0,968.0,0.0,0.0,1535302.0,0.0,Normal,Normal
Leavenworth,IN,381.430037,552.7472237000002,5.0,46.0,506.0,3.0,376.0,862794.0,45155.0,Normal,Normal
Leavenworth,KS,6221.92,10168.81,42.0,417.0,4199.0,47.0,7021.0,6139039.0,842786.0,Normal,Normal
Leavenworth,KY,381.430037,552.7472237000002,5.0,46.0,506.0,3.0,376.0,862794.0,45155.0,Normal,Normal
Leavenworth,WA,13794.99707,25107.68074,61.0,850.0,9072.0,0.0,0.0,11190094.0,3.0,Normal,Normal
Leawood,KS,6221.92,10168.81,42.0,417.0,4199.0,47.0,7021.0,6139039.0,842786.0,Normal,Normal
Lebanon,CT,82465.94442,166576.9937,127.0,1103.0,6924.0,0.0,1.0,7514325.0,120.0,Normal,Normal
Lebanon,IL,8519.441728,14249.14095,59.0,727.0,8173.0,0.0,0.0,8349932.0,0.0,Normal,Normal
Lebanon,KS,732.2543786,746.0825976,11.0,126.0,1082.0,3.0,367.0,1947989.0,44066.0,Normal,Normal
Lebanon,KY,26816.57874,58756.147000000004,156.0,2503.0,26833.0,332.0,46607.0,44980659.0,5594826.0,High,High
Lebanon,ME,26994.326989999998,42374.23318,81.0,391.0,3279.0,107.0,10078.0,3558957.0,1209817.0,Normal,Normal
Lebanon,MO,51817.56462,102429.8048,343.0,4490.0,46689.0,0.0,0.0,47697774.0,0.0,Very High,Normal
Lebanon,NE,225.75803109999998,163.4844745,2.0,19.0,183.0,0.0,0.0,197906.0,0.0,Normal,Normal
Lebanon,NJ,6221.92,10168.81,224.0,3346.0,28592.0,47.0,7021.0,55100211.0,842786.0,High,Normal
Lebanon,NY,2744.404746,4903.3556450000015,16.0,94.0,894.0,28.0,5284.0,1609593.0,634260.0,Normal,Normal
Lebanon,OH,6221.92,10168.81,42.0,417.0,4199.0,47.0,7021.0,6139039.0,842786.0,Normal,Normal
Lebanon,OR,18560.08266,36241.98765,314.0,417.0,4199.0,746.0,79177.0,6139039.0,9504646.0,Normal,Very High
Lebanon,PA,44254.31015,89721.33564,42.0,3602.0,37690.0,47.0,7021.0,72634374.0,842786.0,Very High,Normal
Lebanon,SD,225.75803109999998,163.4844745,0.0,1.0,10.0,0.0,31.0,10334.0,3689.0,Normal,Normal
Lebanon,VT,68517.2288,105555.9038,309.0,417.0,4199.0,0.0,0.0,6139039.0,0.0,Normal,Normal
Lebanon,WI,140.19441819999997,450.7264324,4.0,26.0,228.0,9.0,1450.0,388492.0,174116.0,Normal,Normal
Lebanon Junction,KY,4848.711698,6472.9272359999995,49.0,930.0,9983.0,318.0,42638.0,16734739.0,5118396.0,High,High
Lebo,KS,497.69055410000004,1114.1274859999999,20.0,187.0,1883.0,0.0,1.0,3391783.0,100.0,Normal,Normal
Lecompton,KS,2656.816396,3859.5175719999997,3.0,238.0,2394.0,50.0,7127.0,4311442.0,855552.0,Normal,Normal
Ledyard,CT,6221.92,10168.81,226.0,4811.0,30203.0,784.0,81376.0,32778279.0,9768564.0,Very High,Very High
Ledyard,IA,1304.033347,1223.862645,6.0,32.0,352.0,12.0,1934.0,381526.0,232129.0,Normal,Normal
Ledyard,NY,12505.853009999999,21370.34175,21.0,138.0,1291.0,0.0,2.0,2325322.0,218.0,Normal,Normal
Lee,IL,163.7812322,339.4319392,1.0,8.0,88.0,6.0,913.0,150797.0,109547.0,Normal,Normal
Lee,MA,85340.92938,142708.1955,172.0,4152.0,27946.0,47.0,98836.0,30328559.0,11864547.0,High,Very High
Lee,ME,3772.8218850000003,5624.222153,7.0,47.0,371.0,0.0,0.0,403121.0,0.0,Normal,Normal
Lee,NH,36415.69524,57863.30647,103.0,1467.0,10055.0,287.0,25179.0,10912245.0,3022511.0,High,High
Lee,NY,34443.325489999996,58248.68562999999,96.0,471.0,4483.0,160.0,31972.0,8071493.0,3837945.0,Normal,High
Leedey,OK,1412.30731,2323.39605,22.0,160.0,2109.0,14.0,1976.0,4476010.0,237258.0,Normal,Normal
Leeds,ME,31175.29147,61891.451989999994,38.0,211.0,1773.0,0.0,0.0,1923704.0,4.0,Normal,Normal
Leeds,ND,1943.8570789999999,2106.672743,23.0,394.0,4945.0,26.0,4889.0,5352013.0,586902.0,Normal,Normal
Leeds,UT,880.3207208999999,1956.9083670000002,8.0,143.0,1619.0,20.0,2758.0,1997440.0,331120.0,Normal,Normal
Leesburg,IN,3706.346203,4495.431532,23.0,188.0,1591.0,71.0,11985.0,2711679.0,1438663.0,Normal,Normal
Leesburg,MD,6221.92,10168.81,42.0,417.0,4199.0,47.0,7021.0,6139039.0,842786.0,Normal,Normal
Leesburg,OH,584.0593301,928.2835143,46.0,270.0,2749.0,25.0,4290.0,4686351.0,515026.0,Normal,Normal
Leesburg,VA,6221.92,10168.81,42.0,417.0,4199.0,47.0,7021.0,6139039.0,842786.0,Normal,Normal
Leesport,PA,622.1069197,1188.339567,39.0,221.0,2300.0,136.0,16954.0,4432780.0,2035195.0,Normal,Normal
Leesville,LA,29076.04075,51230.40576,152.0,3154.0,33460.0,257.0,32454.0,70998269.0,3895812.0,Very High,High
Leet,PA,3118.837382,5498.0826799999995,41.0,684.0,7284.0,230.0,30185.0,12417876.0,3623454.0,Normal,High
Leetonia,OH,2432.301959,5122.739709,41.0,201.0,1989.0,92.0,16841.0,3391355.0,2021642.0,Normal,Normal
Leetsdale,PA,46803.266189999995,50215.6095,24.0,1819.0,19376.0,406.0,53358.0,33033227.0,6405227.0,High,High
Lefors,TX,136.2594082,190.6448763,5.0,70.0,836.0,8.0,1253.0,1774576.0,150421.0,Normal,Normal
Lehi,UT,6221.92,10168.81,42.0,417.0,4199.0,47.0,7021.0,6139039.0,842786.0,Normal,Normal
Lehigh,IA,727.8618505,941.290423,6.0,34.0,367.0,10.0,1696.0,397159.0,203581.0,Normal,Normal
Lehigh,PA,361.0663419,656.8410291,203.0,1059.0,12570.0,6.0,858.0,24224549.0,102968.0,High,Normal
Lehman,NJ,3754.157586,6140.7201079999995,31.0,229.0,2554.0,0.0,0.0,4922625.0,1.0,Normal,Normal
Lehman,PA,2228.048679,3843.2750130000004,58.0,385.0,4111.0,62.0,8989.0,7923608.0,1079030.0,Normal,Normal
Lehr,ND,72.85249743,159.85100409999995,1.0,12.0,123.0,0.0,87.0,133060.0,10475.0,Normal,Normal
Leicester,MA,6221.92,10168.81,190.0,2998.0,20254.0,47.0,114107.0,21980861.0,13697733.0,High,Very High
Leicester,NY,14972.738919999998,22864.27101,52.0,304.0,2814.0,101.0,18679.0,5066758.0,2242328.0,Normal,Normal
Leicester,VT,3486.512319,8050.674839,17.0,103.0,721.0,0.0,0.0,782058.0,0.0,Normal,Normal
Leidy,PA,1746.0991609999999,2051.423843,1.0,5.0,60.0,1.0,135.0,116224.0,16251.0,Normal,Normal
Leigh,NE,1364.066492,1800.705636,13.0,127.0,1462.0,14.0,2392.0,1581960.0,287136.0,Normal,Normal
Leipsic,DE,72.04961291,123.3368771,3.0,28.0,276.0,0.0,0.0,531503.0,0.0,Normal,Normal
Leipsic,OH,4693.612932,6902.090595000002,37.0,807.0,7909.0,74.0,15217.0,13484058.0,1826639.0,Normal,Normal
Leitchfield,KY,30519.06608,66779.86098,254.0,3480.0,36606.0,386.0,54204.0,61363767.0,6506844.0,Very High,High
Leland,IA,1093.208754,1318.879136,7.0,34.0,368.0,17.0,2626.0,398635.0,315172.0,Normal,Normal
Leland,IL,26.37442591,57.36197099,14.0,109.0,1240.0,44.0,7362.0,2114259.0,883713.0,Normal,Normal
Leland,MI,6378.625636,9597.776164,38.0,464.0,3913.0,0.0,0.0,5107491.0,0.0,Normal,Normal
Leland,MS,10215.49119,13293.0784,77.0,577.0,7409.0,85.0,11766.0,11756164.0,1412388.0,Normal,Normal
Leland Grove,IL,1011.3101,2118.3098809999997,19.0,588.0,6360.0,391.0,51490.0,6497087.0,6180992.0,Normal,High
Lemmon,SD,5765.112702,9880.703027,54.0,2621.0,47988.0,76.0,13621.0,51940046.0,1635062.0,Very High,Normal
Lemon,PA,6221.92485,10975.93179,6.0,35.0,398.0,17.0,2455.0,767730.0,294679.0,Normal,Normal
Lemon Grove,CA,6221.92,10168.81,42.0,417.0,39934.0,757.0,97870.0,53472180.0,11748607.0,Very High,Very High
Lemont,IL,6221.92,10168.81,326.0,2120.0,24287.0,47.0,7021.0,41406487.0,842786.0,High,Normal
Lemoore,CA,22879.63258,37467.48729,222.0,417.0,27994.0,488.0,57118.0,37484148.0,6856625.0,High,High
Lemoyne,PA,6221.92,10168.81,143.0,2166.0,25990.0,701.0,86049.0,50086456.0,10329512.0,High,Very High
Lempster,NH,6056.642557,6681.302909,17.0,106.0,728.0,0.0,0.0,790337.0,0.0,Normal,Normal
Lena,IL,7462.7480650000025,11831.481259999999,81.0,366.0,4196.0,285.0,47268.0,7153310.0,5674129.0,Normal,High
Lena,MS,62.10187746,67.36009315,5.0,21.0,249.0,1.0,163.0,418144.0,19580.0,Normal,Normal
Lena,WI,921.3929372000001,1578.906566,27.0,235.0,2523.0,61.0,9570.0,3292675.0,1148814.0,Normal,Normal
Lenexa,KS,6221.92,10168.81,42.0,417.0,4199.0,47.0,7021.0,6139039.0,842786.0,Normal,Normal
Lengby,MN,432.40869460000016,712.8659636,2.0,70.0,814.0,9.0,1344.0,881539.0,161297.0,Normal,Normal
Lennon,MI,1320.953219,2470.109979,12.0,97.0,819.0,25.0,3898.0,1069189.0,467983.0,Normal,Normal
Lennox,SD,1304.681366,2369.611172,41.0,299.0,3116.0,16.0,2779.0,3372655.0,333560.0,Normal,Normal
Lenoir City,TN,52617.78385,88988.41952000002,307.0,417.0,4199.0,47.0,7021.0,6139039.0,842786.0,Normal,Normal
Lenora,KS,403.734488,701.5442893,7.0,97.0,830.0,14.0,1855.0,1494349.0,222692.0,Normal,Normal
Lenox,IA,5008.994688000002,9604.760506,62.0,281.0,3078.0,106.0,17625.0,3331090.0,2115728.0,Normal,Normal
Lenox,MA,6221.92,10168.81,188.0,417.0,39163.0,47.0,7021.0,42502644.0,842786.0,Very High,Normal
Lenox,PA,11081.03684,14013.63745,15.0,95.0,1096.0,21.0,3027.0,2112515.0,363324.0,Normal,Normal
Lenzburg,IL,217.75460780000003,443.0388853999999,8.0,90.0,1009.0,0.0,0.0,1030851.0,0.0,Normal,Normal
Leo-Cedarville,IN,27295.90363,47604.11,54.0,294.0,3357.0,0.0,22.0,5722879.0,2652.0,Normal,Normal
Leola,SD,1951.638343,2276.46313,10.0,400.0,6956.0,13.0,2272.0,7528863.0,272730.0,Normal,Normal
Leominster,MA,6221.92,10168.81,42.0,417.0,4199.0,47.0,7021.0,6139039.0,842786.0,Normal,Normal
Leon,IA,16359.453269999998,42421.57506,90.0,686.0,7510.0,150.0,22538.0,8128968.0,2705467.0,Normal,Normal
Leon,KS,190.0871606,367.96149330000003,9.0,128.0,1284.0,15.0,2117.0,2311980.0,254103.0,Normal,Normal
Leon,NY,3043.525611,4230.043252,13.0,72.0,681.0,11.0,2024.0,1226796.0,243025.0,Normal,Normal
Leon Valley,TX,42761.58625,75176.0927,247.0,417.0,4199.0,649.0,119220.0,6139039.0,14311491.0,Normal,Very High
Leona,TX,767.0332517,909.235134,4.0,43.0,516.0,5.0,750.0,823370.0,90061.0,Normal,Normal
Leonard,MI,811.2015547,1988.217975,14.0,98.0,1019.0,43.0,6560.0,1329904.0,787433.0,Normal,Normal
Leonard,ND,90.92873479,179.5809351,3.0,28.0,299.0,0.0,0.0,323180.0,4.0,Normal,Normal
Leonardtown,MD,50124.00181,121794.06,75.0,1766.0,16814.0,404.0,46766.0,32403449.0,5613935.0,High,High
Leonardville,KS,111.2805233,188.6440594,2.0,32.0,317.0,0.0,0.0,570425.0,35.0,Normal,Normal
Leonia,NJ,68276.70422999999,113803.739,192.0,2114.0,17527.0,47.0,7021.0,33776270.0,842786.0,High,Normal
Leonville,LA,665.8737916,1528.9052880000006,3.0,83.0,798.0,4.0,561.0,1694181.0,67300.0,Normal,Normal
Leopolis,WI,253.90708250000003,482.49874730000016,3.0,19.0,171.0,1.0,95.0,223477.0,11441.0,Normal,Normal
Leota,MN,2416.517991,2699.5033329999997,0.0,2.0,25.0,0.0,46.0,27167.0,5536.0,Normal,Normal
Leoti,KS,14945.04629,37631.65335,67.0,896.0,6542.0,153.0,20944.0,11781671.0,2514186.0,Normal,Normal
Lepanto,AR,2305.937504,2698.876958,33.0,210.0,2552.0,80.0,12610.0,4071698.0,1513733.0,Normal,Normal
Leroy,PA,90.92873479,179.5809351,7.0,39.0,388.0,7.0,966.0,748350.0,115968.0,Normal,Normal
Leslie,AR,1135.538386,1745.7413379999994,14.0,122.0,1487.0,0.0,0.0,2373370.0,0.0,Normal,Normal
Leslie,MI,2729.129414,3907.295038,62.0,460.0,3870.0,114.0,17439.0,5050638.0,2093478.0,Normal,Normal
Lester,IA,3312.887199,4398.139122,12.0,57.0,620.0,19.0,3198.0,671447.0,383913.0,Normal,Normal
Lester Prairie,MN,1372.419272,1941.532827,19.0,111.0,1116.0,25.0,4211.0,1208318.0,505499.0,Normal,Normal
Lesterville,SD,72.85249743,159.85100409999995,5.0,45.0,462.0,5.0,959.0,499947.0,115153.0,Normal,Normal
Letterkenny,PA,13454.706409999999,19485.7381,34.0,160.0,1737.0,73.0,9344.0,3348290.0,1121720.0,Normal,Normal
Levan,UT,2470.135701,4886.344129,7.0,43.0,491.0,30.0,4050.0,605554.0,486188.0,Normal,Normal
Levant,ME,9061.10174,13189.03793,34.0,384.0,3186.0,0.0,0.0,3457565.0,0.0,Normal,Normal
Level Park-Oak Park,MI,7592.205561,11538.385620000001,50.0,313.0,2638.0,67.0,10237.0,3442681.0,1228821.0,Normal,Normal
Levelland,TX,38131.19465,83699.10116,217.0,3025.0,36054.0,341.0,51072.0,6139039.0,6130875.0,Very High,High
Leverett,MA,9646.863776,13758.40349,42.0,274.0,1842.0,0.0,3.0,1999203.0,347.0,Normal,Normal
Levering,MI,193.48604630000003,301.1312146,5.0,39.0,328.0,2.0,238.0,428586.0,28511.0,Normal,Normal
Lewellen,NE,26.37442591,57.36197099,10.0,50.0,412.0,0.0,0.0,721432.0,0.0,Normal,Normal
Lewes,DE,30662.938019999998,56914.78951,147.0,2738.0,27232.0,0.0,0.0,52480202.0,0.0,High,Normal
Lewis,IA,288.7441095000001,489.4928449,4.0,18.0,200.0,7.0,1077.0,216167.0,129251.0,Normal,Normal
Lewis,KS,1496.2018039999994,1284.839938,7.0,108.0,937.0,10.0,1375.0,1688037.0,165108.0,Normal,Normal
Lewis,NY,19937.01245,46794.4828,18.0,156.0,1474.0,13.0,2215.0,2655047.0,265896.0,Normal,Normal
Lewis,PA,99.22692333,217.21297510000002,35.0,198.0,2333.0,39.0,5447.0,4496881.0,653808.0,Normal,Normal
Lewis,WI,478.842683,1335.878815,2.0,23.0,221.0,1.0,138.0,239732.0,16564.0,Normal,Normal
Lewis Run,PA,690.8522885,1016.947694,14.0,69.0,688.0,21.0,2744.0,1325238.0,329371.0,Normal,Normal
Lewisberry,PA,134.9543749,227.21109730000003,4.0,1184.0,13813.0,307.0,38224.0,26619075.0,4588569.0,High,High
Lewisboro,CT,81543.02913,131321.7212,261.0,2638.0,24767.0,649.0,121693.0,44593939.0,14608363.0,High,Very High
Lewisboro,NY,6221.92,10168.81,261.0,2638.0,24767.0,649.0,121693.0,44593939.0,14608363.0,High,Very High
Lewisburg,KY,446.4639578,996.6144198999999,15.0,169.0,1479.0,19.0,2631.0,2478792.0,315813.0,Normal,Normal
Lewisburg,OH,1651.9770369999999,2475.628686,54.0,418.0,4667.0,54.0,9167.0,7957456.0,1100389.0,Normal,Normal
Lewisport,KY,4226.744753,7774.186779000002,18.0,3801.0,33517.0,47.0,121052.0,56185045.0,14531427.0,Very High,Very High
Lewiston,ID,6221.92,10168.81,42.0,417.0,4199.0,47.0,7021.0,6139039.0,842786.0,Normal,Normal
Lewiston,ME,6221.92,10168.81,42.0,417.0,4199.0,47.0,7021.0,6139039.0,842786.0,Normal,Normal
Lewiston,MI,4054.4600200000004,5564.084651,56.0,461.0,3877.0,151.0,23186.0,5060009.0,2783296.0,Normal,Normal
Lewiston,MN,4593.918962,8099.523564,24.0,219.0,2202.0,69.0,11774.0,2383428.0,1413434.0,Normal,Normal
Lewiston,NE,62.10187746,67.36009315,1.0,8.0,93.0,1.0,254.0,101056.0,30512.0,Normal,Normal
Lewiston,NY,39270.88153,88017.66507,42.0,2873.0,27322.0,47.0,7021.0,49194170.0,842786.0,High,Normal
Lewiston,UT,10544.975770000001,17670.9158,22.0,135.0,1528.0,49.0,6570.0,1884271.0,788672.0,Normal,Normal
Lewiston,WA,6221.92,10168.81,42.0,417.0,4199.0,47.0,7021.0,6139039.0,842786.0,Normal,Normal
Lewistown,IL,6862.032151,11365.74973,49.0,455.0,5115.0,0.0,0.0,5225152.0,0.0,Normal,Normal
Lewistown,MT,30149.525889999997,69698.72248,160.0,1623.0,14643.0,431.0,57761.0,18061431.0,6933794.0,High,High
Lewistown,PA,15558.472419999998,30169.44153,243.0,1670.0,16635.0,646.0,85931.0,32057354.0,10315337.0,High,Very High
Lewisville,AR,554.3524057999998,1425.838026,14.0,108.0,1319.0,7.0,1176.0,2105350.0,141220.0,Normal,Normal
Lewisville,ID,129.10861780000002,244.43792819999996,8.0,55.0,600.0,18.0,2555.0,739471.0,306701.0,Normal,Normal
Lewisville,MN,252.132457,220.84644550000002,7.0,143.0,1263.0,0.0,0.0,1367255.0,38.0,Normal,Normal
Lewisville,TX,6221.92,10168.81,42.0,417.0,4199.0,47.0,7021.0,6139039.0,842786.0,Normal,Normal
Lexington,IL,4069.672718,5329.602117,43.0,484.0,5414.0,149.0,24681.0,5531242.0,2962821.0,Normal,High
Lexington,MA,6221.92,10168.81,42.0,417.0,4199.0,47.0,7021.0,6139039.0,842786.0,Normal,Normal
Lexington,MI,2576.535215,4974.9395939999995,51.0,545.0,5668.0,101.0,15469.0,7397843.0,1856922.0,Normal,Normal
Lexington,MN,5235.755758,8007.782356000002,29.0,912.0,9192.0,186.0,30868.0,9948603.0,3705439.0,Normal,High
Lexington,MS,4955.7414,6430.208068,45.0,367.0,4674.0,0.0,14.0,7416163.0,1730.0,Normal,Normal
Lexington,NE,28001.057310000004,62444.77125,144.0,1382.0,14144.0,0.0,0.0,15309166.0,0.0,High,Normal
Lexington,NY,5994.848621,8851.457193,9.0,99.0,905.0,0.0,0.0,1629933.0,0.0,Normal,Normal
Lexington,OH,10731.23428,17198.62038,113.0,803.0,7944.0,177.0,32248.0,13542899.0,3871187.0,Normal,High
Lexington,OK,1584.249699,1971.3401600000002,38.0,390.0,5129.0,248.0,36058.0,10883687.0,4328453.0,Normal,High
Lexington,OR,1532.556034,1576.940341,12.0,154.0,1692.0,0.0,0.0,2086509.0,53.0,Normal,Normal
Lexington,TN,66216.6352,139302.9337,250.0,4405.0,39187.0,0.0,22.0,65689321.0,2596.0,Very High,Normal
Lexington,TX,3770.8296609999998,5064.778239,19.0,368.0,4384.0,22.0,3289.0,5870667.0,394794.0,Normal,Normal
Lexington-Fayette,KY,6221.92,10168.81,42.0,417.0,4199.0,47.0,7021.0,6139039.0,842786.0,Normal,Normal
Leyden,MA,1044.6904439999996,2581.8793,15.0,231.0,1517.0,10.0,1156.0,1646795.0,138769.0,Normal,Normal
Leyden,NY,3392.2604100000012,6536.2486549999985,4.0,62.0,587.0,10.0,1730.0,1056547.0,207663.0,Normal,Normal
Leyden,VT,348.2301478,860.6264332000003,15.0,231.0,1517.0,10.0,1156.0,1646795.0,138769.0,Normal,Normal
Libby,MT,9234.516565,15466.09473,124.0,745.0,10411.0,544.0,66869.0,12840726.0,8027129.0,High,High
Liberal,KS,55797.279239999996,114024.9992,278.0,4693.0,38126.0,47.0,7021.0,68657783.0,842786.0,Very High,Normal
Liberty,IL,487.9825777,697.1992188999999,11.0,86.0,963.0,7.0,1117.0,983497.0,134092.0,Normal,Normal
Liberty,IN,3602.437419,5352.570955,44.0,273.0,3061.0,0.0,0.0,5218626.0,3.0,Normal,Normal
Liberty,KY,4652.199685000001,6423.890679,86.0,945.0,10078.0,122.0,17054.0,16894084.0,2047240.0,High,Normal
Liberty,MD,2489.581971,4694.181353,27.0,123.0,1361.0,55.0,7014.0,2622985.0,841986.0,Normal,Normal
Liberty,ME,8822.051617000001,15447.61567,8.0,60.0,503.0,0.0,0.0,546276.0,0.0,Normal,Normal
Liberty,MS,2129.971556,2996.764632,24.0,179.0,2296.0,0.0,6.0,3643511.0,736.0,Normal,Normal
Liberty,NE,142.3988986,250.62049190000002,1.0,1.0,8.0,1.0,141.0,8197.0,16874.0,Normal,Normal
Liberty,NJ,12107.918609999999,20154.004869999997,51.0,304.0,2600.0,182.0,21763.0,5010237.0,2612517.0,Normal,Normal
Liberty,NY,6221.92,10168.81,275.0,3604.0,33850.0,0.0,0.0,60957965.0,0.0,Very High,Normal
Liberty,OK,124.79846470000001,238.0608191,1.0,13.0,168.0,3.0,384.0,357506.0,46043.0,Normal,Normal
Liberty,PA,14951.964259999999,26935.99229,133.0,1012.0,11174.0,354.0,46639.0,20019278.0,5598657.0,High,High
Liberty,TX,44710.66039,73326.50737,154.0,2126.0,25339.0,244.0,37623.0,40432483.0,4516398.0,High,High
Liberty Center,OH,889.2054403999997,1394.1000589999999,23.0,180.0,1676.0,0.0,0.0,2857605.0,0.0,Normal,Normal
Liberty Hill,TX,13828.042430000001,22855.09534,48.0,452.0,5393.0,48.0,7147.0,7220667.0,857977.0,Normal,Normal
Liberty Lake,WA,50146.62089,93882.89622000001,111.0,2303.0,23041.0,505.0,62150.0,28418731.0,7460707.0,High,High
Libertyville,IA,718.4712900000003,983.04735,12.0,60.0,653.0,19.0,2826.0,666669.0,339235.0,Normal,Normal
Libertyville,IL,6221.92,10168.81,42.0,417.0,4199.0,47.0,7021.0,6139039.0,842786.0,Normal,Normal
Licking Creek,PA,6261.773468,9241.534973,16.0,95.0,1090.0,47.0,6004.0,1858313.0,720749.0,Normal,Normal
Lidderdale,IA,498.14344410000007,1344.49175,2.0,8.0,87.0,2.0,371.0,94105.0,44570.0,Normal,Normal
Lidgerwood,ND,3442.440149,6026.607427,22.0,292.0,3674.0,43.0,8040.0,3976592.0,965155.0,Normal,Normal
Liebenthal,KS,677.2740932,490.45342350000004,2.0,24.0,217.0,2.0,225.0,391499.0,27058.0,Normal,Normal
Lignite,ND,228.7875745,587.1252654,5.0,117.0,1180.0,5.0,928.0,1276662.0,111398.0,Normal,Normal
Ligonier,IN,3838.86903,5336.818288,62.0,1211.0,11834.0,255.0,42750.0,20176092.0,5131853.0,High,High
Ligonier,PA,35351.3119,64536.92669,246.0,3246.0,37571.0,0.0,0.0,64054825.0,0.0,Very High,Normal
Lillie,LA,95.56620976,131.8456243,1.0,21.0,265.0,1.0,112.0,422221.0,13437.0,Normal,Normal
Lily Lake,IL,617.4337515,1391.147876,20.0,105.0,1201.0,68.0,11263.0,2047687.0,1352009.0,Normal,Normal
Lilydale,MN,36.02480646,61.66843856,21.0,136.0,1367.0,43.0,7485.0,1479868.0,898503.0,Normal,Normal
Lima,MT,1275.6688390000004,1799.411996,4.0,44.0,399.0,14.0,1810.0,492227.0,217232.0,Normal,Normal
Lima,NY,25033.5183,39404.23676,97.0,1504.0,14301.0,241.0,46385.0,25750450.0,5568238.0,High,High
Lima,OH,6221.92,10168.81,42.0,417.0,4199.0,47.0,7021.0,6139039.0,842786.0,Normal,Normal
Lime Springs,IA,1853.372609,2453.342225,11.0,47.0,513.0,27.0,4409.0,555762.0,529238.0,Normal,Normal
Limerick,ME,37144.580760000004,78126.79624,59.0,355.0,2978.0,0.0,0.0,3231622.0,0.0,Normal,Normal
Limestone,IL,959.893848,2095.1768620000007,30.0,407.0,4657.0,116.0,19291.0,7938859.0,2315717.0,Normal,Normal
Limestone,ME,8600.263484000001,17476.69136,30.0,166.0,1373.0,0.0,0.0,1490414.0,0.0,Normal,Normal
Limon,CO,6958.690691,10642.20309,44.0,601.0,6355.0,60.0,10543.0,11135188.0,1265577.0,Normal,Normal
Lincklaen,NY,364.26248710000004,799.2550206000003,2.0,15.0,142.0,2.0,349.0,256236.0,41870.0,Normal,Normal
