,elec_score,gas_score,num_establishments,elec_1kdollars,elec_mwh,gas_1kdollars,gas_mcf,elec_lb_ghg,gas_lb_ghg,k distances,local outlier factor
16634,747.2151662190677,2016.7376251330795,3337.5,81396.75,940147.5,22555.75,3059906.25,1602851274.0,367319395.0,1335181842.2488794,3.934857997337736
3306,6393353.75378168,12663222.711310355,4599.0,102372.0,1220148.0,9855.0,1536320.0,1633779793.0,184423986.0,1334422247.7209036,3.9492461029108155
505,3995129.8069039546,7591813.465822048,4871.0,103005.0,1227693.0,7104.0,1065277.0,1643882787.0,127878702.0,1340970622.0050461,3.991356305203749
11911,5857779.704141497,11512917.990663653,4137.0,103598.0,1234757.0,6801.0,1019956.0,1653341554.0,122438228.0,1350084469.1693444,4.023117300364999
5223,2028351.9274596316,3834465.3338892576,4526.0,81160.0,927668.0,26479.0,4443005.0,1581576063.0,533350293.0,1362875324.2216778,4.038191982060258
2360,1258477.0217620437,2511091.3450365225,5531.0,104562.75,1259623.25,32688.0,4977809.25,1574064835.0,597549580.75,1377955751.4069943,4.0891607881660335
14947,1399226.2531900443,2743755.7462990573,2190.0,92205.0,928992.0,17484.0,2388169.0,1672946887.0,286682206.0,1386128438.2182887,4.090062599721606
8083,1998800.587036121,3855992.978332315,6432.0,105722.0,1333362.0,25724.0,3697315.0,1712463053.0,443835620.0,1458427294.0709422,4.305667782986718
6870,50279.605112117235,102810.17717299226,1810.75,179103.75,1060756.25,54978.5,7258122.0,1463310810.25,871284491.0,1414833875.4939907,4.306600684141847
7765,30409.566181627284,65137.765608624206,1810.75,179103.75,1060756.25,54978.5,7258122.0,1463310810.25,871284491.0,1414833931.271553,4.306601003218937
9297,2469.8889812032035,2872.0325779956097,1810.75,179103.75,1060756.25,54978.5,7258122.0,1463310810.25,871284491.0,1414834023.061053,4.306601524136629
6896,1303.3487643375886,1897.5938382253205,1810.75,179103.75,1060756.25,54978.5,7258122.0,1463310810.25,871284491.0,1414834025.0006638,4.306601535080886
7486,802.244457193324,1676.94880971133,1810.75,179103.75,1060756.25,54978.5,7258122.0,1463310810.25,871284491.0,1414834025.5951848,4.306601538432574
11316,740.2526375369923,1226.1774423453485,1810.75,179103.75,1060756.25,54978.5,7258122.0,1463310810.25,871284491.0,1414834026.1804717,4.30660154173918
7777,564.2550415328487,898.3422460271643,1810.75,179103.75,1060756.25,54978.5,7258122.0,1463310810.25,871284491.0,1414834026.6919441,4.3066015446265755
4654,1165.1781313228955,1865.469265375421,1821.25,179664.75,1064079.25,54978.5,7258122.0,1467993243.25,871284491.0,1417085969.3039813,4.3080347286256115
12067,506.9589732900514,1164.012881954911,1810.0,179194.0,1061291.0,54978.5,7258122.0,1464064095.5,871284491.0,1415454616.4355078,4.308660249534317
101,1844.492206271817,2902.231801133931,1831.25,180191.75,1067199.25,54978.5,7258122.0,1472389513.0,871284491.0,1420777330.058542,4.320000911967698
7764,3189765.687023842,5977120.09782108,4820.0,107603.0,1061305.0,24134.0,3094104.0,1779075558.0,371424605.0,1505278527.9957314,4.446576255345523
13645,2280431.9409073484,4647742.008165692,3076.0,72956.0,853070.0,6738.0,850734.0,1810096284.0,102124358.0,1504051219.176206,4.475785772896575
13355,6310110.7295371285,12359983.315357512,4197.0,150040.0,1410894.0,10362.0,1160876.0,1812038984.0,139354724.0,1508175868.253278,4.481737038815235
9491,6351940.301636058,12493646.551011022,5227.0,132771.0,1432441.0,12027.0,1332179.0,1839711856.0,159918340.0,1536770529.5114462,4.575804604056753
10771,20596437.02299189,37394607.30460588,6506.0,155402.0,955019.0,30497.0,4626216.0,1781699470.0,555343430.0,1557171035.6315925,4.615753401096448
12595,1112454.1762695557,1977105.3970301445,4191.0,120241.0,1515640.0,19371.0,2289343.0,1878929757.0,274818836.0,1586204608.1603303,4.707513509070943
2623,678691.4518236606,1284080.173213172,3896.0,115037.0,1129384.0,15661.0,2007880.0,1893196816.0,241031267.0,1596260701.9920924,4.743219091857024
7398,480895.21399161156,783841.498101757,3608.0,113000.0,936779.0,43940.0,6071580.0,1805300734.0,728848760.0,1640159216.4910896,4.897863611729289
7397,3366266.4979412807,5486890.486712303,3608.0,113000.0,936779.0,43940.0,6071580.0,1805300734.0,728848760.0,1640169767.1403549,4.897876461698436
16362,45838.35022497417,80102.92443405307,4328.5,124217.5,1565764.25,19283.25,2496179.75,1941067898.25,299648068.25,1651206811.7158191,4.923459661614721
14204,4721657.297154065,8836852.361583717,6033.0,142476.0,1701962.0,56941.0,8220047.0,1738741602.0,986756614.0,1702011919.2790494,5.160627382017581
11362,30229809.00404409,50776894.77899308,6797.0,168364.0,1035213.0,36230.0,5487444.0,1931310180.0,658727540.0,1730835575.4041314,5.1773379035502165
1808,40794723.44172455,73459285.74083227,8311.0,167915.0,1032457.0,37555.0,5688228.0,1926167990.0,682830205.0,1735503432.6444488,5.195081746638226
8709,1781717.7067508874,3442682.248437208,4397.0,80415.0,958454.0,6453.0,967634.0,2033705947.0,116157350.0,1726316385.4913971,5.198087530556697
7174,25263196.85206364,46446784.62733442,13195.0,122435.0,1068317.0,54847.0,8089399.0,1821367491.0,971073189.0,1764221235.762918,5.3417788927037115
13164,20062321.79973654,36311550.30323156,10458.0,280928.0,1517782.0,37445.0,4525170.0,2032325340.0,543213602.0,1791715430.0741117,5.37141173776439
9738,2278873.106127188,4331006.662834588,7164.0,156876.0,1580941.0,56588.0,9405753.0,1711153109.0,1129091909.0,1760571926.8543124,5.396115314756171
8643,2536535.5476043653,4224118.615070161,5138.0,119619.0,1288813.0,15070.0,2021806.0,2160448106.0,242703053.0,1861882294.9753466,5.610048593542074
8644,7609606.642813098,12672355.845210485,5138.0,119619.0,1288813.0,15070.0,2021806.0,2160448106.0,242703053.0,1861925018.422747,5.610192530359328
8459,4490686.3185444465,8954372.091171082,4085.0,112445.0,1371777.0,37138.0,5843083.0,2188867842.0,701419398.0,1985146593.2580159,5.973347908245277
11131,3613757.191443588,6834127.534847118,6606.0,189949.0,2158577.0,17439.0,3037821.0,2336366059.0,364668177.0,2050213752.5513678,6.175285419195885
11133,7227514.382887176,13668255.069694236,6606.0,189949.0,2158577.0,17439.0,3037821.0,2336366059.0,364668177.0,2050256638.4892647,6.175407961609491
11858,5946058.433692938,12345398.193368495,6056.0,129701.0,1381679.0,36212.0,4888715.0,2355616261.0,586854494.0,2111700273.3891428,6.380914870034091
12109,2078175.30041041,3774479.565778105,11628.0,178362.0,1979731.0,39633.0,4204847.0,2441841185.0,504761122.0,2176951715.847188,6.583318603465077
12107,8312701.20164164,15097918.263112418,11628.0,178362.0,1979731.0,39633.0,4204847.0,2441841185.0,504761122.0,2177010731.749256,6.583489432426731
492,3733.4461577890334,7740.984689501591,31.0,265.0,3483.0,4075.0,587768.0,7390811.0,70557224.0,63156964.491290554,6.755315330629126
491,1244.4820525963448,2580.328229833864,31.0,265.0,3483.0,4075.0,587768.0,7390811.0,70557224.0,63156979.9160373,6.755317390914856
7476,418830.53765236546,787842.5288023669,1.0,31.0,183.0,0.0,0.0,252308.0,0.0,897456.1094553772,6.914664476512949
99,174.56538540620926,504.87696788984994,2715.25,268628.75,1590976.0,82467.75,10887183.0,2194742983.75,1306926736.5,2255562950.554429,6.9512290714832305
15729,49874.41685933608,95572.24288189778,2716.0,268653.25,1591120.75,82467.75,10887183.0,2194946815.0,1306926736.5,2255730272.3251524,6.951788023236332
11400,14418.032834603448,29107.45338326861,2716.0,268653.25,1591120.75,82467.75,10887183.0,2194946815.0,1306926736.5,2255730288.312247,6.951788446401271
11796,250.74583691338324,429.64485904832037,2716.0,268653.25,1591120.75,82467.75,10887183.0,2194946815.0,1306926736.5,2255730295.8741627,6.951788628903498
11799,273.2280299940388,201.50581997301794,2716.0,268653.25,1591120.75,82467.75,10887183.0,2194946815.0,1306926736.5,2255730295.9226656,6.951788629992692
7561,46384.69656907469,84450.5700299204,2737.25,269549.5,1596428.75,82467.75,10887183.0,2202426193.5,1306926736.5,2261874979.8034344,6.972338171641671
3570,4570.52108472961,4496.3270295305265,5.0,95.0,1067.0,1723.0,320673.0,1089793.0,38494452.0,34857533.09479057,6.9791850742462875
14319,2374.102097810005,2600.152441451068,2747.5,269959.25,1598856.0,82467.75,10887183.0,2205846276.5,1306926736.5,2264687454.611852,6.981747030222206
14218,1607.8245499234888,2147.271152898566,2747.5,269959.25,1598856.0,82467.75,10887183.0,2205846276.5,1306926736.5,2264687454.7872324,6.981747034577613
4462,3787488.916469336,6772407.749047573,7976.0,169574.0,2021119.0,23702.0,3541208.0,2595763540.0,425096096.0,2315244494.411877,7.044833254761417
4461,5049985.221959111,9029876.998730097,7976.0,169574.0,2021119.0,23702.0,3541208.0,2595763540.0,425096096.0,2315254355.59894,7.044857977849653
16308,1407.0122205543594,2564.9203282286803,2916.5,277582.75,1644006.5,84913.0,11037199.5,2267983678.5,1324935108.5,2326787187.048778,7.18955371428573
5309,130788.74462711,249915.12052086927,990.75,118000.75,1406140.5,2424.75,326975.0,2703267561.0,39251019.25,2393889037.1921225,7.363544422239934
141,3928055.629967968,7778461.95069121,9045.0,204794.0,2106381.0,33383.0,6201235.0,2705267404.0,744412979.0,2488008665.9289684,7.590679543781989
16312,9489439.88103058,18103335.460732363,5965.0,159260.0,1602067.0,26217.0,3654080.0,2885033097.0,438645580.0,2601791265.2019944,7.963629274985663
9707,10169941.144264268,18870962.145735573,8720.0,199322.0,1717998.0,43663.0,6465508.0,2929003518.0,776136993.0,2711418631.4051094,8.275066874160494
2784,1551998.356587823,2932952.2905037077,6130.0,153044.0,1753610.0,42164.0,5713988.0,2989718091.0,685922473.0,2748423921.6696105,8.40289059118381
2783,5431994.248057382,10265333.016762976,6130.0,153044.0,1753610.0,42164.0,5713988.0,2989718091.0,685922473.0,2748442684.372088,8.402939218361494
1539,52126046.04153149,98170276.97110967,9755.0,417680.0,2534771.0,109704.0,12160811.0,2750902173.0,1459816450.0,2810851570.716154,8.714390191979827
13154,62400630.50403352,115102622.8599312,15918.0,434175.0,2311372.0,46963.0,6075187.0,3094949699.0,729281807.0,2862100374.386276,8.756654875778985
9954,695686.1574476401,1407457.4139835536,1120.0,306200.0,2382179.0,26327.0,3081630.0,3189761364.0,369927133.0,2891259438.723143,8.895251047628358
8320,5728098.8619221775,11106193.86547867,5021.0,182898.0,1955600.0,27089.0,3475322.0,3278189774.0,417187049.0,2983857900.5671015,9.186654474609762
5224,26785000.57249108,50238874.80930558,9552.0,214105.0,2551870.0,17852.0,2676614.0,3416956492.0,321307972.0,3112917932.9274178,9.61850995497075
343,9373996.31108535,18517416.02455465,3620.0,358164.0,2121256.0,109957.0,14516244.0,2926260018.0,1742568982.0,3104330267.6107297,9.700152472748595
13389,2181219.353698714,4030547.5340329236,12286.0,263023.0,3168386.0,48505.0,5780070.0,3907953724.0,693855127.0,3646023660.528527,11.327498525584451
9407,4925204.667721284,8753038.486794809,11583.0,237903.0,2412553.0,36378.0,4663782.0,4044183458.0,559852922.0,3760160867.625077,11.7293727427303
9409,6566939.556961712,11670717.982393075,11583.0,237903.0,2412553.0,36378.0,4663782.0,4044183458.0,559852922.0,3760166639.035577,11.729398108675989
9411,9850409.335442567,17506076.973589618,11583.0,237903.0,2412553.0,36378.0,4663782.0,4044183458.0,559852922.0,3760187124.066153,11.729483715237743
6885,40216777.51490343,74091190.04445092,7766.0,498052.0,2200305.0,49989.0,1849831.0,4348409245.0,222058637.0,4035276854.9310274,12.74197962455892
6611,82416716.35453221,142884657.66180024,15746.0,376686.0,2314846.0,75245.0,11418639.0,4318614385.0,1370724203.0,4211627738.1661935,13.228324806161496
11735,18162058.229737107,34222031.374659084,22776.0,247025.0,2433317.0,118962.0,12741188.0,4689334855.0,1529486505.0,4610463410.445747,14.58705207195325
11737,60540194.09912364,114073437.91553023,22776.0,247025.0,2433317.0,118962.0,12741188.0,4689334855.0,1529486505.0,4612104958.991399,14.593288824484855
14213,1373.3009563612704,1707.4761446292246,5431.25,537282.0,3182096.75,164935.5,21774366.0,4389689798.75,2613853473.0,4803324338.596925,15.415343818418002
15081,13119739.761807185,25861003.88577998,7472.0,186449.0,2451487.0,31248.0,4539003.0,5201714034.0,544874084.0,4907054654.826951,15.572621793331084
10490,10639404.977902457,20869482.150138047,7474.0,305946.0,3520370.0,37509.0,4735971.0,5617259277.0,568518682.0,5322925139.655147,17.019091428150407
3155,30155566.15586489,54538642.151712,12716.0,331726.0,3276695.0,57803.0,10504445.0,5586416625.0,1260981809.0,5400620665.801731,17.15504416013579
704,20689662.54885828,39110595.26329823,12914.0,366861.0,4372539.0,35246.0,5279691.0,5854834893.0,633788321.0,5565314575.718291,17.765697956585118
13159,13698236.159305878,24736718.662990697,14641.0,785802.0,4236898.0,134969.0,16310978.0,5673247269.0,1958013730.0,5677717479.097083,18.095879974882674
7513,5343011.558588821,9711228.580542725,9661.0,376194.0,3477602.0,9951.0,1379160.0,6262533804.0,165558029.0,5944698976.255683,19.144926321272038
11078,30282861.937525466,57906209.92629825,9705.0,233615.0,3071629.0,40220.0,5842205.0,6517567999.0,701313962.0,6231639822.984314,20.08609901790155
3862,15275409.106821153,26809143.04936809,15170.0,358805.0,3900070.0,52081.0,9535400.0,6834138251.0,1144655135.0,6604156991.650242,21.352718097327188
13146,28888845.19719255,57364369.64710592,16701.0,443860.0,5290272.0,47188.0,8468865.0,7083680435.0,1016625382.0,6830597352.896431,22.09502016046144
11755,40724123.18961006,75465390.33007531,17682.0,587298.0,5631927.0,43383.0,4860398.0,7233194938.0,583455302.0,6934308930.89022,22.494792630081033
802,15607943.210307073,28044266.13557299,10989.0,453825.0,4266603.0,150105.0,17727727.0,8222326307.0,2128084060.0,8166160736.516651,26.675330988938466
3587,68451358.93722725,125276346.5969108,18628.0,572969.0,6829102.0,45395.0,6807531.0,9144175215.0,817194383.0,8857494712.737814,29.1436819322393
15703,3565652.084495798,6719921.457551323,10407.0,582854.0,4973947.0,100315.0,10153365.0,9585476023.0,1218837317.0,9338157260.147842,30.80347626860732
15718,1783351.0756142845,3361165.2753963205,10419.0,582996.0,4975739.0,100337.0,10156393.0,9587697326.0,1219200819.0,9340404040.294369,30.811387924631944
15709,19678333.968113225,37077509.53286362,10680.0,585479.0,5004341.0,101282.0,10277414.0,9637293942.0,1233728507.0,9391436753.690668,30.990797316909187
2719,11101169.413326517,19938060.41001113,38486.0,536601.0,6145963.0,248271.0,28559474.0,10478212549.0,3428356144.0,10698247347.027742,35.57725837630077
2718,144315202.37324467,259194785.33014467,38486.0,536601.0,6145963.0,248271.0,28559474.0,10478212549.0,3428356144.0,10702315140.41861,35.592051061861746
6972,156964708.1010593,284092792.02943933,32886.0,850853.0,10141135.0,87021.0,13429153.0,13578992566.0,1612071631.0,13353475147.31586,45.06815100948173
8616,633042932.1444674,1093900233.0935106,49649.0,1727121.0,12023369.0,127206.0,14889777.0,16099407399.0,1787408917.0,15923671686.88518,54.31052336676676
10541,64618332.95951834,104395504.84598072,92276.0,4291287.0,26024809.0,564887.0,97518263.0,38995524672.0,11706354721.0,40386908641.86769,142.08647869332208
10542,1184669437.5911705,1913917588.8429801,92276.0,4291287.0,26024809.0,564887.0,97518263.0,38995524672.0,11706354721.0,40449313087.98927,142.31501993526567
